Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,sampleNum,Sex_I,Sex_M,tuning_run,k,exponent,standard_dev_mult,estimate
-2.0049799431043915,-2.2796188467020873,-0.9526591357224851,-1.2011793236374766,-1.175269924141964,-1.106002940832273,-1.1920408220938374,-1.5110182656313051,1764,True,False,1,10,1,1,-0.9781923990490247
-2.0049799431043915,-2.2796188467020873,-0.9526591357224851,-1.2011793236374766,-1.175269924141964,-1.106002940832273,-1.1920408220938374,-1.5110182656313051,1764,True,False,1,10,1,2,-0.9812452178184334
-2.0049799431043915,-2.2796188467020873,-0.9526591357224851,-1.2011793236374766,-1.175269924141964,-1.106002940832273,-1.1920408220938374,-1.5110182656313051,1764,True,False,1,20,1,1,-0.8523273580965758
-2.0049799431043915,-2.2796188467020873,-0.9526591357224851,-1.2011793236374766,-1.175269924141964,-1.106002940832273,-1.1920408220938374,-1.5110182656313051,1764,True,False,1,20,1,2,-0.8569074152980131
-2.0049799431043915,-2.2796188467020873,-0.9526591357224851,-1.2011793236374766,-1.175269924141964,-1.106002940832273,-1.1920408220938374,-1.5110182656313051,1764,True,False,1,30,1,1,-0.9500473341414318
-2.0049799431043915,-2.2796188467020873,-0.9526591357224851,-1.2011793236374766,-1.175269924141964,-1.106002940832273,-1.1920408220938374,-1.5110182656313051,1764,True,False,1,30,1,2,-0.9468458245517358
-2.0049799431043915,-2.2796188467020873,-0.9526591357224851,-1.2011793236374766,-1.175269924141964,-1.106002940832273,-1.1920408220938374,-1.5110182656313051,1764,True,False,1,40,1,1,-0.9792891986784855
-2.0049799431043915,-2.2796188467020873,-0.9526591357224851,-1.2011793236374766,-1.175269924141964,-1.106002940832273,-1.1920408220938374,-1.5110182656313051,1764,True,False,1,40,1,2,-0.9744052560542205
-2.0049799431043915,-2.2796188467020873,-0.9526591357224851,-1.2011793236374766,-1.175269924141964,-1.106002940832273,-1.1920408220938374,-1.5110182656313051,1764,True,False,1,10,2,1,-1.2962691689363148
-2.0049799431043915,-2.2796188467020873,-0.9526591357224851,-1.2011793236374766,-1.175269924141964,-1.106002940832273,-1.1920408220938374,-1.5110182656313051,1764,True,False,1,10,2,2,-1.2938975092596758
-2.0049799431043915,-2.2796188467020873,-0.9526591357224851,-1.2011793236374766,-1.175269924141964,-1.106002940832273,-1.1920408220938374,-1.5110182656313051,1764,True,False,1,20,2,1,-1.0033736355737801
-2.0049799431043915,-2.2796188467020873,-0.9526591357224851,-1.2011793236374766,-1.175269924141964,-1.106002940832273,-1.1920408220938374,-1.5110182656313051,1764,True,False,1,20,2,2,-1.0098177862552586
-2.0049799431043915,-2.2796188467020873,-0.9526591357224851,-1.2011793236374766,-1.175269924141964,-1.106002940832273,-1.1920408220938374,-1.5110182656313051,1764,True,False,1,30,2,1,-1.006984615915023
-2.0049799431043915,-2.2796188467020873,-0.9526591357224851,-1.2011793236374766,-1.175269924141964,-1.106002940832273,-1.1920408220938374,-1.5110182656313051,1764,True,False,1,30,2,2,-1.0115013689268082
-2.0049799431043915,-2.2796188467020873,-0.9526591357224851,-1.2011793236374766,-1.175269924141964,-1.106002940832273,-1.1920408220938374,-1.5110182656313051,1764,True,False,1,40,2,1,-1.0277827566423354
-2.0049799431043915,-2.2796188467020873,-0.9526591357224851,-1.2011793236374766,-1.175269924141964,-1.106002940832273,-1.1920408220938374,-1.5110182656313051,1764,True,False,1,40,2,2,-1.0294425664874582
0.024106027337465353,0.1735744425496949,0.384908159088451,0.01415244372791568,-0.010779149940832605,0.29507600077664314,0.032882928119411244,-0.28814426340000904,49,False,False,1,10,1,1,-0.12235261506654713
0.024106027337465353,0.1735744425496949,0.384908159088451,0.01415244372791568,-0.010779149940832605,0.29507600077664314,0.032882928119411244,-0.28814426340000904,49,False,False,1,10,1,2,-0.1257237540674397
0.024106027337465353,0.1735744425496949,0.384908159088451,0.01415244372791568,-0.010779149940832605,0.29507600077664314,0.032882928119411244,-0.28814426340000904,49,False,False,1,20,1,1,0.27401395114518107
0.024106027337465353,0.1735744425496949,0.384908159088451,0.01415244372791568,-0.010779149940832605,0.29507600077664314,0.032882928119411244,-0.28814426340000904,49,False,False,1,20,1,2,0.2491459914449379
0.024106027337465353,0.1735744425496949,0.384908159088451,0.01415244372791568,-0.010779149940832605,0.29507600077664314,0.032882928119411244,-0.28814426340000904,49,False,False,1,30,1,1,0.1998773897514695
0.024106027337465353,0.1735744425496949,0.384908159088451,0.01415244372791568,-0.010779149940832605,0.29507600077664314,0.032882928119411244,-0.28814426340000904,49,False,False,1,30,1,2,0.18946578374788145
0.024106027337465353,0.1735744425496949,0.384908159088451,0.01415244372791568,-0.010779149940832605,0.29507600077664314,0.032882928119411244,-0.28814426340000904,49,False,False,1,40,1,1,0.1632954362196084
0.024106027337465353,0.1735744425496949,0.384908159088451,0.01415244372791568,-0.010779149940832605,0.29507600077664314,0.032882928119411244,-0.28814426340000904,49,False,False,1,40,1,2,0.15975101367840236
0.024106027337465353,0.1735744425496949,0.384908159088451,0.01415244372791568,-0.010779149940832605,0.29507600077664314,0.032882928119411244,-0.28814426340000904,49,False,False,1,10,2,1,-0.15516690136855288
0.024106027337465353,0.1735744425496949,0.384908159088451,0.01415244372791568,-0.010779149940832605,0.29507600077664314,0.032882928119411244,-0.28814426340000904,49,False,False,1,10,2,2,-0.15745451465209845
0.024106027337465353,0.1735744425496949,0.384908159088451,0.01415244372791568,-0.010779149940832605,0.29507600077664314,0.032882928119411244,-0.28814426340000904,49,False,False,1,20,2,1,0.11224877941944152
0.024106027337465353,0.1735744425496949,0.384908159088451,0.01415244372791568,-0.010779149940832605,0.29507600077664314,0.032882928119411244,-0.28814426340000904,49,False,False,1,20,2,2,0.10626933881715388
0.024106027337465353,0.1735744425496949,0.384908159088451,0.01415244372791568,-0.010779149940832605,0.29507600077664314,0.032882928119411244,-0.28814426340000904,49,False,False,1,30,2,1,0.1456652382315177
0.024106027337465353,0.1735744425496949,0.384908159088451,0.01415244372791568,-0.010779149940832605,0.29507600077664314,0.032882928119411244,-0.28814426340000904,49,False,False,1,30,2,2,0.14085138964294977
0.024106027337465353,0.1735744425496949,0.384908159088451,0.01415244372791568,-0.010779149940832605,0.29507600077664314,0.032882928119411244,-0.28814426340000904,49,False,False,1,40,2,1,0.16037956954597127
0.024106027337465353,0.1735744425496949,0.384908159088451,0.01415244372791568,-0.010779149940832605,0.29507600077664314,0.032882928119411244,-0.28814426340000904,49,False,False,1,40,2,2,0.15717058426352215
0.42992322142583617,0.27170217411976627,0.0027460748567551775,0.034273830604826167,0.19869404541836533,0.09364292610443481,-0.12856833981700544,-0.28814426340000904,1138,False,True,1,10,1,1,-0.391821375934377
0.42992322142583617,0.27170217411976627,0.0027460748567551775,0.034273830604826167,0.19869404541836533,0.09364292610443481,-0.12856833981700544,-0.28814426340000904,1138,False,True,1,10,1,2,-0.38333396868632086
0.42992322142583617,0.27170217411976627,0.0027460748567551775,0.034273830604826167,0.19869404541836533,0.09364292610443481,-0.12856833981700544,-0.28814426340000904,1138,False,True,1,20,1,1,-0.17584046828456554
0.42992322142583617,0.27170217411976627,0.0027460748567551775,0.034273830604826167,0.19869404541836533,0.09364292610443481,-0.12856833981700544,-0.28814426340000904,1138,False,True,1,20,1,2,-0.18322135469501508
0.42992322142583617,0.27170217411976627,0.0027460748567551775,0.034273830604826167,0.19869404541836533,0.09364292610443481,-0.12856833981700544,-0.28814426340000904,1138,False,True,1,30,1,1,-0.09274692665381454
0.42992322142583617,0.27170217411976627,0.0027460748567551775,0.034273830604826167,0.19869404541836533,0.09364292610443481,-0.12856833981700544,-0.28814426340000904,1138,False,True,1,30,1,2,-0.10586137042495203
0.42992322142583617,0.27170217411976627,0.0027460748567551775,0.034273830604826167,0.19869404541836533,0.09364292610443481,-0.12856833981700544,-0.28814426340000904,1138,False,True,1,40,1,1,-0.0906327954195893
0.42992322142583617,0.27170217411976627,0.0027460748567551775,0.034273830604826167,0.19869404541836533,0.09364292610443481,-0.12856833981700544,-0.28814426340000904,1138,False,True,1,40,1,2,-0.09783084044754482
0.42992322142583617,0.27170217411976627,0.0027460748567551775,0.034273830604826167,0.19869404541836533,0.09364292610443481,-0.12856833981700544,-0.28814426340000904,1138,False,True,1,10,2,1,-0.3758681728487264
0.42992322142583617,0.27170217411976627,0.0027460748567551775,0.034273830604826167,0.19869404541836533,0.09364292610443481,-0.12856833981700544,-0.28814426340000904,1138,False,True,1,10,2,2,-0.37484577438041233
0.42992322142583617,0.27170217411976627,0.0027460748567551775,0.034273830604826167,0.19869404541836533,0.09364292610443481,-0.12856833981700544,-0.28814426340000904,1138,False,True,1,20,2,1,-0.09307047099369635
0.42992322142583617,0.27170217411976627,0.0027460748567551775,0.034273830604826167,0.19869404541836533,0.09364292610443481,-0.12856833981700544,-0.28814426340000904,1138,False,True,1,20,2,2,-0.09580787553175941
0.42992322142583617,0.27170217411976627,0.0027460748567551775,0.034273830604826167,0.19869404541836533,0.09364292610443481,-0.12856833981700544,-0.28814426340000904,1138,False,True,1,30,2,1,-0.08524542800767829
0.42992322142583617,0.27170217411976627,0.0027460748567551775,0.034273830604826167,0.19869404541836533,0.09364292610443481,-0.12856833981700544,-0.28814426340000904,1138,False,True,1,30,2,2,-0.08676972697639213
0.42992322142583617,0.27170217411976627,0.0027460748567551775,0.034273830604826167,0.19869404541836533,0.09364292610443481,-0.12856833981700544,-0.28814426340000904,1138,False,True,1,40,2,1,-0.08063849384517617
0.42992322142583617,0.27170217411976627,0.0027460748567551775,0.034273830604826167,0.19869404541836533,0.09364292610443481,-0.12856833981700544,-0.28814426340000904,1138,False,True,1,40,2,2,-0.08191628784635188
-1.0310186772923002,-1.0039583362911606,-0.6660375725487131,-1.0955420425336968,-1.0964359258885026,-1.0836214880909165,-1.023569933812359,-0.5938627639578331,1247,True,False,1,10,1,1,-0.8083132305661722
-1.0310186772923002,-1.0039583362911606,-0.6660375725487131,-1.0955420425336968,-1.0964359258885026,-1.0836214880909165,-1.023569933812359,-0.5938627639578331,1247,True,False,1,10,1,2,-0.8050545845335424
-1.0310186772923002,-1.0039583362911606,-0.6660375725487131,-1.0955420425336968,-1.0964359258885026,-1.0836214880909165,-1.023569933812359,-0.5938627639578331,1247,True,False,1,20,1,1,-0.7391018081101814
-1.0310186772923002,-1.0039583362911606,-0.6660375725487131,-1.0955420425336968,-1.0964359258885026,-1.0836214880909165,-1.023569933812359,-0.5938627639578331,1247,True,False,1,20,1,2,-0.739925124358106
-1.0310186772923002,-1.0039583362911606,-0.6660375725487131,-1.0955420425336968,-1.0964359258885026,-1.0836214880909165,-1.023569933812359,-0.5938627639578331,1247,True,False,1,30,1,1,-0.8155656099500982
-1.0310186772923002,-1.0039583362911606,-0.6660375725487131,-1.0955420425336968,-1.0964359258885026,-1.0836214880909165,-1.023569933812359,-0.5938627639578331,1247,True,False,1,30,1,2,-0.8085772593056114
-1.0310186772923002,-1.0039583362911606,-0.6660375725487131,-1.0955420425336968,-1.0964359258885026,-1.0836214880909165,-1.023569933812359,-0.5938627639578331,1247,True,False,1,40,1,1,-0.8788769629254397
-1.0310186772923002,-1.0039583362911606,-0.6660375725487131,-1.0955420425336968,-1.0964359258885026,-1.0836214880909165,-1.023569933812359,-0.5938627639578331,1247,True,False,1,40,1,2,-0.8672095901103525
