MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX,PRP,sampleNum,tuning_run,k,exponent,standard_dev_mult,estimate
-0.13475897323082625,-0.5597249704088672,-0.8552886366868179,-0.6686209890761214,-0.7376659368129019,-0.8860871948182766,25,170,8,2,1,1,16.499940585354764
-0.13475897323082625,-0.5597249704088672,-0.8552886366868179,-0.6686209890761214,-0.7376659368129019,-0.8860871948182766,25,170,8,2,1,2,16.499970292677382
-0.13475897323082625,-0.5597249704088672,-0.8552886366868179,-0.6686209890761214,-0.7376659368129019,-0.8860871948182766,25,170,8,4,1,1,17.250380476979295
-0.13475897323082625,-0.5597249704088672,-0.8552886366868179,-0.6686209890761214,-0.7376659368129019,-0.8860871948182766,25,170,8,4,1,2,17.25019023086306
-0.13475897323082625,-0.5597249704088672,-0.8552886366868179,-0.6686209890761214,-0.7376659368129019,-0.8860871948182766,25,170,8,6,1,1,18.834178170982128
-0.13475897323082625,-0.5597249704088672,-0.8552886366868179,-0.6686209890761214,-0.7376659368129019,-0.8860871948182766,25,170,8,6,1,2,18.833755821808033
-0.13475897323082625,-0.5597249704088672,-0.8552886366868179,-0.6686209890761214,-0.7376659368129019,-0.8860871948182766,25,170,8,8,1,1,21.12772009183258
-0.13475897323082625,-0.5597249704088672,-0.8552886366868179,-0.6686209890761214,-0.7376659368129019,-0.8860871948182766,25,170,8,8,1,2,21.126360089458377
-0.13475897323082625,-0.5597249704088672,-0.8552886366868179,-0.6686209890761214,-0.7376659368129019,-0.8860871948182766,25,170,8,2,2,1,16.499999980988143
-0.13475897323082625,-0.5597249704088672,-0.8552886366868179,-0.6686209890761214,-0.7376659368129019,-0.8860871948182766,25,170,8,2,2,2,16.49999999049407
-0.13475897323082625,-0.5597249704088672,-0.8552886366868179,-0.6686209890761214,-0.7376659368129019,-0.8860871948182766,25,170,8,4,2,1,17.249912434836617
-0.13475897323082625,-0.5597249704088672,-0.8552886366868179,-0.6686209890761214,-0.7376659368129019,-0.8860871948182766,25,170,8,4,2,2,17.249956219386927
-0.13475897323082625,-0.5597249704088672,-0.8552886366868179,-0.6686209890761214,-0.7376659368129019,-0.8860871948182766,25,170,8,6,2,1,20.16728208162712
-0.13475897323082625,-0.5597249704088672,-0.8552886366868179,-0.6686209890761214,-0.7376659368129019,-0.8860871948182766,25,170,8,6,2,2,20.166974364691967
-0.13475897323082625,-0.5597249704088672,-0.8552886366868179,-0.6686209890761214,-0.7376659368129019,-0.8860871948182766,25,170,8,8,2,1,20.875599068231097
-0.13475897323082625,-0.5597249704088672,-0.8552886366868179,-0.6686209890761214,-0.7376659368129019,-0.8860871948182766,25,170,8,8,2,2,20.8752995392404
-0.12529815490468948,-0.5597249704088672,-0.8552886366868179,-0.6686209890761214,-0.7376659368129019,-0.6685448296233704,24,100,8,2,1,1,16.49994058535477
-0.12529815490468948,-0.5597249704088672,-0.8552886366868179,-0.6686209890761214,-0.7376659368129019,-0.6685448296233704,24,100,8,2,1,2,16.499970292677382
-0.12529815490468948,-0.5597249704088672,-0.8552886366868179,-0.6686209890761214,-0.7376659368129019,-0.6685448296233704,24,100,8,4,1,1,17.2503804769793
-0.12529815490468948,-0.5597249704088672,-0.8552886366868179,-0.6686209890761214,-0.7376659368129019,-0.6685448296233704,24,100,8,4,1,2,17.250190230863062
-0.12529815490468948,-0.5597249704088672,-0.8552886366868179,-0.6686209890761214,-0.7376659368129019,-0.6685448296233704,24,100,8,6,1,1,18.834271254490783
-0.12529815490468948,-0.5597249704088672,-0.8552886366868179,-0.6686209890761214,-0.7376659368129019,-0.6685448296233704,24,100,8,6,1,2,18.83380236364666
