nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,Mitoses,5.057243670890393e-17,2,1,"{'<': np.int64(2), '>=': np.int64(3)}",True,False,,['Mitoses'],
2,1.0,Bland Chromatin,-0.1603741546215585,2,2,"{'<': np.int64(4), '>=': np.int64(5)}",False,False,`Mitoses`<5.0572436708903925e-17,"['Mitoses', 'Bland Chromatin']",
3,1.0,Bare Nuclei,1.0587265132817871,4,2,"{'<': np.int64(6), '>=': np.int64(7)}",False,False,`Mitoses`>=5.0572436708903925e-17,"['Mitoses', 'Bare Nuclei']",
4,2.0,Clump Thickness,-0.4569780549799261,2,3,"{'<': np.int64(8), '>=': np.int64(9)}",False,False,`Mitoses`<5.0572436708903925e-17 & `Bland Chromatin`<-0.16037415462155852,"['Mitoses', 'Bland Chromatin', 'Clump Thickness']",
5,2.0,Bare Nuclei,1.1051151017477343,4,3,"{'<': np.int64(10), '>=': np.int64(11)}",False,False,`Mitoses`<5.0572436708903925e-17 & `Bland Chromatin`>=-0.16037415462155852,"['Mitoses', 'Bland Chromatin', 'Bare Nuclei']",
6,3.0,Normal Nucleoli,1.0505017317680827,4,3,"{'<': np.int64(12), '>=': np.int64(13)}",False,False,`Mitoses`>=5.0572436708903925e-17 & `Bare Nuclei`<1.0587265132817871,"['Mitoses', 'Bare Nuclei', 'Normal Nucleoli']",
7,3.0,Bland Chromatin,1.0664197813131768,4,3,"{'<': np.int64(14), '>=': np.int64(15)}",False,True,`Mitoses`>=5.0572436708903925e-17 & `Bare Nuclei`>=1.0587265132817871,"['Mitoses', 'Bare Nuclei', 'Bland Chromatin']",
8,4.0,Single Epithelial Cell Size,-0.5677267155459338,2,4,"{'<': np.int64(16), '>=': np.int64(17)}",False,False,`Mitoses`<5.0572436708903925e-17 & `Bland Chromatin`<-0.16037415462155852 & `Clump Thickness`<-0.45697805497992616,"['Mitoses', 'Bland Chromatin', 'Clump Thickness', 'Single Epithelial Cell Size']",
9,4.0,Bare Nuclei,-0.4991515094375601,2,4,"{'<': np.int64(18), '>=': np.int64(19)}",False,False,`Mitoses`<5.0572436708903925e-17 & `Bland Chromatin`<-0.16037415462155852 & `Clump Thickness`>=-0.45697805497992616,"['Mitoses', 'Bland Chromatin', 'Clump Thickness', 'Bare Nuclei']",
10,5.0,Clump Thickness,0.4790616731283659,4,4,"{'<': np.int64(20), '>=': np.int64(21)}",False,False,`Mitoses`<5.0572436708903925e-17 & `Bland Chromatin`>=-0.16037415462155852 & `Bare Nuclei`<1.1051151017477345,"['Mitoses', 'Bland Chromatin', 'Bare Nuclei', 'Clump Thickness']",
11,5.0,Clump Thickness,1.0866604869022305,4,4,"{'<': np.int64(22), '>=': np.int64(23)}",False,True,`Mitoses`<5.0572436708903925e-17 & `Bland Chromatin`>=-0.16037415462155852 & `Bare Nuclei`>=1.1051151017477345,"['Mitoses', 'Bland Chromatin', 'Bare Nuclei', 'Clump Thickness']",
12,6.0,Single Epithelial Cell Size,-0.396169336184274,2,4,"{'<': np.int64(24), '>=': np.int64(25)}",False,False,`Mitoses`>=5.0572436708903925e-17 & `Bare Nuclei`<1.0587265132817871 & `Normal Nucleoli`<1.0505017317680827,"['Mitoses', 'Bare Nuclei', 'Normal Nucleoli', 'Single Epithelial Cell Size']",
13,6.0,Uniformity of Cell Size,1.763926459615454,4,4,"{'<': np.int64(26), '>=': np.int64(27)}",False,True,`Mitoses`>=5.0572436708903925e-17 & `Bare Nuclei`<1.0587265132817871 & `Normal Nucleoli`>=1.0505017317680827,"['Mitoses', 'Bare Nuclei', 'Normal Nucleoli', 'Uniformity of Cell Size']",
16,8.0,Bare Nuclei,-0.6112626714923258,2,5,"{'<': np.int64(32), '>=': np.int64(33)}",False,True,`Mitoses`<5.0572436708903925e-17 & `Bland Chromatin`<-0.16037415462155852 & `Clump Thickness`<-0.45697805497992616 & `Single Epithelial Cell Size`<-0.5677267155459338,"['Mitoses', 'Bland Chromatin', 'Clump Thickness', 'Single Epithelial Cell Size', 'Bare Nuclei']",
17,8.0,Marginal Adhesion,-0.5036025260947152,2,5,"{'<': np.int64(34), '>=': np.int64(35)}",False,False,`Mitoses`<5.0572436708903925e-17 & `Bland Chromatin`<-0.16037415462155852 & `Clump Thickness`<-0.45697805497992616 & `Single Epithelial Cell Size`>=-0.5677267155459338,"['Mitoses', 'Bland Chromatin', 'Clump Thickness', 'Single Epithelial Cell Size', 'Marginal Adhesion']",
18,9.0,Uniformity of Cell Shape,-0.524311175109123,2,5,"{'<': np.int64(36), '>=': np.int64(37)}",False,True,`Mitoses`<5.0572436708903925e-17 & `Bland Chromatin`<-0.16037415462155852 & `Clump Thickness`>=-0.45697805497992616 & `Bare Nuclei`<-0.49915150943756015,"['Mitoses', 'Bland Chromatin', 'Clump Thickness', 'Bare Nuclei', 'Uniformity of Cell Shape']",
19,9.0,Normal Nucleoli,0.3705122565591036,4,5,"{'<': np.int64(38), '>=': np.int64(39)}",False,False,`Mitoses`<5.0572436708903925e-17 & `Bland Chromatin`<-0.16037415462155852 & `Clump Thickness`>=-0.45697805497992616 & `Bare Nuclei`>=-0.49915150943756015,"['Mitoses', 'Bland Chromatin', 'Clump Thickness', 'Bare Nuclei', 'Normal Nucleoli']",
20,10.0,Marginal Adhesion,0.522863288714889,2,5,"{'<': np.int64(40), '>=': np.int64(41)}",False,False,`Mitoses`<5.0572436708903925e-17 & `Bland Chromatin`>=-0.16037415462155852 & `Bare Nuclei`<1.1051151017477345 & `Clump Thickness`<0.47906167312836595,"['Mitoses', 'Bland Chromatin', 'Bare Nuclei', 'Clump Thickness', 'Marginal Adhesion']",
21,10.0,Normal Nucleoli,1.229943398837119,4,5,"{'<': np.int64(42), '>=': np.int64(43)}",False,True,`Mitoses`<5.0572436708903925e-17 & `Bland Chromatin`>=-0.16037415462155852 & `Bare Nuclei`<1.1051151017477345 & `Clump Thickness`>=0.47906167312836595,"['Mitoses', 'Bland Chromatin', 'Bare Nuclei', 'Clump Thickness', 'Normal Nucleoli']",
24,12.0,Marginal Adhesion,-0.4180919854890887,2,5,"{'<': np.int64(48), '>=': np.int64(49)}",False,True,`Mitoses`>=5.0572436708903925e-17 & `Bare Nuclei`<1.0587265132817871 & `Normal Nucleoli`<1.0505017317680827 & `Single Epithelial Cell Size`<-0.396169336184274,"['Mitoses', 'Bare Nuclei', 'Normal Nucleoli', 'Single Epithelial Cell Size', 'Marginal Adhesion']",
25,12.0,,,4,5,,False,True,`Mitoses`>=5.0572436708903925e-17 & `Bare Nuclei`<1.0587265132817871 & `Normal Nucleoli`<1.0505017317680827 & `Single Epithelial Cell Size`>=-0.396169336184274,"['Mitoses', 'Bare Nuclei', 'Normal Nucleoli', 'Single Epithelial Cell Size']",
34,17.0,Uniformity of Cell Shape,-0.6412529953365538,2,6,"{'<': np.int64(66), '>=': np.int64(67)}",False,True,`Mitoses`<5.0572436708903925e-17 & `Bland Chromatin`<-0.16037415462155852 & `Clump Thickness`<-0.45697805497992616 & `Single Epithelial Cell Size`>=-0.5677267155459338 & `Marginal Adhesion`<-0.5036025260947152,"['Mitoses', 'Bland Chromatin', 'Clump Thickness', 'Single Epithelial Cell Size', 'Marginal Adhesion', 'Uniformity of Cell Shape']",
35,17.0,Uniformity of Cell Size,-0.4857073701638434,2,6,"{'<': np.int64(68), '>=': np.int64(69)}",False,False,`Mitoses`<5.0572436708903925e-17 & `Bland Chromatin`<-0.16037415462155852 & `Clump Thickness`<-0.45697805497992616 & `Single Epithelial Cell Size`>=-0.5677267155459338 & `Marginal Adhesion`>=-0.5036025260947152,"['Mitoses', 'Bland Chromatin', 'Clump Thickness', 'Single Epithelial Cell Size', 'Marginal Adhesion', 'Uniformity of Cell Size']",
38,19.0,Uniformity of Cell Shape,-0.1182833645058073,2,6,"{'<': np.int64(74), '>=': np.int64(75)}",False,True,`Mitoses`<5.0572436708903925e-17 & `Bland Chromatin`<-0.16037415462155852 & `Clump Thickness`>=-0.45697805497992616 & `Bare Nuclei`>=-0.49915150943756015 & `Normal Nucleoli`<0.3705122565591036,"['Mitoses', 'Bland Chromatin', 'Clump Thickness', 'Bare Nuclei', 'Normal Nucleoli', 'Uniformity of Cell Shape']",
39,19.0,Marginal Adhesion,0.1440889198615929,4,6,"{'<': np.int64(76), '>=': np.int64(77)}",False,True,`Mitoses`<5.0572436708903925e-17 & `Bland Chromatin`<-0.16037415462155852 & `Clump Thickness`>=-0.45697805497992616 & `Bare Nuclei`>=-0.49915150943756015 & `Normal Nucleoli`>=0.3705122565591036,"['Mitoses', 'Bland Chromatin', 'Clump Thickness', 'Bare Nuclei', 'Normal Nucleoli', 'Marginal Adhesion']",
