nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,Rings,1.445748235538205e-16,1.445748235538205e-16,1,"{'<': np.int64(2), '>=': np.int64(3)}",True,False,,['Rings'],
2,1.0,Diameter,-0.5386160381306887,-0.720192654235874,2,"{'<': np.int64(4), '>=': np.int64(5)}",False,False,`Rings`<1.445748235538205e-16,"['Rings', 'Diameter']",
3,1.0,Shell weight,0.5944599159474128,0.74206970934632,2,"{'<': np.int64(6), '>=': np.int64(7)}",False,False,`Rings`>=1.445748235538205e-16,"['Rings', 'Shell weight']",
4,2.0,Height,-1.065952194334693,-0.9834697378496566,3,"{'<': np.int64(8), '>=': np.int64(9)}",False,False,`Rings`<1.445748235538205e-16 & `Diameter`<-0.5386160381306887,"['Rings', 'Diameter', 'Height']",
5,2.0,Shell weight,-0.028855908537502,-0.4642628380717783,3,"{'<': np.int64(10), '>=': np.int64(11)}",False,False,`Rings`<1.445748235538205e-16 & `Diameter`>=-0.5386160381306887,"['Rings', 'Diameter', 'Shell weight']",
6,3.0,Shucked weight,-0.1308863181704115,0.5793865930834555,3,"{'<': np.int64(12), '>=': np.int64(13)}",False,False,`Rings`>=1.445748235538205e-16 & `Shell weight`<0.5944599159474128,"['Rings', 'Shell weight', 'Shucked weight']",
7,3.0,Shucked weight,1.1097750326728102,0.9209381356455406,3,"{'<': np.int64(14), '>=': np.int64(15)}",False,False,`Rings`>=1.445748235538205e-16 & `Shell weight`>=0.5944599159474128,"['Rings', 'Shell weight', 'Shucked weight']",
8,4.0,Length,-1.7482818937776508,-1.1802081144422256,4,"{'<': np.int64(16), '>=': np.int64(17)}",False,False,`Rings`<1.445748235538205e-16 & `Diameter`<-0.5386160381306887 & `Height`<-1.065952194334693,"['Rings', 'Diameter', 'Height', 'Length']",
9,4.0,Sex,,-0.7848396460975438,4,"{'I': np.int64(18), 'M': np.int64(19), 'F': np.int64(20)}",False,False,`Rings`<1.445748235538205e-16 & `Diameter`<-0.5386160381306887 & `Height`>=-1.065952194334693,"['Rings', 'Diameter', 'Height', 'Sex']",
10,5.0,Height,-0.1172814806051255,-0.5296988860059106,4,"{'<': np.int64(21), '>=': np.int64(22)}",False,False,`Rings`<1.445748235538205e-16 & `Diameter`>=-0.5386160381306887 & `Shell weight`<-0.028855908537502,"['Rings', 'Diameter', 'Shell weight', 'Height']",
11,5.0,Length,0.7173645890135012,-0.3742430815215081,4,"{'<': np.int64(23), '>=': np.int64(24)}",False,False,`Rings`<1.445748235538205e-16 & `Diameter`>=-0.5386160381306887 & `Shell weight`>=-0.028855908537502,"['Rings', 'Diameter', 'Shell weight', 'Length']",
12,6.0,Height,-0.1587343370461924,0.7262872288026525,4,"{'<': np.int64(25), '>=': np.int64(26)}",False,False,`Rings`>=1.445748235538205e-16 & `Shell weight`<0.5944599159474128 & `Shucked weight`<-0.1308863181704115,"['Rings', 'Shell weight', 'Shucked weight', 'Height']",
13,6.0,Length,0.5207520089052524,0.4204216539477067,4,"{'<': np.int64(27), '>=': np.int64(28)}",False,False,`Rings`>=1.445748235538205e-16 & `Shell weight`<0.5944599159474128 & `Shucked weight`>=-0.1308863181704115,"['Rings', 'Shell weight', 'Shucked weight', 'Length']",
14,7.0,Length,0.8068692263972468,1.098129826718062,4,"{'<': np.int64(29), '>=': np.int64(30)}",False,False,`Rings`>=1.445748235538205e-16 & `Shell weight`>=0.5944599159474128 & `Shucked weight`<1.1097750326728102,"['Rings', 'Shell weight', 'Shucked weight', 'Length']",
15,7.0,Whole weight,1.8013250680447663,0.6871289811533973,4,"{'<': np.int64(31), '>=': np.int64(32)}",False,False,`Rings`>=1.445748235538205e-16 & `Shell weight`>=0.5944599159474128 & `Shucked weight`>=1.1097750326728102,"['Rings', 'Shell weight', 'Shucked weight', 'Whole weight']",
16,8.0,Viscera weight,-1.4572490375912523,-1.468930866491552,5,"{'<': np.int64(33), '>=': np.int64(34)}",False,False,`Rings`<1.445748235538205e-16 & `Diameter`<-0.5386160381306887 & `Height`<-1.065952194334693 & `Length`<-1.7482818937776508,"['Rings', 'Diameter', 'Height', 'Length', 'Viscera weight']",
