nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,safety,,unacc,1,"{'high': np.int64(2), 'low': np.int64(3), 'med': np.int64(4)}",True,False,,['safety'],
2,1.0,persons,,unacc,2,"{'2': np.int64(5), '4': np.int64(6), 'more': np.int64(7)}",False,False,`safety`=='high',"['safety', 'persons']",
3,1.0,maint,,unacc,2,"{'vhigh': np.int64(8), 'high': np.int64(9), 'med': np.int64(10), 'low': np.int64(11)}",False,True,`safety`=='low',"['safety', 'maint']",
4,1.0,persons,,unacc,2,"{'2': np.int64(12), '4': np.int64(13), 'more': np.int64(14)}",False,False,`safety`=='med',"['safety', 'persons']",
5,2.0,buying,,unacc,3,"{'high': np.int64(15), 'low': np.int64(16), 'med': np.int64(17), 'vhigh': np.int64(18)}",False,True,`safety`=='high' & `persons`=='2',"['safety', 'persons', 'buying']",
6,2.0,buying,,acc,3,"{'high': np.int64(19), 'vhigh': np.int64(20), 'low': np.int64(21), 'med': np.int64(22)}",False,False,`safety`=='high' & `persons`=='4',"['safety', 'persons', 'buying']",
7,2.0,buying,,acc,3,"{'vhigh': np.int64(23), 'low': np.int64(24), 'high': np.int64(25), 'med': np.int64(26)}",False,False,`safety`=='high' & `persons`=='more',"['safety', 'persons', 'buying']",
12,4.0,buying,,unacc,3,"{'med': np.int64(43), 'vhigh': np.int64(44), 'low': np.int64(45), 'high': np.int64(46)}",False,True,`safety`=='med' & `persons`=='2',"['safety', 'persons', 'buying']",
13,4.0,lug_boot,,unacc,3,"{'small': np.int64(47), 'med': np.int64(48), 'big': np.int64(49)}",False,False,`safety`=='med' & `persons`=='4',"['safety', 'persons', 'lug_boot']",
14,4.0,buying,,acc,3,"{'high': np.int64(50), 'med': np.int64(51), 'vhigh': np.int64(52), 'low': np.int64(53)}",False,False,`safety`=='med' & `persons`=='more',"['safety', 'persons', 'buying']",
19,6.0,maint,,acc,4,"{'vhigh': np.int64(66), 'high': np.int64(67), 'low': np.int64(68), 'med': np.int64(69)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='high',"['safety', 'persons', 'buying', 'maint']",
20,6.0,maint,,unacc,4,"{'vhigh': np.int64(70), 'high': np.int64(71), 'low': np.int64(72), 'med': np.int64(73)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'maint']",
21,6.0,maint,,vgood,4,"{'vhigh': np.int64(74), 'med': np.int64(75), 'high': np.int64(76), 'low': np.int64(77)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='low',"['safety', 'persons', 'buying', 'maint']",
22,6.0,maint,,acc,4,"{'high': np.int64(78), 'vhigh': np.int64(79), 'med': np.int64(80), 'low': np.int64(81)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='med',"['safety', 'persons', 'buying', 'maint']",
23,7.0,maint,,acc,4,"{'high': np.int64(82), 'med': np.int64(83), 'vhigh': np.int64(84), 'low': np.int64(85)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'maint']",
24,7.0,maint,,vgood,4,"{'med': np.int64(86), 'vhigh': np.int64(87), 'high': np.int64(88), 'low': np.int64(89)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='low',"['safety', 'persons', 'buying', 'maint']",
25,7.0,maint,,acc,4,"{'med': np.int64(90), 'vhigh': np.int64(91), 'low': np.int64(92), 'high': np.int64(93)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='high',"['safety', 'persons', 'buying', 'maint']",
26,7.0,maint,,acc,4,"{'med': np.int64(94), 'vhigh': np.int64(95), 'high': np.int64(96), 'low': np.int64(97)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='med',"['safety', 'persons', 'buying', 'maint']",
