nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,Rings,-2.2111443602349015e-16,-2.2111443602349015e-16,1,"{'<': np.int64(2), '>=': np.int64(3)}",True,False,,['Rings'],
2,1.0,Diameter,-0.5426647996655737,-0.7344682055961624,2,"{'<': np.int64(4), '>=': np.int64(5)}",False,False,`Rings`<-2.2111443602349018e-16,"['Rings', 'Diameter']",
3,1.0,Shell weight,0.6002980472483532,0.7495661009953576,2,"{'<': np.int64(6), '>=': np.int64(7)}",False,False,`Rings`>=-2.2111443602349018e-16,"['Rings', 'Shell weight']",
4,2.0,Height,-1.1158712157945867,-1.0227534326282255,3,"{'<': np.int64(8), '>=': np.int64(9)}",False,False,`Rings`<-2.2111443602349018e-16 & `Diameter`<-0.5426647996655737,"['Rings', 'Diameter', 'Height']",
5,2.0,Length,0.2106262033177916,-0.4903404531641964,3,"{'<': np.int64(10), '>=': np.int64(11)}",False,False,`Rings`<-2.2111443602349018e-16 & `Diameter`>=-0.5426647996655737,"['Rings', 'Diameter', 'Length']",
6,3.0,Shucked weight,-0.1156216471859943,0.5787400349848285,3,"{'<': np.int64(12), '>=': np.int64(13)}",False,False,`Rings`>=-2.2111443602349018e-16 & `Shell weight`<0.6002980472483532,"['Rings', 'Shell weight', 'Shucked weight']",
7,3.0,Shucked weight,1.1250228223168035,0.9382137158772142,3,"{'<': np.int64(14), '>=': np.int64(15)}",False,False,`Rings`>=-2.2111443602349018e-16 & `Shell weight`>=0.6002980472483532,"['Rings', 'Shell weight', 'Shucked weight']",
8,4.0,Length,-1.9790466118331864,-1.2901355683178926,4,"{'<': np.int64(16), '>=': np.int64(17)}",False,False,`Rings`<-2.2111443602349018e-16 & `Diameter`<-0.5426647996655737 & `Height`<-1.1158712157945867,"['Rings', 'Diameter', 'Height', 'Length']",
9,4.0,Sex,,-0.8322732386192152,4,"{'M': np.int64(18), 'I': np.int64(19), 'F': np.int64(20)}",False,False,`Rings`<-2.2111443602349018e-16 & `Diameter`<-0.5426647996655737 & `Height`>=-1.1158712157945867,"['Rings', 'Diameter', 'Height', 'Sex']",
10,5.0,Shell weight,-0.4737736728504237,-0.5745438682488553,4,"{'<': np.int64(21), '>=': np.int64(22)}",False,False,`Rings`<-2.2111443602349018e-16 & `Diameter`>=-0.5426647996655737 & `Length`<0.21062620331779164,"['Rings', 'Diameter', 'Length', 'Shell weight']",
11,5.0,Shell weight,0.3224240810352486,-0.4072353434936854,4,"{'<': np.int64(23), '>=': np.int64(24)}",False,False,`Rings`<-2.2111443602349018e-16 & `Diameter`>=-0.5426647996655737 & `Length`>=0.21062620331779164,"['Rings', 'Diameter', 'Length', 'Shell weight']",
12,6.0,Height,-0.1446082316090206,0.6865883124958265,4,"{'<': np.int64(25), '>=': np.int64(26)}",False,False,`Rings`>=-2.2111443602349018e-16 & `Shell weight`<0.6002980472483532 & `Shucked weight`<-0.1156216471859943,"['Rings', 'Shell weight', 'Shucked weight', 'Height']",
13,6.0,Whole weight,0.3666559644937857,0.4571463887714483,4,"{'<': np.int64(27), '>=': np.int64(28)}",False,False,`Rings`>=-2.2111443602349018e-16 & `Shell weight`<0.6002980472483532 & `Shucked weight`>=-0.1156216471859943,"['Rings', 'Shell weight', 'Shucked weight', 'Whole weight']",
14,7.0,Length,0.7858597482321712,1.182682394322157,4,"{'<': np.int64(29), '>=': np.int64(30)}",False,False,`Rings`>=-2.2111443602349018e-16 & `Shell weight`>=0.6002980472483532 & `Shucked weight`<1.1250228223168037,"['Rings', 'Shell weight', 'Shucked weight', 'Length']",
15,7.0,Whole weight,1.7738670313637483,0.6605291843826867,4,"{'<': np.int64(31), '>=': np.int64(32)}",False,False,`Rings`>=-2.2111443602349018e-16 & `Shell weight`>=0.6002980472483532 & `Shucked weight`>=1.1250228223168037,"['Rings', 'Shell weight', 'Shucked weight', 'Whole weight']",
16,8.0,Shell weight,-1.5653510279976883,-1.5609203410782044,5,"{'<': np.int64(33), '>=': np.int64(34)}",False,False,`Rings`<-2.2111443602349018e-16 & `Diameter`<-0.5426647996655737 & `Height`<-1.1158712157945867 & `Length`<-1.9790466118331862,"['Rings', 'Diameter', 'Height', 'Length', 'Shell weight']",
17,8.0,Sex,,-1.0480221244380843,5,"{'I': np.int64(35), 'M': np.int64(36), 'F': np.int64(37)}",False,False,`Rings`<-2.2111443602349018e-16 & `Diameter`<-0.5426647996655737 & `Height`<-1.1158712157945867 & `Length`>=-1.9790466118331862,"['Rings', 'Diameter', 'Height', 'Length', 'Sex']",
18,9.0,Length,-1.0467812450984877,-0.661213286153641,5,"{'<': np.int64(38), '>=': np.int64(39)}",False,False,`Rings`<-2.2111443602349018e-16 & `Diameter`<-0.5426647996655737 & `Height`>=-1.1158712157945867 & `Sex`=='M',"['Rings', 'Diameter', 'Height', 'Sex', 'Length']",
19,9.0,Length,-0.9808359150539494,-0.8943239816178332,5,"{'<': np.int64(40), '>=': np.int64(41)}",False,False,`Rings`<-2.2111443602349018e-16 & `Diameter`<-0.5426647996655737 & `Height`>=-1.1158712157945867 & `Sex`=='I',"['Rings', 'Diameter', 'Height', 'Sex', 'Length']",
20,9.0,Whole weight,-0.9097400732112328,-0.7001531379806236,5,"{'<': np.int64(42), '>=': np.int64(43)}",False,False,`Rings`<-2.2111443602349018e-16 & `Diameter`<-0.5426647996655737 & `Height`>=-1.1158712157945867 & `Sex`=='F',"['Rings', 'Diameter', 'Height', 'Sex', 'Whole weight']",
21,10.0,Shucked weight,-0.5100281868071672,-0.6198866252270706,5,"{'<': np.int64(44), '>=': np.int64(45)}",False,False,`Rings`<-2.2111443602349018e-16 & `Diameter`>=-0.5426647996655737 & `Length`<0.21062620331779164 & `Shell weight`<-0.47377367285042377,"['Rings', 'Diameter', 'Length', 'Shell weight', 'Shucked weight']",
