nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,safety,,unacc,1,"{'med': np.int64(2), 'low': np.int64(3), 'high': np.int64(4)}",True,False,,['safety'],
2,1.0,persons,,unacc,2,"{'4': np.int64(5), 'more': np.int64(6), '2': np.int64(7)}",False,False,`safety`=='med',"['safety', 'persons']",
3,1.0,maint,,unacc,2,"{'high': np.int64(8), 'vhigh': np.int64(9), 'med': np.int64(10), 'low': np.int64(11)}",False,True,`safety`=='low',"['safety', 'maint']",
4,1.0,persons,,unacc,2,"{'2': np.int64(12), '4': np.int64(13), 'more': np.int64(14)}",False,False,`safety`=='high',"['safety', 'persons']",
5,2.0,buying,,acc,3,"{'vhigh': np.int64(15), 'high': np.int64(16), 'med': np.int64(17), 'low': np.int64(18)}",False,False,`safety`=='med' & `persons`=='4',"['safety', 'persons', 'buying']",
6,2.0,buying,,unacc,3,"{'high': np.int64(19), 'med': np.int64(20), 'vhigh': np.int64(21), 'low': np.int64(22)}",False,False,`safety`=='med' & `persons`=='more',"['safety', 'persons', 'buying']",
7,2.0,buying,,unacc,3,"{'high': np.int64(23), 'vhigh': np.int64(24), 'low': np.int64(25), 'med': np.int64(26)}",False,True,`safety`=='med' & `persons`=='2',"['safety', 'persons', 'buying']",
12,4.0,buying,,unacc,3,"{'med': np.int64(43), 'low': np.int64(44), 'vhigh': np.int64(45), 'high': np.int64(46)}",False,True,`safety`=='high' & `persons`=='2',"['safety', 'persons', 'buying']",
13,4.0,buying,,acc,3,"{'vhigh': np.int64(47), 'high': np.int64(48), 'low': np.int64(49), 'med': np.int64(50)}",False,False,`safety`=='high' & `persons`=='4',"['safety', 'persons', 'buying']",
14,4.0,buying,,acc,3,"{'vhigh': np.int64(51), 'med': np.int64(52), 'high': np.int64(53), 'low': np.int64(54)}",False,False,`safety`=='high' & `persons`=='more',"['safety', 'persons', 'buying']",
15,5.0,lug_boot,,unacc,4,"{'med': np.int64(55), 'small': np.int64(56), 'big': np.int64(57)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'lug_boot']",
16,5.0,doors,,unacc,4,"{'2': np.int64(58), '4': np.int64(59), '3': np.int64(60), '5more': np.int64(61)}",False,True,`safety`=='med' & `persons`=='4' & `buying`=='high',"['safety', 'persons', 'buying', 'doors']",
17,5.0,lug_boot,,acc,4,"{'small': np.int64(62), 'med': np.int64(63), 'big': np.int64(64)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='med',"['safety', 'persons', 'buying', 'lug_boot']",
18,5.0,maint,,acc,4,"{'vhigh': np.int64(65), 'high': np.int64(66), 'med': np.int64(67), 'low': np.int64(68)}",False,True,`safety`=='med' & `persons`=='4' & `buying`=='low',"['safety', 'persons', 'buying', 'maint']",
19,6.0,lug_boot,,unacc,4,"{'small': np.int64(69), 'med': np.int64(70), 'big': np.int64(71)}",False,False,`safety`=='med' & `persons`=='more' & `buying`=='high',"['safety', 'persons', 'buying', 'lug_boot']",
20,6.0,lug_boot,,acc,4,"{'small': np.int64(72), 'med': np.int64(73), 'big': np.int64(74)}",False,False,`safety`=='med' & `persons`=='more' & `buying`=='med',"['safety', 'persons', 'buying', 'lug_boot']",
21,6.0,maint,,unacc,4,"{'med': np.int64(75), 'vhigh': np.int64(76), 'low': np.int64(77), 'high': np.int64(78)}",False,False,`safety`=='med' & `persons`=='more' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'maint']",
22,6.0,maint,,acc,4,"{'vhigh': np.int64(79), 'high': np.int64(80), 'med': np.int64(81), 'low': np.int64(82)}",False,False,`safety`=='med' & `persons`=='more' & `buying`=='low',"['safety', 'persons', 'buying', 'maint']",
47,13.0,maint,,acc,4,"{'high': np.int64(155), 'vhigh': np.int64(156), 'med': np.int64(157), 'low': np.int64(158)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'maint']",
48,13.0,maint,,acc,4,"{'vhigh': np.int64(159), 'high': np.int64(160), 'low': np.int64(161), 'med': np.int64(162)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='high',"['safety', 'persons', 'buying', 'maint']",
