nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,Mitoses,0.0,2,1,"{'<': np.int64(2), '>=': np.int64(3)}",True,False,,['Mitoses'],
2,1.0,Normal Nucleoli,-0.2567072975872838,2,2,"{'<': np.int64(4), '>=': np.int64(5)}",False,False,`Mitoses`<0.0,"['Mitoses', 'Normal Nucleoli']",
3,1.0,Clump Thickness,0.9280123962949371,4,2,"{'<': np.int64(6), '>=': np.int64(7)}",False,False,`Mitoses`>=0.0,"['Mitoses', 'Clump Thickness']",
4,2.0,Single Epithelial Cell Size,-0.4274599422412554,2,3,"{'<': np.int64(8), '>=': np.int64(9)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`<-0.25670729758728383,"['Mitoses', 'Normal Nucleoli', 'Single Epithelial Cell Size']",
5,2.0,Bland Chromatin,0.9278218183865408,4,3,"{'<': np.int64(10), '>=': np.int64(11)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`>=-0.25670729758728383,"['Mitoses', 'Normal Nucleoli', 'Bland Chromatin']",
6,3.0,Single Epithelial Cell Size,0.9951604094655409,4,3,"{'<': np.int64(12), '>=': np.int64(13)}",False,False,`Mitoses`>=0.0 & `Clump Thickness`<0.9280123962949371,"['Mitoses', 'Clump Thickness', 'Single Epithelial Cell Size']",
7,3.0,Uniformity of Cell Size,1.0823692807114995,4,3,"{'<': np.int64(14), '>=': np.int64(15)}",False,True,`Mitoses`>=0.0 & `Clump Thickness`>=0.9280123962949371,"['Mitoses', 'Clump Thickness', 'Uniformity of Cell Size']",
8,4.0,Clump Thickness,-0.5240821561938238,2,4,"{'<': np.int64(16), '>=': np.int64(17)}",False,True,`Mitoses`<0.0 & `Normal Nucleoli`<-0.25670729758728383 & `Single Epithelial Cell Size`<-0.4274599422412554,"['Mitoses', 'Normal Nucleoli', 'Single Epithelial Cell Size', 'Clump Thickness']",
9,4.0,Uniformity of Cell Size,0.1505069709865103,2,4,"{'<': np.int64(18), '>=': np.int64(19)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`<-0.25670729758728383 & `Single Epithelial Cell Size`>=-0.4274599422412554,"['Mitoses', 'Normal Nucleoli', 'Single Epithelial Cell Size', 'Uniformity of Cell Size']",
10,5.0,Clump Thickness,0.4136407378511598,4,4,"{'<': np.int64(20), '>=': np.int64(21)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`>=-0.25670729758728383 & `Bland Chromatin`<0.9278218183865408,"['Mitoses', 'Normal Nucleoli', 'Bland Chromatin', 'Clump Thickness']",
11,5.0,Bare Nuclei,1.082769275513212,4,4,"{'<': np.int64(22), '>=': np.int64(23)}",False,True,`Mitoses`<0.0 & `Normal Nucleoli`>=-0.25670729758728383 & `Bland Chromatin`>=0.9278218183865408,"['Mitoses', 'Normal Nucleoli', 'Bland Chromatin', 'Bare Nuclei']",
12,6.0,Uniformity of Cell Shape,-0.0294706726462204,2,4,"{'<': np.int64(24), '>=': np.int64(25)}",False,False,`Mitoses`>=0.0 & `Clump Thickness`<0.9280123962949371 & `Single Epithelial Cell Size`<0.9951604094655409,"['Mitoses', 'Clump Thickness', 'Single Epithelial Cell Size', 'Uniformity of Cell Shape']",
13,6.0,Bare Nuclei,1.2527378749291584,4,4,"{'<': np.int64(26), '>=': np.int64(27)}",False,True,`Mitoses`>=0.0 & `Clump Thickness`<0.9280123962949371 & `Single Epithelial Cell Size`>=0.9951604094655409,"['Mitoses', 'Clump Thickness', 'Single Epithelial Cell Size', 'Bare Nuclei']",
18,9.0,Bare Nuclei,-0.0209446446524914,2,5,"{'<': np.int64(36), '>=': np.int64(37)}",False,True,`Mitoses`<0.0 & `Normal Nucleoli`<-0.25670729758728383 & `Single Epithelial Cell Size`>=-0.4274599422412554 & `Uniformity of Cell Size`<0.15050697098651036,"['Mitoses', 'Normal Nucleoli', 'Single Epithelial Cell Size', 'Uniformity of Cell Size', 'Bare Nuclei']",
19,9.0,Marginal Adhesion,1.0366407540506282,4,5,"{'<': np.int64(38), '>=': np.int64(39)}",False,True,`Mitoses`<0.0 & `Normal Nucleoli`<-0.25670729758728383 & `Single Epithelial Cell Size`>=-0.4274599422412554 & `Uniformity of Cell Size`>=0.15050697098651036,"['Mitoses', 'Normal Nucleoli', 'Single Epithelial Cell Size', 'Uniformity of Cell Size', 'Marginal Adhesion']",
20,10.0,Uniformity of Cell Size,0.2175145958352918,2,5,"{'<': np.int64(40), '>=': np.int64(41)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`>=-0.25670729758728383 & `Bland Chromatin`<0.9278218183865408 & `Clump Thickness`<0.4136407378511598,"['Mitoses', 'Normal Nucleoli', 'Bland Chromatin', 'Clump Thickness', 'Uniformity of Cell Size']",
21,10.0,Bare Nuclei,0.937145136951112,4,5,"{'<': np.int64(42), '>=': np.int64(43)}",False,True,`Mitoses`<0.0 & `Normal Nucleoli`>=-0.25670729758728383 & `Bland Chromatin`<0.9278218183865408 & `Clump Thickness`>=0.4136407378511598,"['Mitoses', 'Normal Nucleoli', 'Bland Chromatin', 'Clump Thickness', 'Bare Nuclei']",
24,12.0,Marginal Adhesion,-0.3851306480861413,2,5,"{'<': np.int64(48), '>=': np.int64(49)}",False,True,`Mitoses`>=0.0 & `Clump Thickness`<0.9280123962949371 & `Single Epithelial Cell Size`<0.9951604094655409 & `Uniformity of Cell Shape`<-0.029470672646220424,"['Mitoses', 'Clump Thickness', 'Single Epithelial Cell Size', 'Uniformity of Cell Shape', 'Marginal Adhesion']",
25,12.0,Bland Chromatin,1.2158045266955662,4,5,"{'<': np.int64(50), '>=': np.int64(51)}",False,True,`Mitoses`>=0.0 & `Clump Thickness`<0.9280123962949371 & `Single Epithelial Cell Size`<0.9951604094655409 & `Uniformity of Cell Shape`>=-0.029470672646220424,"['Mitoses', 'Clump Thickness', 'Single Epithelial Cell Size', 'Uniformity of Cell Shape', 'Bland Chromatin']",
40,20.0,Single Epithelial Cell Size,-0.2327400433009697,2,6,"{'<': np.int64(80), '>=': np.int64(81)}",False,True,`Mitoses`<0.0 & `Normal Nucleoli`>=-0.25670729758728383 & `Bland Chromatin`<0.9278218183865408 & `Clump Thickness`<0.4136407378511598 & `Uniformity of Cell Size`<0.2175145958352918,"['Mitoses', 'Normal Nucleoli', 'Bland Chromatin', 'Clump Thickness', 'Uniformity of Cell Size', 'Single Epithelial Cell Size']",
41,20.0,Marginal Adhesion,1.6311997040350952,4,6,"{'<': np.int64(82), '>=': np.int64(83)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`>=-0.25670729758728383 & `Bland Chromatin`<0.9278218183865408 & `Clump Thickness`<0.4136407378511598 & `Uniformity of Cell Size`>=0.2175145958352918,"['Mitoses', 'Normal Nucleoli', 'Bland Chromatin', 'Clump Thickness', 'Uniformity of Cell Size', 'Marginal Adhesion']",
82,41.0,Single Epithelial Cell Size,0.9072019243103469,2,7,"{'<': np.int64(152), '>=': np.int64(153)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`>=-0.25670729758728383 & `Bland Chromatin`<0.9278218183865408 & `Clump Thickness`<0.4136407378511598 & `Uniformity of Cell Size`>=0.2175145958352918 & `Marginal Adhesion`<1.6311997040350952,"['Mitoses', 'Normal Nucleoli', 'Bland Chromatin', 'Clump Thickness', 'Uniformity of Cell Size', 'Marginal Adhesion', 'Single Epithelial Cell Size']",
83,41.0,Bare Nuclei,1.0084080132687354,4,7,"{'<': np.int64(154), '>=': np.int64(155)}",False,True,`Mitoses`<0.0 & `Normal Nucleoli`>=-0.25670729758728383 & `Bland Chromatin`<0.9278218183865408 & `Clump Thickness`<0.4136407378511598 & `Uniformity of Cell Size`>=0.2175145958352918 & `Marginal Adhesion`>=1.6311997040350952,"['Mitoses', 'Normal Nucleoli', 'Bland Chromatin', 'Clump Thickness', 'Uniformity of Cell Size', 'Marginal Adhesion', 'Bare Nuclei']",
152,82.0,,,4,8,,False,True,`Mitoses`<0.0 & `Normal Nucleoli`>=-0.25670729758728383 & `Bland Chromatin`<0.9278218183865408 & `Clump Thickness`<0.4136407378511598 & `Uniformity of Cell Size`>=0.2175145958352918 & `Marginal Adhesion`<1.6311997040350952 & `Single Epithelial Cell Size`<0.9072019243103467,"['Mitoses', 'Normal Nucleoli', 'Bland Chromatin', 'Clump Thickness', 'Uniformity of Cell Size', 'Marginal Adhesion', 'Single Epithelial Cell Size']",
153,82.0,,,2,8,,False,True,`Mitoses`<0.0 & `Normal Nucleoli`>=-0.25670729758728383 & `Bland Chromatin`<0.9278218183865408 & `Clump Thickness`<0.4136407378511598 & `Uniformity of Cell Size`>=0.2175145958352918 & `Marginal Adhesion`<1.6311997040350952 & `Single Epithelial Cell Size`>=0.9072019243103467,"['Mitoses', 'Normal Nucleoli', 'Bland Chromatin', 'Clump Thickness', 'Uniformity of Cell Size', 'Marginal Adhesion', 'Single Epithelial Cell Size']",
