nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,Rings,1.0417891697260595e-16,1.0417891697260595e-16,1,"{'<': np.int64(2), '>=': np.int64(3)}",True,False,,['Rings'],
2,1.0,Length,-0.5299244390943543,-0.7529065750736222,2,"{'<': np.int64(4), '>=': np.int64(5)}",False,False,`Rings`<1.0417891697260595e-16,"['Rings', 'Length']",
3,1.0,Shell weight,0.5639802101986944,0.722013573751727,2,"{'<': np.int64(6), '>=': np.int64(7)}",False,False,`Rings`>=1.0417891697260595e-16,"['Rings', 'Shell weight']",
4,2.0,Shell weight,-1.221788269794105,-1.0630879004379803,3,"{'<': np.int64(8), '>=': np.int64(9)}",False,False,`Rings`<1.0417891697260595e-16 & `Length`<-0.5299244390943543,"['Rings', 'Length', 'Shell weight']",
5,2.0,Diameter,0.1798023632914469,-0.5029812246144814,3,"{'<': np.int64(10), '>=': np.int64(11)}",False,False,`Rings`<1.0417891697260595e-16 & `Length`>=-0.5299244390943543,"['Rings', 'Length', 'Diameter']",
6,3.0,Height,0.065872755466923,0.6131246710328452,3,"{'<': np.int64(12), '>=': np.int64(13)}",False,False,`Rings`>=1.0417891697260595e-16 & `Shell weight`<0.5639802101986944,"['Rings', 'Shell weight', 'Height']",
7,3.0,Shucked weight,1.1623648235930404,0.8525118721132738,3,"{'<': np.int64(14), '>=': np.int64(15)}",False,False,`Rings`>=1.0417891697260595e-16 & `Shell weight`>=0.5639802101986944,"['Rings', 'Shell weight', 'Shucked weight']",
8,4.0,Diameter,-1.9521093619839005,-1.3232549064800538,4,"{'<': np.int64(16), '>=': np.int64(17)}",False,False,`Rings`<1.0417891697260595e-16 & `Length`<-0.5299244390943543 & `Shell weight`<-1.221788269794105,"['Rings', 'Length', 'Shell weight', 'Diameter']",
9,4.0,Sex,,-0.7837040132677999,4,"{'M': np.int64(18), 'F': np.int64(19), 'I': np.int64(20)}",False,False,`Rings`<1.0417891697260595e-16 & `Length`<-0.5299244390943543 & `Shell weight`>=-1.221788269794105,"['Rings', 'Length', 'Shell weight', 'Sex']",
10,5.0,Shell weight,-0.4650776011914485,-0.5883434816659064,4,"{'<': np.int64(21), '>=': np.int64(22)}",False,False,`Rings`<1.0417891697260595e-16 & `Length`>=-0.5299244390943543 & `Diameter`<0.17980236329144694,"['Rings', 'Length', 'Diameter', 'Shell weight']",
11,5.0,Shell weight,0.2982169749611085,-0.420216949299404,4,"{'<': np.int64(23), '>=': np.int64(24)}",False,False,`Rings`<1.0417891697260595e-16 & `Length`>=-0.5299244390943543 & `Diameter`>=0.17980236329144694,"['Rings', 'Length', 'Diameter', 'Shell weight']",
12,6.0,Length,-0.2516610204641161,0.5008355353067298,4,"{'<': np.int64(25), '>=': np.int64(26)}",False,False,`Rings`>=1.0417891697260595e-16 & `Shell weight`<0.5639802101986944 & `Height`<0.065872755466923,"['Rings', 'Shell weight', 'Height', 'Length']",
13,6.0,Shucked weight,0.1656376116929983,0.7183957357760785,4,"{'<': np.int64(27), '>=': np.int64(28)}",False,False,`Rings`>=1.0417891697260595e-16 & `Shell weight`<0.5639802101986944 & `Height`>=0.065872755466923,"['Rings', 'Shell weight', 'Height', 'Shucked weight']",
14,7.0,Height,0.9508854319791716,1.0358606091953249,4,"{'<': np.int64(29), '>=': np.int64(30)}",False,False,`Rings`>=1.0417891697260595e-16 & `Shell weight`>=0.5639802101986944 & `Shucked weight`<1.1623648235930404,"['Rings', 'Shell weight', 'Shucked weight', 'Height']",
15,7.0,Diameter,1.295834635352102,0.6246507248725741,4,"{'<': np.int64(31), '>=': np.int64(32)}",False,False,`Rings`>=1.0417891697260595e-16 & `Shell weight`>=0.5639802101986944 & `Shucked weight`>=1.1623648235930404,"['Rings', 'Shell weight', 'Shucked weight', 'Diameter']",
16,8.0,Height,-2.1024149449996337,-1.5716963824071393,5,"{'<': np.int64(33), '>=': np.int64(34)}",False,False,`Rings`<1.0417891697260595e-16 & `Length`<-0.5299244390943543 & `Shell weight`<-1.221788269794105 & `Diameter`<-1.9521093619839005,"['Rings', 'Length', 'Shell weight', 'Diameter', 'Height']",
