nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,month,,1.060832277340634,1,"{np.int64(4): np.int64(2), np.int64(3): np.int64(3), np.int64(8): np.int64(4), np.int64(10): np.int64(5), np.int64(9): np.int64(6), np.int64(7): np.int64(7), np.int64(2): np.int64(8), np.int64(12): np.int64(9), np.int64(6): np.int64(10), np.int64(5): np.int64(11)}",True,False,,['month'],
2,1.0,wind,0.4452122803526376,1.4004302521172325,2,"{'<': np.int64(12), '>=': np.int64(13)}",False,False,`month`==4,"['month', 'wind']",
3,1.0,day,,0.4944949277595583,2,"{np.int64(6): np.int64(14), np.int64(5): np.int64(15), np.int64(2): np.int64(16), np.int64(1): np.int64(17), np.int64(3): np.int64(18), np.int64(7): np.int64(19), np.int64(4): np.int64(20)}",False,False,`month`==3,"['month', 'day']",
4,1.0,day,,1.0327281044147258,2,"{np.int64(1): np.int64(21), np.int64(2): np.int64(22), np.int64(3): np.int64(23), np.int64(6): np.int64(24), np.int64(5): np.int64(25), np.int64(7): np.int64(26), np.int64(4): np.int64(27)}",False,False,`month`==8,"['month', 'day']",
5,1.0,day,,0.435610116679886,2,"{np.int64(3): np.int64(28), np.int64(1): np.int64(29), np.int64(6): np.int64(30), np.int64(2): np.int64(31), np.int64(7): np.int64(32)}",False,True,`month`==10,"['month', 'day']",
6,1.0,day,,1.476345269550915,2,"{np.int64(7): np.int64(33), np.int64(2): np.int64(34), np.int64(5): np.int64(35), np.int64(3): np.int64(36), np.int64(4): np.int64(37), np.int64(6): np.int64(38), np.int64(1): np.int64(39)}",False,False,`month`==9,"['month', 'day']",
7,1.0,day,,0.6215211295247298,2,"{np.int64(6): np.int64(40), np.int64(2): np.int64(41), np.int64(7): np.int64(42), np.int64(5): np.int64(43), np.int64(4): np.int64(44), np.int64(1): np.int64(45), np.int64(3): np.int64(46)}",False,False,`month`==7,"['month', 'day']",
8,1.0,day,,1.2200147630017897,2,"{np.int64(5): np.int64(47), np.int64(6): np.int64(48), np.int64(1): np.int64(49), np.int64(7): np.int64(50), np.int64(4): np.int64(51)}",False,True,`month`==2,"['month', 'day']",
9,1.0,Y,0.5471645217633682,2.4386902173307385,2,"{'<': np.int64(52), '>=': np.int64(53)}",False,True,`month`==12,"['month', 'Y']",
10,1.0,day,,0.6205596954216964,2,"{np.int64(3): np.int64(54), np.int64(1): np.int64(55), np.int64(7): np.int64(56), np.int64(5): np.int64(57)}",False,True,`month`==6,"['month', 'day']",
11,1.0,,,0.0,2,,False,True,`month`==5,['month'],
12,2.0,temp,-0.993396874655844,0.4900586150335309,3,"{'<': np.int64(58), '>=': np.int64(59)}",False,True,`month`==4 & `wind`<0.4452122803526376,"['month', 'wind', 'temp']",
13,2.0,X,0.44746592478754,2.083208979930008,3,"{'<': np.int64(60), '>=': np.int64(61)}",False,True,`month`==4 & `wind`>=0.4452122803526376,"['month', 'wind', 'X']",
14,3.0,wind,1.0840290657826248,0.2156819162701181,3,"{'<': np.int64(62), '>=': np.int64(63)}",False,True,`month`==3 & `day`==6,"['month', 'day', 'wind']",
15,3.0,ISI,-0.0311164163465533,0.2522595741890411,3,"{'<': np.int64(64), '>=': np.int64(65)}",False,False,`month`==3 & `day`==5,"['month', 'day', 'ISI']",
16,3.0,Y,0.0437731617410692,0.0,3,"{'<': np.int64(66), '>=': np.int64(67)}",False,True,`month`==3 & `day`==2,"['month', 'day', 'Y']",
17,3.0,wind,0.1465846746335592,1.1573078376777812,3,"{'<': np.int64(68), '>=': np.int64(69)}",False,False,`month`==3 & `day`==1,"['month', 'day', 'wind']",
18,3.0,Y,0.0437731617410692,0.0,3,"{'<': np.int64(70), '>=': np.int64(71)}",False,True,`month`==3 & `day`==3,"['month', 'day', 'Y']",
19,3.0,,,2.1029138978649784,3,,False,True,`month`==3 & `day`==7,"['month', 'day']",
20,3.0,,,1.144222799920162,3,,False,True,`month`==3 & `day`==4,"['month', 'day']",
21,4.0,ISI,0.6675409852536386,0.8528582885915126,3,"{'<': np.int64(72), '>=': np.int64(73)}",False,False,`month`==8 & `day`==1,"['month', 'day', 'ISI']",
22,4.0,temp,0.5628690297609027,1.0383043196308128,3,"{'<': np.int64(74), '>=': np.int64(75)}",False,False,`month`==8 & `day`==2,"['month', 'day', 'temp']",
23,4.0,Y,-0.3757196382775131,0.5371891193604592,3,"{'<': np.int64(76), '>=': np.int64(77)}",False,False,`month`==8 & `day`==3,"['month', 'day', 'Y']",
24,4.0,X,0.0602063616019721,1.4461784626421432,3,"{'<': np.int64(78), '>=': np.int64(79)}",False,False,`month`==8 & `day`==6,"['month', 'day', 'X']",
25,4.0,DC,0.684896128597633,0.8638562581587298,3,"{'<': np.int64(80), '>=': np.int64(81)}",False,False,`month`==8 & `day`==5,"['month', 'day', 'DC']",
26,4.0,RH,0.0604262198373761,1.2240844923681342,3,"{'<': np.int64(82), '>=': np.int64(83)}",False,False,`month`==8 & `day`==7,"['month', 'day', 'RH']",
27,4.0,X,0.0153994699937246,0.924655476441939,3,"{'<': np.int64(84), '>=': np.int64(85)}",False,False,`month`==8 & `day`==4,"['month', 'day', 'X']",
33,6.0,temp,0.2508257853286079,1.7950357272505704,3,"{'<': np.int64(92), '>=': np.int64(93)}",False,False,`month`==9 & `day`==7,"['month', 'day', 'temp']",
34,6.0,X,0.2890415580298077,2.0345940732585626,3,"{'<': np.int64(94), '>=': np.int64(95)}",False,False,`month`==9 & `day`==2,"['month', 'day', 'X']",
35,6.0,Y,-0.3697268839915333,0.8935771406436678,3,"{'<': np.int64(96), '>=': np.int64(97)}",False,False,`month`==9 & `day`==5,"['month', 'day', 'Y']",
36,6.0,DMC,0.1279701341943559,1.935579149645384,3,"{'<': np.int64(98), '>=': np.int64(99)}",False,False,`month`==9 & `day`==3,"['month', 'day', 'DMC']",
37,6.0,wind,0.3143702881561342,1.5690900747534515,3,"{'<': np.int64(100), '>=': np.int64(101)}",False,False,`month`==9 & `day`==4,"['month', 'day', 'wind']",
38,6.0,Y,-0.3966942782784423,2.0584112932936818,3,"{'<': np.int64(102), '>=': np.int64(103)}",False,True,`month`==9 & `day`==6,"['month', 'day', 'Y']",
39,6.0,FFMC,-0.7159749429292291,0.7257269505876589,3,"{'<': np.int64(104), '>=': np.int64(105)}",False,False,`month`==9 & `day`==1,"['month', 'day', 'FFMC']",
40,7.0,Y,-0.3966942782784423,0.1341233426286421,3,"{'<': np.int64(106), '>=': np.int64(107)}",False,True,`month`==7 & `day`==6,"['month', 'day', 'Y']",
41,7.0,Y,0.5471645217633682,1.0120965337246788,3,"{'<': np.int64(108), '>=': np.int64(109)}",False,True,`month`==7 & `day`==2,"['month', 'day', 'Y']",
42,7.0,X,0.8347254879731077,1.382796994425351,3,"{'<': np.int64(110), '>=': np.int64(111)}",False,False,`month`==7 & `day`==7,"['month', 'day', 'X']",
43,7.0,Y,-0.5854660382868043,0.6459918408243247,3,"{'<': np.int64(112), '>=': np.int64(113)}",False,True,`month`==7 & `day`==5,"['month', 'day', 'Y']",
44,7.0,X,0.7643146583030045,0.6608779199911597,3,"{'<': np.int64(114), '>=': np.int64(115)}",False,True,`month`==7 & `day`==4,"['month', 'day', 'X']",
45,7.0,,,0.0,3,,False,True,`month`==7 & `day`==1,"['month', 'day']",
46,7.0,,,0.0,3,,False,True,`month`==7 & `day`==3,"['month', 'day']",
64,15.0,Y,0.7988602017745174,0.0,4,"{'<': np.int64(132), '>=': np.int64(133)}",False,True,`month`==3 & `day`==5 & `ISI`<-0.031116416346553377,"['month', 'day', 'ISI', 'Y']",
65,15.0,X,0.1306171912720754,0.6306489354726027,4,"{'<': np.int64(134), '>=': np.int64(135)}",False,True,`month`==3 & `day`==5 & `ISI`>=-0.031116416346553377,"['month', 'day', 'ISI', 'X']",
68,17.0,X,-0.010204468068131,0.3372003038928267,4,"{'<': np.int64(138), '>=': np.int64(139)}",False,False,`month`==3 & `day`==1 & `wind`<0.14658467463355923,"['month', 'day', 'wind', 'X']",
