nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,Rings,6.59091107377711e-17,6.59091107377711e-17,1,"{'<': np.int64(2), '>=': np.int64(3)}",True,False,,['Rings'],
2,1.0,Diameter,-0.5445520663119845,-0.736680597005154,2,"{'<': np.int64(4), '>=': np.int64(5)}",False,False,`Rings`<6.590911073777111e-17,"['Rings', 'Diameter']",
3,1.0,Shucked weight,0.4539163965927253,0.732285128049276,2,"{'<': np.int64(6), '>=': np.int64(7)}",False,False,`Rings`>=6.590911073777111e-17,"['Rings', 'Shucked weight']",
4,2.0,Shell weight,-1.222798792514634,-1.0304041209883426,3,"{'<': np.int64(8), '>=': np.int64(9)}",False,False,`Rings`<6.590911073777111e-17 & `Diameter`<-0.5445520663119845,"['Rings', 'Diameter', 'Shell weight']",
5,2.0,Shell weight,-0.0808259940308309,-0.4938433852909827,3,"{'<': np.int64(10), '>=': np.int64(11)}",False,False,`Rings`<6.590911073777111e-17 & `Diameter`>=-0.5445520663119845,"['Rings', 'Diameter', 'Shell weight']",
6,3.0,Shell weight,0.0689899864908294,0.8637174883412846,3,"{'<': np.int64(12), '>=': np.int64(13)}",False,False,`Rings`>=6.590911073777111e-17 & `Shucked weight`<0.4539163965927253,"['Rings', 'Shucked weight', 'Shell weight']",
7,3.0,Shell weight,1.194407350625767,0.5820286956949846,3,"{'<': np.int64(14), '>=': np.int64(15)}",False,False,`Rings`>=6.590911073777111e-17 & `Shucked weight`>=0.4539163965927253,"['Rings', 'Shucked weight', 'Shell weight']",
8,4.0,Length,-1.9225649721120417,-1.2545461455938045,4,"{'<': np.int64(16), '>=': np.int64(17)}",False,False,`Rings`<6.590911073777111e-17 & `Diameter`<-0.5445520663119845 & `Shell weight`<-1.222798792514634,"['Rings', 'Diameter', 'Shell weight', 'Length']",
9,4.0,Sex,,-0.8121296886500391,4,"{'M': np.int64(18), 'F': np.int64(19), 'I': np.int64(20)}",False,False,`Rings`<6.590911073777111e-17 & `Diameter`<-0.5445520663119845 & `Shell weight`>=-1.222798792514634,"['Rings', 'Diameter', 'Shell weight', 'Sex']",
10,5.0,Length,-0.109225102140234,-0.5578834591040381,4,"{'<': np.int64(21), '>=': np.int64(22)}",False,False,`Rings`<6.590911073777111e-17 & `Diameter`>=-0.5445520663119845 & `Shell weight`<-0.08082599403083092,"['Rings', 'Diameter', 'Shell weight', 'Length']",
11,5.0,Height,0.3758627486873607,-0.4111383653414589,4,"{'<': np.int64(23), '>=': np.int64(24)}",False,False,`Rings`<6.590911073777111e-17 & `Diameter`>=-0.5445520663119845 & `Shell weight`>=-0.08082599403083092,"['Rings', 'Diameter', 'Shell weight', 'Height']",
12,6.0,Sex,,0.5855348314717512,4,"{'F': np.int64(25), 'M': np.int64(26), 'I': np.int64(27)}",False,False,`Rings`>=6.590911073777111e-17 & `Shucked weight`<0.4539163965927253 & `Shell weight`<0.06898998649082944,"['Rings', 'Shucked weight', 'Shell weight', 'Sex']",
13,6.0,Height,0.4587263981780542,1.1533323091917576,4,"{'<': np.int64(28), '>=': np.int64(29)}",False,False,`Rings`>=6.590911073777111e-17 & `Shucked weight`<0.4539163965927253 & `Shell weight`>=0.06898998649082944,"['Rings', 'Shucked weight', 'Shell weight', 'Height']",
14,7.0,Whole weight,0.8649088325638449,0.3671942825146472,4,"{'<': np.int64(30), '>=': np.int64(31)}",False,False,`Rings`>=6.590911073777111e-17 & `Shucked weight`>=0.4539163965927253 & `Shell weight`<1.194407350625767,"['Rings', 'Shucked weight', 'Shell weight', 'Whole weight']",
15,7.0,Viscera weight,1.6198436790657853,0.8338623689230471,4,"{'<': np.int64(32), '>=': np.int64(33)}",False,False,`Rings`>=6.590911073777111e-17 & `Shucked weight`>=0.4539163965927253 & `Shell weight`>=1.194407350625767,"['Rings', 'Shucked weight', 'Shell weight', 'Viscera weight']",
16,8.0,Whole weight,-1.5607420002213297,-1.5350943901931733,5,"{'<': np.int64(34), '>=': np.int64(35)}",False,False,`Rings`<6.590911073777111e-17 & `Diameter`<-0.5445520663119845 & `Shell weight`<-1.222798792514634 & `Length`<-1.9225649721120417,"['Rings', 'Diameter', 'Shell weight', 'Length', 'Whole weight']",
17,8.0,Sex,,-1.0519279689387044,5,"{'I': np.int64(36), 'M': np.int64(37), 'F': np.int64(38)}",False,False,`Rings`<6.590911073777111e-17 & `Diameter`<-0.5445520663119845 & `Shell weight`<-1.222798792514634 & `Length`>=-1.9225649721120417,"['Rings', 'Diameter', 'Shell weight', 'Length', 'Sex']",
18,9.0,Whole weight,-0.9960236743130848,-0.6155038522278068,5,"{'<': np.int64(39), '>=': np.int64(40)}",False,False,`Rings`<6.590911073777111e-17 & `Diameter`<-0.5445520663119845 & `Shell weight`>=-1.222798792514634 & `Sex`=='M',"['Rings', 'Diameter', 'Shell weight', 'Sex', 'Whole weight']",
