nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,safety,,unacc,1,"{'low': np.int64(2), 'med': np.int64(3), 'high': np.int64(4)}",True,False,,['safety'],
2,1.0,maint,,unacc,2,"{'vhigh': np.int64(5), 'high': np.int64(6), 'med': np.int64(7), 'low': np.int64(8)}",False,True,`safety`=='low',"['safety', 'maint']",
3,1.0,persons,,unacc,2,"{'2': np.int64(9), 'more': np.int64(10), '4': np.int64(11)}",False,False,`safety`=='med',"['safety', 'persons']",
4,1.0,persons,,unacc,2,"{'2': np.int64(12), 'more': np.int64(13), '4': np.int64(14)}",False,False,`safety`=='high',"['safety', 'persons']",
9,3.0,buying,,unacc,3,"{'low': np.int64(31), 'vhigh': np.int64(32), 'high': np.int64(33), 'med': np.int64(34)}",False,True,`safety`=='med' & `persons`=='2',"['safety', 'persons', 'buying']",
10,3.0,buying,,acc,3,"{'high': np.int64(35), 'vhigh': np.int64(36), 'med': np.int64(37), 'low': np.int64(38)}",False,False,`safety`=='med' & `persons`=='more',"['safety', 'persons', 'buying']",
11,3.0,buying,,unacc,3,"{'high': np.int64(39), 'vhigh': np.int64(40), 'med': np.int64(41), 'low': np.int64(42)}",False,False,`safety`=='med' & `persons`=='4',"['safety', 'persons', 'buying']",
12,4.0,buying,,unacc,3,"{'low': np.int64(43), 'med': np.int64(44), 'high': np.int64(45), 'vhigh': np.int64(46)}",False,True,`safety`=='high' & `persons`=='2',"['safety', 'persons', 'buying']",
13,4.0,buying,,acc,3,"{'vhigh': np.int64(47), 'high': np.int64(48), 'med': np.int64(49), 'low': np.int64(50)}",False,False,`safety`=='high' & `persons`=='more',"['safety', 'persons', 'buying']",
14,4.0,buying,,acc,3,"{'vhigh': np.int64(51), 'high': np.int64(52), 'low': np.int64(53), 'med': np.int64(54)}",False,False,`safety`=='high' & `persons`=='4',"['safety', 'persons', 'buying']",
35,10.0,lug_boot,,unacc,4,"{'med': np.int64(115), 'big': np.int64(116), 'small': np.int64(117)}",False,False,`safety`=='med' & `persons`=='more' & `buying`=='high',"['safety', 'persons', 'buying', 'lug_boot']",
36,10.0,maint,,unacc,4,"{'vhigh': np.int64(118), 'high': np.int64(119), 'med': np.int64(120), 'low': np.int64(121)}",False,False,`safety`=='med' & `persons`=='more' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'maint']",
37,10.0,lug_boot,,acc,4,"{'small': np.int64(122), 'med': np.int64(123), 'big': np.int64(124)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='med',"['safety', 'persons', 'buying', 'lug_boot']",
38,10.0,maint,,acc,4,"{'vhigh': np.int64(125), 'high': np.int64(126), 'med': np.int64(127), 'low': np.int64(128)}",False,False,`safety`=='med' & `persons`=='more' & `buying`=='low',"['safety', 'persons', 'buying', 'maint']",
39,11.0,lug_boot,,unacc,4,"{'med': np.int64(129), 'small': np.int64(130), 'big': np.int64(131)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='high',"['safety', 'persons', 'buying', 'lug_boot']",
40,11.0,lug_boot,,unacc,4,"{'small': np.int64(132), 'med': np.int64(133), 'big': np.int64(134)}",False,True,`safety`=='med' & `persons`=='4' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'lug_boot']",
41,11.0,maint,,acc,4,"{'high': np.int64(135), 'vhigh': np.int64(136), 'low': np.int64(137), 'med': np.int64(138)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='med',"['safety', 'persons', 'buying', 'maint']",
42,11.0,maint,,acc,4,"{'high': np.int64(139), 'low': np.int64(140), 'med': np.int64(141), 'vhigh': np.int64(142)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='low',"['safety', 'persons', 'buying', 'maint']",
47,13.0,maint,,unacc,4,"{'vhigh': np.int64(155), 'low': np.int64(156), 'high': np.int64(157), 'med': np.int64(158)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'maint']",
48,13.0,maint,,acc,4,"{'vhigh': np.int64(159), 'med': np.int64(160), 'low': np.int64(161), 'high': np.int64(162)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='high',"['safety', 'persons', 'buying', 'maint']",
49,13.0,maint,,acc,4,"{'vhigh': np.int64(163), 'low': np.int64(164), 'high': np.int64(165), 'med': np.int64(166)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='med',"['safety', 'persons', 'buying', 'maint']",
50,13.0,maint,,vgood,4,"{'med': np.int64(167), 'vhigh': np.int64(168), 'high': np.int64(169), 'low': np.int64(170)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='low',"['safety', 'persons', 'buying', 'maint']",
51,14.0,maint,,unacc,4,"{'high': np.int64(171), 'vhigh': np.int64(172), 'low': np.int64(173), 'med': np.int64(174)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'maint']",
52,14.0,maint,,acc,4,"{'vhigh': np.int64(175), 'med': np.int64(176), 'high': np.int64(177), 'low': np.int64(178)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='high',"['safety', 'persons', 'buying', 'maint']",
53,14.0,maint,,acc,4,"{'high': np.int64(179), 'vhigh': np.int64(180), 'med': np.int64(181), 'low': np.int64(182)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='low',"['safety', 'persons', 'buying', 'maint']",
54,14.0,maint,,acc,4,"{'vhigh': np.int64(183), 'high': np.int64(184), 'med': np.int64(185), 'low': np.int64(186)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='med',"['safety', 'persons', 'buying', 'maint']",
115,35.0,doors,,acc,5,"{'2': np.int64(356), '4': np.int64(357), '3': np.int64(358)}",False,False,`safety`=='med' & `persons`=='more' & `buying`=='high' & `lug_boot`=='med',"['safety', 'persons', 'buying', 'lug_boot', 'doors']",
116,35.0,maint,,acc,5,"{'vhigh': np.int64(359), 'high': np.int64(360), 'med': np.int64(361)}",False,False,`safety`=='med' & `persons`=='more' & `buying`=='high' & `lug_boot`=='big',"['safety', 'persons', 'buying', 'lug_boot', 'maint']",
117,35.0,maint,,unacc,5,"{'vhigh': np.int64(362), 'high': np.int64(363), 'low': np.int64(364), 'med': np.int64(365)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='high' & `lug_boot`=='small',"['safety', 'persons', 'buying', 'lug_boot', 'maint']",
118,36.0,lug_boot,,unacc,5,"{'big': np.int64(366), 'med': np.int64(367), 'small': np.int64(368)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='vhigh' & `maint`=='vhigh',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
119,36.0,doors,,unacc,5,"{'4': np.int64(369), '3': np.int64(370)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='vhigh' & `maint`=='high',"['safety', 'persons', 'buying', 'maint', 'doors']",
120,36.0,lug_boot,,unacc,5,"{'small': np.int64(371), 'med': np.int64(372)}",False,False,`safety`=='med' & `persons`=='more' & `buying`=='vhigh' & `maint`=='med',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
121,36.0,lug_boot,,acc,5,"{'small': np.int64(373), 'big': np.int64(374), 'med': np.int64(375)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='vhigh' & `maint`=='low',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
125,38.0,lug_boot,,acc,5,"{'small': np.int64(386), 'big': np.int64(387)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='low' & `maint`=='vhigh',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
126,38.0,lug_boot,,acc,5,"{'small': np.int64(388), 'big': np.int64(389), 'med': np.int64(390)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='low' & `maint`=='high',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
127,38.0,lug_boot,,good,5,"{'small': np.int64(391), 'med': np.int64(392), 'big': np.int64(393)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='low' & `maint`=='med',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
128,38.0,lug_boot,,good,5,"{'med': np.int64(394), 'big': np.int64(395)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='low' & `maint`=='low',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
129,39.0,doors,,unacc,5,"{'2': np.int64(396), '3': np.int64(397), '5more': np.int64(398), '4': np.int64(399)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='high' & `lug_boot`=='med',"['safety', 'persons', 'buying', 'lug_boot', 'doors']",
130,39.0,maint,,unacc,5,"{'high': np.int64(400), 'vhigh': np.int64(401), 'low': np.int64(402)}",False,True,`safety`=='med' & `persons`=='4' & `buying`=='high' & `lug_boot`=='small',"['safety', 'persons', 'buying', 'lug_boot', 'maint']",
131,39.0,maint,,acc,5,"{'vhigh': np.int64(403), 'low': np.int64(404), 'med': np.int64(405), 'high': np.int64(406)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='high' & `lug_boot`=='big',"['safety', 'persons', 'buying', 'lug_boot', 'maint']",
