nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,safety,,unacc,1,"{'med': np.int64(2), 'low': np.int64(3), 'high': np.int64(4)}",True,False,,['safety'],
2,1.0,persons,,unacc,2,"{'4': np.int64(5), 'more': np.int64(6), '2': np.int64(7)}",False,False,`safety`=='med',"['safety', 'persons']",
3,1.0,maint,,unacc,2,"{'low': np.int64(8), 'vhigh': np.int64(9), 'high': np.int64(10), 'med': np.int64(11)}",False,True,`safety`=='low',"['safety', 'maint']",
4,1.0,persons,,unacc,2,"{'2': np.int64(12), 'more': np.int64(13), '4': np.int64(14)}",False,False,`safety`=='high',"['safety', 'persons']",
5,2.0,buying,,acc,3,"{'high': np.int64(15), 'vhigh': np.int64(16), 'med': np.int64(17), 'low': np.int64(18)}",False,False,`safety`=='med' & `persons`=='4',"['safety', 'persons', 'buying']",
6,2.0,maint,,unacc,3,"{'high': np.int64(19), 'vhigh': np.int64(20), 'med': np.int64(21), 'low': np.int64(22)}",False,False,`safety`=='med' & `persons`=='more',"['safety', 'persons', 'maint']",
7,2.0,buying,,unacc,3,"{'vhigh': np.int64(23), 'med': np.int64(24), 'high': np.int64(25), 'low': np.int64(26)}",False,True,`safety`=='med' & `persons`=='2',"['safety', 'persons', 'buying']",
12,4.0,buying,,unacc,3,"{'med': np.int64(43), 'vhigh': np.int64(44), 'low': np.int64(45), 'high': np.int64(46)}",False,True,`safety`=='high' & `persons`=='2',"['safety', 'persons', 'buying']",
13,4.0,buying,,acc,3,"{'vhigh': np.int64(47), 'high': np.int64(48), 'low': np.int64(49), 'med': np.int64(50)}",False,False,`safety`=='high' & `persons`=='more',"['safety', 'persons', 'buying']",
14,4.0,buying,,acc,3,"{'vhigh': np.int64(51), 'high': np.int64(52), 'low': np.int64(53), 'med': np.int64(54)}",False,False,`safety`=='high' & `persons`=='4',"['safety', 'persons', 'buying']",
15,5.0,lug_boot,,unacc,4,"{'small': np.int64(55), 'med': np.int64(56), 'big': np.int64(57)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='high',"['safety', 'persons', 'buying', 'lug_boot']",
16,5.0,lug_boot,,unacc,4,"{'big': np.int64(58), 'med': np.int64(59), 'small': np.int64(60)}",False,True,`safety`=='med' & `persons`=='4' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'lug_boot']",
17,5.0,maint,,acc,4,"{'vhigh': np.int64(61), 'high': np.int64(62), 'low': np.int64(63), 'med': np.int64(64)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='med',"['safety', 'persons', 'buying', 'maint']",
18,5.0,maint,,acc,4,"{'vhigh': np.int64(65), 'high': np.int64(66), 'med': np.int64(67), 'low': np.int64(68)}",False,True,`safety`=='med' & `persons`=='4' & `buying`=='low',"['safety', 'persons', 'buying', 'maint']",
19,6.0,buying,,unacc,4,"{'high': np.int64(69), 'vhigh': np.int64(70), 'med': np.int64(71), 'low': np.int64(72)}",False,False,`safety`=='med' & `persons`=='more' & `maint`=='high',"['safety', 'persons', 'maint', 'buying']",
20,6.0,lug_boot,,unacc,4,"{'small': np.int64(73), 'big': np.int64(74), 'med': np.int64(75)}",False,False,`safety`=='med' & `persons`=='more' & `maint`=='vhigh',"['safety', 'persons', 'maint', 'lug_boot']",
21,6.0,buying,,acc,4,"{'high': np.int64(76), 'vhigh': np.int64(77), 'med': np.int64(78), 'low': np.int64(79)}",False,True,`safety`=='med' & `persons`=='more' & `maint`=='med',"['safety', 'persons', 'maint', 'buying']",
22,6.0,lug_boot,,acc,4,"{'small': np.int64(80), 'med': np.int64(81), 'big': np.int64(82)}",False,False,`safety`=='med' & `persons`=='more' & `maint`=='low',"['safety', 'persons', 'maint', 'lug_boot']",
47,13.0,maint,,unacc,4,"{'high': np.int64(155), 'vhigh': np.int64(156), 'low': np.int64(157), 'med': np.int64(158)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'maint']",
48,13.0,maint,,acc,4,"{'vhigh': np.int64(159), 'low': np.int64(160), 'med': np.int64(161), 'high': np.int64(162)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='high',"['safety', 'persons', 'buying', 'maint']",
