nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,safety,,unacc,1,"{'low': np.int64(2), 'med': np.int64(3), 'high': np.int64(4)}",True,False,,['safety'],
2,1.0,maint,,unacc,2,"{'low': np.int64(5), 'med': np.int64(6), 'high': np.int64(7), 'vhigh': np.int64(8)}",False,True,`safety`=='low',"['safety', 'maint']",
3,1.0,persons,,unacc,2,"{'more': np.int64(9), '2': np.int64(10), '4': np.int64(11)}",False,False,`safety`=='med',"['safety', 'persons']",
4,1.0,persons,,unacc,2,"{'2': np.int64(12), 'more': np.int64(13), '4': np.int64(14)}",False,False,`safety`=='high',"['safety', 'persons']",
9,3.0,lug_boot,,unacc,3,"{'med': np.int64(31), 'big': np.int64(32), 'small': np.int64(33)}",False,False,`safety`=='med' & `persons`=='more',"['safety', 'persons', 'lug_boot']",
10,3.0,buying,,unacc,3,"{'med': np.int64(34), 'high': np.int64(35), 'vhigh': np.int64(36), 'low': np.int64(37)}",False,True,`safety`=='med' & `persons`=='2',"['safety', 'persons', 'buying']",
11,3.0,buying,,acc,3,"{'vhigh': np.int64(38), 'high': np.int64(39), 'med': np.int64(40), 'low': np.int64(41)}",False,False,`safety`=='med' & `persons`=='4',"['safety', 'persons', 'buying']",
12,4.0,buying,,unacc,3,"{'low': np.int64(42), 'vhigh': np.int64(43), 'high': np.int64(44), 'med': np.int64(45)}",False,True,`safety`=='high' & `persons`=='2',"['safety', 'persons', 'buying']",
13,4.0,buying,,acc,3,"{'high': np.int64(46), 'low': np.int64(47), 'vhigh': np.int64(48), 'med': np.int64(49)}",False,False,`safety`=='high' & `persons`=='more',"['safety', 'persons', 'buying']",
14,4.0,buying,,acc,3,"{'high': np.int64(50), 'vhigh': np.int64(51), 'med': np.int64(52), 'low': np.int64(53)}",False,False,`safety`=='high' & `persons`=='4',"['safety', 'persons', 'buying']",
31,9.0,buying,,acc,4,"{'vhigh': np.int64(102), 'high': np.int64(103), 'med': np.int64(104), 'low': np.int64(105)}",False,False,`safety`=='med' & `persons`=='more' & `lug_boot`=='med',"['safety', 'persons', 'lug_boot', 'buying']",
32,9.0,buying,,acc,4,"{'vhigh': np.int64(106), 'med': np.int64(107), 'high': np.int64(108), 'low': np.int64(109)}",False,False,`safety`=='med' & `persons`=='more' & `lug_boot`=='big',"['safety', 'persons', 'lug_boot', 'buying']",
33,9.0,buying,,unacc,4,"{'med': np.int64(110), 'high': np.int64(111), 'low': np.int64(112), 'vhigh': np.int64(113)}",False,False,`safety`=='med' & `persons`=='more' & `lug_boot`=='small',"['safety', 'persons', 'lug_boot', 'buying']",
38,11.0,lug_boot,,unacc,4,"{'small': np.int64(126), 'med': np.int64(127), 'big': np.int64(128)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'lug_boot']",
39,11.0,lug_boot,,unacc,4,"{'med': np.int64(129), 'small': np.int64(130), 'big': np.int64(131)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='high',"['safety', 'persons', 'buying', 'lug_boot']",
