nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,CACH,1.9247169995361722e-17,111.46428571428572,1,"{'<': np.int64(2), '>=': np.int64(3)}",True,False,,['CACH'],
2,1.0,MMAX,-0.4705697954099795,38.01724137931034,2,"{'<': np.int64(4), '>=': np.int64(5)}",False,False,`CACH`<1.9247169995361716e-17,"['CACH', 'MMAX']",
3,1.0,MMAX,1.0497326205299546,275.3076923076923,2,"{'<': np.int64(6), '>=': np.int64(7)}",False,False,`CACH`>=1.9247169995361716e-17,"['CACH', 'MMAX']",
4,2.0,CHMIN,-0.3352659952019852,27.2,3,"{'<': np.int64(8), '>=': np.int64(9)}",False,False,`CACH`<1.9247169995361716e-17 & `MMAX`<-0.47056979540997956,"['CACH', 'MMAX', 'CHMIN']",
5,2.0,CHMAX,-0.3681851749005097,54.47826086956522,3,"{'<': np.int64(10), '>=': np.int64(11)}",False,False,`CACH`<1.9247169995361716e-17 & `MMAX`>=-0.47056979540997956,"['CACH', 'MMAX', 'CHMAX']",
6,3.0,CHMAX,0.0813216735106961,159.64285714285714,3,"{'<': np.int64(12), '>=': np.int64(13)}",False,False,`CACH`>=1.9247169995361716e-17 & `MMAX`<1.0497326205299546,"['CACH', 'MMAX', 'CHMAX']",
7,3.0,MMIN,1.6413891709971935,410.25,3,"{'<': np.int64(14), '>=': np.int64(15)}",False,False,`CACH`>=1.9247169995361716e-17 & `MMAX`>=1.0497326205299546,"['CACH', 'MMAX', 'MMIN']",
8,4.0,MMIN,-0.5018168555332163,21.666666666666668,4,"{'<': np.int64(16), '>=': np.int64(17)}",False,False,`CACH`<1.9247169995361716e-17 & `MMAX`<-0.47056979540997956 & `CHMIN`<-0.33526599520198525,"['CACH', 'MMAX', 'CHMIN', 'MMIN']",
9,4.0,CHMAX,0.7398566240378718,35.5,4,"{'<': np.int64(18), '>=': np.int64(19)}",False,False,`CACH`<1.9247169995361716e-17 & `MMAX`<-0.47056979540997956 & `CHMIN`>=-0.33526599520198525,"['CACH', 'MMAX', 'CHMIN', 'CHMAX']",
10,5.0,MYCT,0.0799180765393024,45.588235294117645,4,"{'<': np.int64(20), '>=': np.int64(21)}",False,False,`CACH`<1.9247169995361716e-17 & `MMAX`>=-0.47056979540997956 & `CHMAX`<-0.3681851749005097,"['CACH', 'MMAX', 'CHMAX', 'MYCT']",
11,5.0,MMIN,-0.1682085014614684,79.66666666666667,4,"{'<': np.int64(22), '>=': np.int64(23)}",False,True,`CACH`<1.9247169995361716e-17 & `MMAX`>=-0.47056979540997956 & `CHMAX`>=-0.3681851749005097,"['CACH', 'MMAX', 'CHMAX', 'MMIN']",
12,6.0,MYCT,-0.5155645606298309,118.75,4,"{'<': np.int64(24), '>=': np.int64(25)}",False,True,`CACH`>=1.9247169995361716e-17 & `MMAX`<1.0497326205299546 & `CHMAX`<0.08132167351069611,"['CACH', 'MMAX', 'CHMAX', 'MYCT']",
13,6.0,MYCT,-0.5265279605658973,214.16666666666663,4,"{'<': np.int64(26), '>=': np.int64(27)}",False,False,`CACH`>=1.9247169995361716e-17 & `MMAX`<1.0497326205299546 & `CHMAX`>=0.08132167351069611,"['CACH', 'MMAX', 'CHMAX', 'MYCT']",
14,7.0,CHMAX,0.8524558642834512,264.2857142857143,4,"{'<': np.int64(28), '>=': np.int64(29)}",False,False,`CACH`>=1.9247169995361716e-17 & `MMAX`>=1.0497326205299546 & `MMIN`<1.6413891709971935,"['CACH', 'MMAX', 'MMIN', 'CHMAX']",
15,7.0,CHMAX,0.7924029361524756,614.6,4,"{'<': np.int64(30), '>=': np.int64(31)}",False,False,`CACH`>=1.9247169995361716e-17 & `MMAX`>=1.0497326205299546 & `MMIN`>=1.6413891709971935,"['CACH', 'MMAX', 'MMIN', 'CHMAX']",
16,8.0,MYCT,0.8847606130223056,17.076923076923077,5,"{'<': np.int64(32), '>=': np.int64(33)}",False,False,`CACH`<1.9247169995361716e-17 & `MMAX`<-0.47056979540997956 & `CHMIN`<-0.33526599520198525 & `MMIN`<-0.5018168555332163,"['CACH', 'MMAX', 'CHMIN', 'MMIN', 'MYCT']",
