nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,MMAX,8.458842092382145e-17,100.33333333333331,1,"{'<': np.int64(2), '>=': np.int64(3)}",True,False,,['MMAX'],
2,1.0,CACH,-0.4864696382298613,37.01851851851852,2,"{'<': np.int64(4), '>=': np.int64(5)}",False,False,`MMAX`<8.458842092382145e-17,"['MMAX', 'CACH']",
3,1.0,CHMIN,0.5508365429931693,214.3,2,"{'<': np.int64(6), '>=': np.int64(7)}",False,False,`MMAX`>=8.458842092382145e-17,"['MMAX', 'CHMIN']",
4,2.0,MYCT,0.6049338906927298,26.6,3,"{'<': np.int64(8), '>=': np.int64(9)}",False,False,`MMAX`<8.458842092382145e-17 & `CACH`<-0.48646963822986133,"['MMAX', 'CACH', 'MYCT']",
5,2.0,MMIN,-0.2862479570314549,56.21052631578947,3,"{'<': np.int64(10), '>=': np.int64(11)}",False,False,`MMAX`<8.458842092382145e-17 & `CACH`>=-0.48646963822986133,"['MMAX', 'CACH', 'MMIN']",
6,3.0,CHMAX,0.1412872210497956,157.04347826086956,3,"{'<': np.int64(12), '>=': np.int64(13)}",False,False,`MMAX`>=8.458842092382145e-17 & `CHMIN`<0.5508365429931693,"['MMAX', 'CHMIN', 'CHMAX']",
7,3.0,MMIN,1.629953586191809,402.4285714285714,3,"{'<': np.int64(14), '>=': np.int64(15)}",False,False,`MMAX`>=8.458842092382145e-17 & `CHMIN`>=0.5508365429931693,"['MMAX', 'CHMIN', 'MMIN']",
8,4.0,CHMAX,-0.1805083347046776,32.30434782608695,4,"{'<': np.int64(16), '>=': np.int64(17)}",False,False,`MMAX`<8.458842092382145e-17 & `CACH`<-0.48646963822986133 & `MYCT`<0.6049338906927298,"['MMAX', 'CACH', 'MYCT', 'CHMAX']",
9,4.0,MMIN,-0.6044395099839707,15.666666666666666,4,"{'<': np.int64(18), '>=': np.int64(19)}",False,False,`MMAX`<8.458842092382145e-17 & `CACH`<-0.48646963822986133 & `MYCT`>=0.6049338906927298,"['MMAX', 'CACH', 'MYCT', 'MMIN']",
10,5.0,CHMAX,-0.4531406805522174,36.125,4,"{'<': np.int64(20), '>=': np.int64(21)}",False,False,`MMAX`<8.458842092382145e-17 & `CACH`>=-0.48646963822986133 & `MMIN`<-0.2862479570314549,"['MMAX', 'CACH', 'MMIN', 'CHMAX']",
11,5.0,CHMIN,-0.0014323812746857,70.81818181818181,4,"{'<': np.int64(22), '>=': np.int64(23)}",False,False,`MMAX`<8.458842092382145e-17 & `CACH`>=-0.48646963822986133 & `MMIN`>=-0.2862479570314549,"['MMAX', 'CACH', 'MMIN', 'CHMIN']",
12,6.0,MMIN,0.310210300581678,107.07142857142856,4,"{'<': np.int64(24), '>=': np.int64(25)}",False,False,`MMAX`>=8.458842092382145e-17 & `CHMIN`<0.5508365429931693 & `CHMAX`<0.14128722104979566,"['MMAX', 'CHMIN', 'CHMAX', 'MMIN']",
13,6.0,MMIN,0.5568493787623006,234.77777777777777,4,"{'<': np.int64(26), '>=': np.int64(27)}",False,False,`MMAX`>=8.458842092382145e-17 & `CHMIN`<0.5508365429931693 & `CHMAX`>=0.14128722104979566,"['MMAX', 'CHMIN', 'CHMAX', 'MMIN']",
14,7.0,CACH,1.5078274031987289,241.6,4,"{'<': np.int64(28), '>=': np.int64(29)}",False,False,`MMAX`>=8.458842092382145e-17 & `CHMIN`>=0.5508365429931693 & `MMIN`<1.629953586191809,"['MMAX', 'CHMIN', 'MMIN', 'CACH']",
15,7.0,MYCT,-0.6663509345227274,804.5,4,"{'<': np.int64(30), '>=': np.int64(31)}",False,True,`MMAX`>=8.458842092382145e-17 & `CHMIN`>=0.5508365429931693 & `MMIN`>=1.629953586191809,"['MMAX', 'CHMIN', 'MMIN', 'MYCT']",
16,8.0,MMIN,-0.352364562574583,29.6875,5,"{'<': np.int64(32), '>=': np.int64(33)}",False,False,`MMAX`<8.458842092382145e-17 & `CACH`<-0.48646963822986133 & `MYCT`<0.6049338906927298 & `CHMAX`<-0.1805083347046776,"['MMAX', 'CACH', 'MYCT', 'CHMAX', 'MMIN']",
17,8.0,MMIN,-0.3477779165354628,38.285714285714285,5,"{'<': np.int64(34), '>=': np.int64(35)}",False,False,`MMAX`<8.458842092382145e-17 & `CACH`<-0.48646963822986133 & `MYCT`<0.6049338906927298 & `CHMAX`>=-0.1805083347046776,"['MMAX', 'CACH', 'MYCT', 'CHMAX', 'MMIN']",
18,9.0,CHMAX,-0.739500416178966,17.25,5,"{'<': np.int64(36), '>=': np.int64(37)}",False,True,`MMAX`<8.458842092382145e-17 & `CACH`<-0.48646963822986133 & `MYCT`>=0.6049338906927298 & `MMIN`<-0.6044395099839707,"['MMAX', 'CACH', 'MYCT', 'MMIN', 'CHMAX']",
19,9.0,CHMAX,-0.8496387760354077,12.5,5,"{'<': np.int64(38), '>=': np.int64(39)}",False,False,`MMAX`<8.458842092382145e-17 & `CACH`<-0.48646963822986133 & `MYCT`>=0.6049338906927298 & `MMIN`>=-0.6044395099839707,"['MMAX', 'CACH', 'MYCT', 'MMIN', 'CHMAX']",
20,10.0,CHMIN,-0.4418036803640867,21.0,5,"{'<': np.int64(40), '>=': np.int64(41)}",False,False,`MMAX`<8.458842092382145e-17 & `CACH`>=-0.48646963822986133 & `MMIN`<-0.2862479570314549 & `CHMAX`<-0.4531406805522174,"['MMAX', 'CACH', 'MMIN', 'CHMAX', 'CHMIN']",
21,10.0,MYCT,-0.0399450695222444,61.333333333333336,5,"{'<': np.int64(42), '>=': np.int64(43)}",False,False,`MMAX`<8.458842092382145e-17 & `CACH`>=-0.48646963822986133 & `MMIN`<-0.2862479570314549 & `CHMAX`>=-0.4531406805522174,"['MMAX', 'CACH', 'MMIN', 'CHMAX', 'MYCT']",
22,11.0,MYCT,-0.4551698687752455,67.75,5,"{'<': np.int64(44), '>=': np.int64(45)}",False,False,`MMAX`<8.458842092382145e-17 & `CACH`>=-0.48646963822986133 & `MMIN`>=-0.2862479570314549 & `CHMIN`<-0.001432381274685797,"['MMAX', 'CACH', 'MMIN', 'CHMIN', 'MYCT']",
23,11.0,MYCT,-0.5336805234368343,79.0,5,"{'<': np.int64(46), '>=': np.int64(47)}",False,True,`MMAX`<8.458842092382145e-17 & `CACH`>=-0.48646963822986133 & `MMIN`>=-0.2862479570314549 & `CHMIN`>=-0.001432381274685797,"['MMAX', 'CACH', 'MMIN', 'CHMIN', 'MYCT']",
24,12.0,CACH,0.1156450648536664,90.5,5,"{'<': np.int64(48), '>=': np.int64(49)}",False,False,`MMAX`>=8.458842092382145e-17 & `CHMIN`<0.5508365429931693 & `CHMAX`<0.14128722104979566 & `MMIN`<0.31021030058167803,"['MMAX', 'CHMIN', 'CHMAX', 'MMIN', 'CACH']",
25,12.0,MYCT,-0.631084116385971,148.5,5,"{'<': np.int64(50), '>=': np.int64(51)}",False,False,`MMAX`>=8.458842092382145e-17 & `CHMIN`<0.5508365429931693 & `CHMAX`<0.14128722104979566 & `MMIN`>=0.31021030058167803,"['MMAX', 'CHMIN', 'CHMAX', 'MMIN', 'MYCT']",
26,13.0,CACH,1.4525546552743591,162.75,5,"{'<': np.int64(52), '>=': np.int64(53)}",False,False,`MMAX`>=8.458842092382145e-17 & `CHMIN`<0.5508365429931693 & `CHMAX`>=0.14128722104979566 & `MMIN`<0.5568493787623006,"['MMAX', 'CHMIN', 'CHMAX', 'MMIN', 'CACH']",
