nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,Mitoses,-2.5286218354451966e-17,2,1,"{'<': np.int64(2), '>=': np.int64(3)}",True,False,,['Mitoses'],
2,1.0,Normal Nucleoli,-0.2132064597978998,2,2,"{'<': np.int64(4), '>=': np.int64(5)}",False,False,`Mitoses`<-2.5286218354451963e-17,"['Mitoses', 'Normal Nucleoli']",
3,1.0,Bare Nuclei,0.9907442217639758,4,2,"{'<': np.int64(6), '>=': np.int64(7)}",False,False,`Mitoses`>=-2.5286218354451963e-17,"['Mitoses', 'Bare Nuclei']",
4,2.0,Single Epithelial Cell Size,-0.4125184105308848,2,3,"{'<': np.int64(8), '>=': np.int64(9)}",False,False,`Mitoses`<-2.5286218354451963e-17 & `Normal Nucleoli`<-0.2132064597978998,"['Mitoses', 'Normal Nucleoli', 'Single Epithelial Cell Size']",
5,2.0,Clump Thickness,0.7042478066412597,4,3,"{'<': np.int64(10), '>=': np.int64(11)}",False,False,`Mitoses`<-2.5286218354451963e-17 & `Normal Nucleoli`>=-0.2132064597978998,"['Mitoses', 'Normal Nucleoli', 'Clump Thickness']",
6,3.0,Clump Thickness,0.4777747320823402,4,3,"{'<': np.int64(12), '>=': np.int64(13)}",False,False,`Mitoses`>=-2.5286218354451963e-17 & `Bare Nuclei`<0.9907442217639758,"['Mitoses', 'Bare Nuclei', 'Clump Thickness']",
7,3.0,Bland Chromatin,1.2700272638866463,4,3,"{'<': np.int64(14), '>=': np.int64(15)}",False,True,`Mitoses`>=-2.5286218354451963e-17 & `Bare Nuclei`>=0.9907442217639758,"['Mitoses', 'Bare Nuclei', 'Bland Chromatin']",
8,4.0,Bland Chromatin,-0.6111632271641951,2,4,"{'<': np.int64(16), '>=': np.int64(17)}",False,False,`Mitoses`<-2.5286218354451963e-17 & `Normal Nucleoli`<-0.2132064597978998 & `Single Epithelial Cell Size`<-0.4125184105308848,"['Mitoses', 'Normal Nucleoli', 'Single Epithelial Cell Size', 'Bland Chromatin']",
9,4.0,Uniformity of Cell Shape,0.2305872720338581,4,4,"{'<': np.int64(18), '>=': np.int64(19)}",False,False,`Mitoses`<-2.5286218354451963e-17 & `Normal Nucleoli`<-0.2132064597978998 & `Single Epithelial Cell Size`>=-0.4125184105308848,"['Mitoses', 'Normal Nucleoli', 'Single Epithelial Cell Size', 'Uniformity of Cell Shape']",
10,5.0,Bland Chromatin,0.321637477388396,2,4,"{'<': np.int64(20), '>=': np.int64(21)}",False,False,`Mitoses`<-2.5286218354451963e-17 & `Normal Nucleoli`>=-0.2132064597978998 & `Clump Thickness`<0.7042478066412597,"['Mitoses', 'Normal Nucleoli', 'Clump Thickness', 'Bland Chromatin']",
