nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,month,,1.2063705811733512,1,"{np.int64(9): np.int64(2), np.int64(8): np.int64(3), np.int64(7): np.int64(4), np.int64(10): np.int64(5), np.int64(12): np.int64(6), np.int64(6): np.int64(7), np.int64(4): np.int64(8), np.int64(3): np.int64(9), np.int64(2): np.int64(10), np.int64(5): np.int64(11)}",True,False,,['month'],
2,1.0,day,,1.477761494575668,2,"{np.int64(1): np.int64(12), np.int64(6): np.int64(13), np.int64(3): np.int64(14), np.int64(5): np.int64(15), np.int64(7): np.int64(16), np.int64(2): np.int64(17), np.int64(4): np.int64(18)}",False,False,`month`==9,"['month', 'day']",
3,1.0,day,,1.1508052515062013,2,"{np.int64(5): np.int64(19), np.int64(7): np.int64(20), np.int64(3): np.int64(21), np.int64(4): np.int64(22), np.int64(6): np.int64(23), np.int64(2): np.int64(24), np.int64(1): np.int64(25)}",False,False,`month`==8,"['month', 'day']",
4,1.0,day,,1.1464663210081163,2,"{np.int64(2): np.int64(26), np.int64(7): np.int64(27), np.int64(5): np.int64(28), np.int64(6): np.int64(29), np.int64(3): np.int64(30), np.int64(1): np.int64(31)}",False,False,`month`==7,"['month', 'day']",
5,1.0,day,,0.7840982100237948,2,"{np.int64(1): np.int64(32), np.int64(2): np.int64(33), np.int64(6): np.int64(34), np.int64(5): np.int64(35)}",False,True,`month`==10,"['month', 'day']",
6,1.0,day,,2.544334803735029,2,"{np.int64(1): np.int64(36), np.int64(4): np.int64(37), np.int64(3): np.int64(38)}",False,True,`month`==12,"['month', 'day']",
7,1.0,Y,0.630852757298461,0.7637999912018079,2,"{'<': np.int64(39), '>=': np.int64(40)}",False,False,`month`==6,"['month', 'Y']",
8,1.0,day,,1.46479110574216,2,"{np.int64(7): np.int64(41), np.int64(3): np.int64(42), np.int64(1): np.int64(43), np.int64(4): np.int64(44)}",False,True,`month`==4,"['month', 'day']",
9,1.0,day,,0.5647061416900325,2,"{np.int64(2): np.int64(45), np.int64(1): np.int64(46), np.int64(3): np.int64(47), np.int64(5): np.int64(48), np.int64(7): np.int64(49), np.int64(6): np.int64(50), np.int64(4): np.int64(51)}",False,False,`month`==3,"['month', 'day']",
10,1.0,day,,0.993362191455856,2,"{np.int64(5): np.int64(52), np.int64(7): np.int64(53), np.int64(1): np.int64(54), np.int64(4): np.int64(55)}",False,True,`month`==2,"['month', 'day']",
11,1.0,Y,-0.1558130304170897,1.8378971072826404,2,"{'<': np.int64(56), '>=': np.int64(57)}",False,True,`month`==5,"['month', 'Y']",
