nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,Rings,1.5307922493933936e-16,1.5307922493933936e-16,1,"{'<': np.int64(2), '>=': np.int64(3)}",True,False,,['Rings'],
2,1.0,Diameter,-0.539655364788403,-0.7357904719001044,2,"{'<': np.int64(4), '>=': np.int64(5)}",False,False,`Rings`<1.5307922493933936e-16,"['Rings', 'Diameter']",
3,1.0,Shell weight,0.5664431599581189,0.7314003139532067,2,"{'<': np.int64(6), '>=': np.int64(7)}",False,False,`Rings`>=1.5307922493933936e-16,"['Rings', 'Shell weight']",
4,2.0,Height,-1.2554459221342404,-1.0243576507196113,3,"{'<': np.int64(8), '>=': np.int64(9)}",False,False,`Rings`<1.5307922493933936e-16 & `Diameter`<-0.539655364788403,"['Rings', 'Diameter', 'Height']",
5,2.0,Length,0.240113569886904,-0.471768087600877,3,"{'<': np.int64(10), '>=': np.int64(11)}",False,False,`Rings`<1.5307922493933936e-16 & `Diameter`>=-0.539655364788403,"['Rings', 'Diameter', 'Length']",
6,3.0,Sex,,0.5417580104228835,3,"{'M': np.int64(12), 'I': np.int64(13), 'F': np.int64(14)}",False,False,`Rings`>=1.5307922493933936e-16 & `Shell weight`<0.5664431599581189,"['Rings', 'Shell weight', 'Sex']",
7,3.0,Shucked weight,1.1392556346395055,0.948203663513448,3,"{'<': np.int64(15), '>=': np.int64(16)}",False,False,`Rings`>=1.5307922493933936e-16 & `Shell weight`>=0.5664431599581189,"['Rings', 'Shell weight', 'Shucked weight']",
8,4.0,Length,-1.9452262503423396,-1.3319578088675774,4,"{'<': np.int64(17), '>=': np.int64(18)}",False,False,`Rings`<1.5307922493933936e-16 & `Diameter`<-0.539655364788403 & `Height`<-1.2554459221342404,"['Rings', 'Diameter', 'Height', 'Length']",
9,4.0,Sex,,-0.8042644341137393,4,"{'I': np.int64(19), 'F': np.int64(20), 'M': np.int64(21)}",False,False,`Rings`<1.5307922493933936e-16 & `Diameter`<-0.539655364788403 & `Height`>=-1.2554459221342404,"['Rings', 'Diameter', 'Height', 'Sex']",
10,5.0,Shell weight,-0.4507258588756294,-0.552003196705328,4,"{'<': np.int64(22), '>=': np.int64(23)}",False,False,`Rings`<1.5307922493933936e-16 & `Diameter`>=-0.539655364788403 & `Length`<0.24011356988690402,"['Rings', 'Diameter', 'Length', 'Shell weight']",
11,5.0,Shell weight,0.3662803109332273,-0.3933565037033452,4,"{'<': np.int64(24), '>=': np.int64(25)}",False,False,`Rings`<1.5307922493933936e-16 & `Diameter`>=-0.539655364788403 & `Length`>=0.24011356988690402,"['Rings', 'Diameter', 'Length', 'Shell weight']",
12,6.0,Shucked weight,-0.0956000382987612,0.5243429625532271,4,"{'<': np.int64(26), '>=': np.int64(27)}",False,False,`Rings`>=1.5307922493933936e-16 & `Shell weight`<0.5664431599581189 & `Sex`=='M',"['Rings', 'Shell weight', 'Sex', 'Shucked weight']",
13,6.0,Length,-0.0920985176547751,0.4375577140378838,4,"{'<': np.int64(28), '>=': np.int64(29)}",False,False,`Rings`>=1.5307922493933936e-16 & `Shell weight`<0.5664431599581189 & `Sex`=='I',"['Rings', 'Shell weight', 'Sex', 'Length']",
14,6.0,Shucked weight,-0.0847646294967848,0.6100124766234579,4,"{'<': np.int64(30), '>=': np.int64(31)}",False,False,`Rings`>=1.5307922493933936e-16 & `Shell weight`<0.5664431599581189 & `Sex`=='F',"['Rings', 'Shell weight', 'Sex', 'Shucked weight']",
15,7.0,Height,0.9283279468498492,1.1015965075252363,4,"{'<': np.int64(32), '>=': np.int64(33)}",False,False,`Rings`>=1.5307922493933936e-16 & `Shell weight`>=0.5664431599581189 & `Shucked weight`<1.1392556346395055,"['Rings', 'Shell weight', 'Shucked weight', 'Height']",
16,7.0,Whole weight,1.7838925668306145,0.7738555129426723,4,"{'<': np.int64(34), '>=': np.int64(35)}",False,False,`Rings`>=1.5307922493933936e-16 & `Shell weight`>=0.5664431599581189 & `Shucked weight`>=1.1392556346395055,"['Rings', 'Shell weight', 'Shucked weight', 'Whole weight']",
17,8.0,Shell weight,-1.517992079535017,-1.556098412730844,5,"{'<': np.int64(36), '>=': np.int64(37)}",False,False,`Rings`<1.5307922493933936e-16 & `Diameter`<-0.539655364788403 & `Height`<-1.2554459221342404 & `Length`<-1.9452262503423394,"['Rings', 'Diameter', 'Height', 'Length', 'Shell weight']",
18,8.0,Shell weight,-1.2891606992899236,-1.107817205004311,5,"{'<': np.int64(38), '>=': np.int64(39)}",False,False,`Rings`<1.5307922493933936e-16 & `Diameter`<-0.539655364788403 & `Height`<-1.2554459221342404 & `Length`>=-1.9452262503423394,"['Rings', 'Diameter', 'Height', 'Length', 'Shell weight']",
19,9.0,Shell weight,-1.0001551946270242,-0.8734305773200564,5,"{'<': np.int64(40), '>=': np.int64(41)}",False,False,`Rings`<1.5307922493933936e-16 & `Diameter`<-0.539655364788403 & `Height`>=-1.2554459221342404 & `Sex`=='I',"['Rings', 'Diameter', 'Height', 'Sex', 'Shell weight']",
20,9.0,Length,-0.9210188445298444,-0.690883530502507,5,"{'<': np.int64(42), '>=': np.int64(43)}",False,False,`Rings`<1.5307922493933936e-16 & `Diameter`<-0.539655364788403 & `Height`>=-1.2554459221342404 & `Sex`=='F',"['Rings', 'Diameter', 'Height', 'Sex', 'Length']",
21,9.0,Length,-0.918609939823974,-0.6414978562813297,5,"{'<': np.int64(44), '>=': np.int64(45)}",False,False,`Rings`<1.5307922493933936e-16 & `Diameter`<-0.539655364788403 & `Height`>=-1.2554459221342404 & `Sex`=='M',"['Rings', 'Diameter', 'Height', 'Sex', 'Length']",
22,10.0,Height,-0.4458064672916474,-0.6039871687407866,5,"{'<': np.int64(46), '>=': np.int64(47)}",False,False,`Rings`<1.5307922493933936e-16 & `Diameter`>=-0.539655364788403 & `Length`<0.24011356988690402 & `Shell weight`<-0.4507258588756294,"['Rings', 'Diameter', 'Length', 'Shell weight', 'Height']",
23,10.0,Sex,,-0.4875647313697076,5,"{'I': np.int64(48), 'F': np.int64(49), 'M': np.int64(50)}",False,False,`Rings`<1.5307922493933936e-16 & `Diameter`>=-0.539655364788403 & `Length`<0.24011356988690402 & `Shell weight`>=-0.4507258588756294,"['Rings', 'Diameter', 'Length', 'Shell weight', 'Sex']",
24,11.0,Sex,,-0.4184256693077312,5,"{'I': np.int64(51), 'M': np.int64(52), 'F': np.int64(53)}",False,False,`Rings`<1.5307922493933936e-16 & `Diameter`>=-0.539655364788403 & `Length`>=0.24011356988690402 & `Shell weight`<0.3662803109332273,"['Rings', 'Diameter', 'Length', 'Shell weight', 'Sex']",
25,11.0,Shucked weight,0.9736584535613578,-0.3564569453418334,5,"{'<': np.int64(54), '>=': np.int64(55)}",False,False,`Rings`<1.5307922493933936e-16 & `Diameter`>=-0.539655364788403 & `Length`>=0.24011356988690402 & `Shell weight`>=0.3662803109332273,"['Rings', 'Diameter', 'Length', 'Shell weight', 'Shucked weight']",
26,12.0,Height,-0.2167619085902812,0.6533322136311297,5,"{'<': np.int64(56), '>=': np.int64(57)}",False,False,`Rings`>=1.5307922493933936e-16 & `Shell weight`<0.5664431599581189 & `Sex`=='M' & `Shucked weight`<-0.09560003829876124,"['Rings', 'Shell weight', 'Sex', 'Shucked weight', 'Height']",
27,12.0,Length,0.5279564543425473,0.3849752659862979,5,"{'<': np.int64(58), '>=': np.int64(59)}",False,False,`Rings`>=1.5307922493933936e-16 & `Shell weight`<0.5664431599581189 & `Sex`=='M' & `Shucked weight`>=-0.09560003829876124,"['Rings', 'Shell weight', 'Sex', 'Shucked weight', 'Length']",
28,13.0,Height,-0.4695868577505751,0.5455823573157913,5,"{'<': np.int64(60), '>=': np.int64(61)}",False,False,`Rings`>=1.5307922493933936e-16 & `Shell weight`<0.5664431599581189 & `Sex`=='I' & `Length`<-0.09209851765477516,"['Rings', 'Shell weight', 'Sex', 'Length', 'Height']",
29,13.0,Viscera weight,-0.0021445248505532,0.3537835008835882,5,"{'<': np.int64(62), '>=': np.int64(63)}",False,False,`Rings`>=1.5307922493933936e-16 & `Shell weight`<0.5664431599581189 & `Sex`=='I' & `Length`>=-0.09209851765477516,"['Rings', 'Shell weight', 'Sex', 'Length', 'Viscera weight']",
