nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,MMIN,-1.1895246692412392e-17,117.27380952380952,1,"{'<': np.int64(2), '>=': np.int64(3)}",True,False,,['MMIN'],
2,1.0,CACH,-0.3777714889414327,46.52459016393443,2,"{'<': np.int64(4), '>=': np.int64(5)}",False,False,`MMIN`<-1.1895246692412391e-17,"['MMIN', 'CACH']",
3,1.0,MMAX,1.1263159848691842,304.9130434782609,2,"{'<': np.int64(6), '>=': np.int64(7)}",False,False,`MMIN`>=-1.1895246692412391e-17,"['MMIN', 'MMAX']",
4,2.0,MMAX,-0.5705397989651527,30.348837209302324,3,"{'<': np.int64(8), '>=': np.int64(9)}",False,False,`MMIN`<-1.1895246692412391e-17 & `CACH`<-0.37777148894143275,"['MMIN', 'CACH', 'MMAX']",
5,2.0,CHMAX,-0.160638425336293,85.16666666666667,3,"{'<': np.int64(10), '>=': np.int64(11)}",False,False,`MMIN`<-1.1895246692412391e-17 & `CACH`>=-0.37777148894143275,"['MMIN', 'CACH', 'CHMAX']",
6,3.0,CHMIN,0.3530056038474506,139.23076923076923,3,"{'<': np.int64(12), '>=': np.int64(13)}",False,False,`MMIN`>=-1.1895246692412391e-17 & `MMAX`<1.1263159848691842,"['MMIN', 'MMAX', 'CHMIN']",
7,3.0,CHMAX,1.3963716862514943,520.3,3,"{'<': np.int64(14), '>=': np.int64(15)}",False,False,`MMIN`>=-1.1895246692412391e-17 & `MMAX`>=1.1263159848691842,"['MMIN', 'MMAX', 'CHMAX']",
8,4.0,CHMIN,-0.3761114934725307,25.448275862068964,4,"{'<': np.int64(16), '>=': np.int64(17)}",False,False,`MMIN`<-1.1895246692412391e-17 & `CACH`<-0.37777148894143275 & `MMAX`<-0.5705397989651527,"['MMIN', 'CACH', 'MMAX', 'CHMIN']",
9,4.0,CHMAX,-0.285305669538999,40.5,4,"{'<': np.int64(18), '>=': np.int64(19)}",False,False,`MMIN`<-1.1895246692412391e-17 & `CACH`<-0.37777148894143275 & `MMAX`>=-0.5705397989651527,"['MMIN', 'CACH', 'MMAX', 'CHMAX']",
10,5.0,MMAX,-0.2364481552692422,57.41666666666666,4,"{'<': np.int64(20), '>=': np.int64(21)}",False,False,`MMIN`<-1.1895246692412391e-17 & `CACH`>=-0.37777148894143275 & `CHMAX`<-0.16063842533629308,"['MMIN', 'CACH', 'CHMAX', 'MMAX']",
11,5.0,MYCT,-0.4011917070621433,140.66666666666666,4,"{'<': np.int64(22), '>=': np.int64(23)}",False,False,`MMIN`<-1.1895246692412391e-17 & `CACH`>=-0.37777148894143275 & `CHMAX`>=-0.16063842533629308,"['MMIN', 'CACH', 'CHMAX', 'MYCT']",
12,6.0,MYCT,-0.5452452788459982,106.28571428571428,4,"{'<': np.int64(24), '>=': np.int64(25)}",False,False,`MMIN`>=-1.1895246692412391e-17 & `MMAX`<1.1263159848691842 & `CHMIN`<0.3530056038474506,"['MMIN', 'MMAX', 'CHMIN', 'MYCT']",
13,6.0,CACH,0.5412238483374453,177.66666666666666,4,"{'<': np.int64(26), '>=': np.int64(27)}",False,False,`MMIN`>=-1.1895246692412391e-17 & `MMAX`<1.1263159848691842 & `CHMIN`>=0.3530056038474506,"['MMIN', 'MMAX', 'CHMIN', 'CACH']",
14,7.0,CHMIN,0.9999329580638352,391.57142857142856,4,"{'<': np.int64(28), '>=': np.int64(29)}",False,False,`MMIN`>=-1.1895246692412391e-17 & `MMAX`>=1.1263159848691842 & `CHMAX`<1.3963716862514943,"['MMIN', 'MMAX', 'CHMAX', 'CHMIN']",
15,7.0,MYCT,-0.6225423173641641,820.6666666666666,4,"{'<': np.int64(30), '>=': np.int64(31)}",False,True,`MMIN`>=-1.1895246692412391e-17 & `MMAX`>=1.1263159848691842 & `CHMAX`>=1.3963716862514943,"['MMIN', 'MMAX', 'CHMAX', 'MYCT']",
16,8.0,CHMAX,-0.4965131697223383,20.75,5,"{'<': np.int64(32), '>=': np.int64(33)}",False,False,`MMIN`<-1.1895246692412391e-17 & `CACH`<-0.37777148894143275 & `MMAX`<-0.5705397989651527 & `CHMIN`<-0.37611149347253076,"['MMIN', 'CACH', 'MMAX', 'CHMIN', 'CHMAX']",
17,8.0,MYCT,0.256481766819343,31.23076923076923,5,"{'<': np.int64(34), '>=': np.int64(35)}",False,False,`MMIN`<-1.1895246692412391e-17 & `CACH`<-0.37777148894143275 & `MMAX`<-0.5705397989651527 & `CHMIN`>=-0.37611149347253076,"['MMIN', 'CACH', 'MMAX', 'CHMIN', 'MYCT']",
18,9.0,MYCT,-0.1569330653447388,35.7,5,"{'<': np.int64(36), '>=': np.int64(37)}",False,False,`MMIN`<-1.1895246692412391e-17 & `CACH`<-0.37777148894143275 & `MMAX`>=-0.5705397989651527 & `CHMAX`<-0.28530566953899905,"['MMIN', 'CACH', 'MMAX', 'CHMAX', 'MYCT']",
19,9.0,MYCT,-0.0677603909087819,52.5,5,"{'<': np.int64(38), '>=': np.int64(39)}",False,True,`MMIN`<-1.1895246692412391e-17 & `CACH`<-0.37777148894143275 & `MMAX`>=-0.5705397989651527 & `CHMAX`>=-0.28530566953899905,"['MMIN', 'CACH', 'MMAX', 'CHMAX', 'MYCT']",
20,10.0,MYCT,-0.0533550337303964,54.77777777777778,5,"{'<': np.int64(40), '>=': np.int64(41)}",False,True,`MMIN`<-1.1895246692412391e-17 & `CACH`>=-0.37777148894143275 & `CHMAX`<-0.16063842533629308 & `MMAX`<-0.2364481552692422,"['MMIN', 'CACH', 'CHMAX', 'MMAX', 'MYCT']",
21,10.0,MYCT,-0.5171372648393923,65.33333333333333,5,"{'<': np.int64(42), '>=': np.int64(43)}",False,False,`MMIN`<-1.1895246692412391e-17 & `CACH`>=-0.37777148894143275 & `CHMAX`<-0.16063842533629308 & `MMAX`>=-0.2364481552692422,"['MMIN', 'CACH', 'CHMAX', 'MMAX', 'MYCT']",
22,11.0,MMAX,-0.406879061912666,160.33333333333334,5,"{'<': np.int64(44), '>=': np.int64(45)}",False,False,`MMIN`<-1.1895246692412391e-17 & `CACH`>=-0.37777148894143275 & `CHMAX`>=-0.16063842533629308 & `MYCT`<-0.40119170706214335,"['MMIN', 'CACH', 'CHMAX', 'MYCT', 'MMAX']",
23,11.0,MMAX,0.8953195841597447,121.0,5,"{'<': np.int64(46), '>=': np.int64(47)}",False,True,`MMIN`<-1.1895246692412391e-17 & `CACH`>=-0.37777148894143275 & `CHMAX`>=-0.16063842533629308 & `MYCT`>=-0.40119170706214335,"['MMIN', 'CACH', 'CHMAX', 'MYCT', 'MMAX']",
24,12.0,CHMAX,-0.3451755121106542,122.25,5,"{'<': np.int64(48), '>=': np.int64(49)}",False,False,`MMIN`>=-1.1895246692412391e-17 & `MMAX`<1.1263159848691842 & `CHMIN`<0.3530056038474506 & `MYCT`<-0.5452452788459982,"['MMIN', 'MMAX', 'CHMIN', 'MYCT', 'CHMAX']",
