nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,MMAX,-4.7580986769649563e-17,105.28571428571428,1,"{'<': np.int64(2), '>=': np.int64(3)}",True,False,,['MMAX'],
2,1.0,CACH,-0.4722334905672417,37.345454545454544,2,"{'<': np.int64(4), '>=': np.int64(5)}",False,False,`MMAX`<-4.7580986769649563e-17,"['MMAX', 'CACH']",
3,1.0,CACH,0.8956152407309756,234.1379310344828,2,"{'<': np.int64(6), '>=': np.int64(7)}",False,False,`MMAX`>=-4.7580986769649563e-17,"['MMAX', 'CACH']",
4,2.0,MMIN,-0.4273992219131297,29.714285714285715,3,"{'<': np.int64(8), '>=': np.int64(9)}",False,False,`MMAX`<-4.7580986769649563e-17 & `CACH`<-0.47223349056724173,"['MMAX', 'CACH', 'MMIN']",
5,2.0,MYCT,-0.3121228442619936,62.0,3,"{'<': np.int64(10), '>=': np.int64(11)}",False,False,`MMAX`<-4.7580986769649563e-17 & `CACH`>=-0.47223349056724173,"['MMAX', 'CACH', 'MYCT']",
6,3.0,CHMIN,0.0808290358624905,123.25,3,"{'<': np.int64(12), '>=': np.int64(13)}",False,False,`MMAX`>=-4.7580986769649563e-17 & `CACH`<0.8956152407309756,"['MMAX', 'CACH', 'CHMIN']",
7,3.0,MMIN,1.3568604375403668,370.61538461538464,3,"{'<': np.int64(14), '>=': np.int64(15)}",False,False,`MMAX`>=-4.7580986769649563e-17 & `CACH`>=0.8956152407309756,"['MMAX', 'CACH', 'MMIN']",
8,4.0,MYCT,0.7281474993698822,25.23333333333333,4,"{'<': np.int64(16), '>=': np.int64(17)}",False,False,`MMAX`<-4.7580986769649563e-17 & `CACH`<-0.47223349056724173 & `MMIN`<-0.4273992219131297,"['MMAX', 'CACH', 'MMIN', 'MYCT']",
9,4.0,MYCT,-0.2218557658745706,40.91666666666666,4,"{'<': np.int64(18), '>=': np.int64(19)}",False,False,`MMAX`<-4.7580986769649563e-17 & `CACH`<-0.47223349056724173 & `MMIN`>=-0.4273992219131297,"['MMAX', 'CACH', 'MMIN', 'MYCT']",
10,5.0,CHMAX,-0.1112231948862973,80.0,4,"{'<': np.int64(20), '>=': np.int64(21)}",False,False,`MMAX`<-4.7580986769649563e-17 & `CACH`>=-0.47223349056724173 & `MYCT`<-0.3121228442619936,"['MMAX', 'CACH', 'MYCT', 'CHMAX']",
11,5.0,CHMAX,-0.3027742527460315,46.57142857142857,4,"{'<': np.int64(22), '>=': np.int64(23)}",False,False,`MMAX`<-4.7580986769649563e-17 & `CACH`>=-0.47223349056724173 & `MYCT`>=-0.3121228442619936,"['MMAX', 'CACH', 'MYCT', 'CHMAX']",
12,6.0,CHMAX,-0.1025725019506964,94.9,4,"{'<': np.int64(24), '>=': np.int64(25)}",False,True,`MMAX`>=-4.7580986769649563e-17 & `CACH`<0.8956152407309756 & `CHMIN`<0.08082903586249054,"['MMAX', 'CACH', 'CHMIN', 'CHMAX']",
13,6.0,CHMAX,0.4799074890464307,170.5,4,"{'<': np.int64(26), '>=': np.int64(27)}",False,False,`MMAX`>=-4.7580986769649563e-17 & `CACH`<0.8956152407309756 & `CHMIN`>=0.08082903586249054,"['MMAX', 'CACH', 'CHMIN', 'CHMAX']",
14,7.0,CHMAX,0.9316658979055888,248.22222222222223,4,"{'<': np.int64(28), '>=': np.int64(29)}",False,True,`MMAX`>=-4.7580986769649563e-17 & `CACH`>=0.8956152407309756 & `MMIN`<1.3568604375403668,"['MMAX', 'CACH', 'MMIN', 'CHMAX']",
15,7.0,CHMAX,0.7970995633517969,646.0,4,"{'<': np.int64(30), '>=': np.int64(31)}",False,False,`MMAX`>=-4.7580986769649563e-17 & `CACH`>=0.8956152407309756 & `MMIN`>=1.3568604375403668,"['MMAX', 'CACH', 'MMIN', 'CHMAX']",
16,8.0,CHMAX,-0.1601184158266501,27.65217391304348,5,"{'<': np.int64(32), '>=': np.int64(33)}",False,False,`MMAX`<-4.7580986769649563e-17 & `CACH`<-0.47223349056724173 & `MMIN`<-0.4273992219131297 & `MYCT`<0.7281474993698822,"['MMAX', 'CACH', 'MMIN', 'MYCT', 'CHMAX']",
17,8.0,CHMAX,-0.7105926339957881,17.285714285714285,5,"{'<': np.int64(34), '>=': np.int64(35)}",False,False,`MMAX`<-4.7580986769649563e-17 & `CACH`<-0.47223349056724173 & `MMIN`<-0.4273992219131297 & `MYCT`>=0.7281474993698822,"['MMAX', 'CACH', 'MMIN', 'MYCT', 'CHMAX']",
18,9.0,CHMAX,-0.1869167580728051,45.25,5,"{'<': np.int64(36), '>=': np.int64(37)}",False,True,`MMAX`<-4.7580986769649563e-17 & `CACH`<-0.47223349056724173 & `MMIN`>=-0.4273992219131297 & `MYCT`<-0.22185576587457068,"['MMAX', 'CACH', 'MMIN', 'MYCT', 'CHMAX']",
