nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,safety,,unacc,1,"{'low': np.int64(2), 'med': np.int64(3), 'high': np.int64(4)}",True,False,,['safety'],
2,1.0,maint,,unacc,2,"{'med': np.int64(5), 'vhigh': np.int64(6), 'high': np.int64(7), 'low': np.int64(8)}",False,True,`safety`=='low',"['safety', 'maint']",
3,1.0,persons,,unacc,2,"{'2': np.int64(9), 'more': np.int64(10), '4': np.int64(11)}",False,False,`safety`=='med',"['safety', 'persons']",
4,1.0,persons,,unacc,2,"{'2': np.int64(12), 'more': np.int64(13), '4': np.int64(14)}",False,False,`safety`=='high',"['safety', 'persons']",
9,3.0,buying,,unacc,3,"{'high': np.int64(31), 'vhigh': np.int64(32), 'med': np.int64(33), 'low': np.int64(34)}",False,True,`safety`=='med' & `persons`=='2',"['safety', 'persons', 'buying']",
10,3.0,buying,,unacc,3,"{'high': np.int64(35), 'vhigh': np.int64(36), 'med': np.int64(37), 'low': np.int64(38)}",False,False,`safety`=='med' & `persons`=='more',"['safety', 'persons', 'buying']",
11,3.0,buying,,unacc,3,"{'high': np.int64(39), 'med': np.int64(40), 'vhigh': np.int64(41), 'low': np.int64(42)}",False,False,`safety`=='med' & `persons`=='4',"['safety', 'persons', 'buying']",
12,4.0,buying,,unacc,3,"{'low': np.int64(43), 'vhigh': np.int64(44), 'med': np.int64(45), 'high': np.int64(46)}",False,True,`safety`=='high' & `persons`=='2',"['safety', 'persons', 'buying']",
13,4.0,buying,,acc,3,"{'vhigh': np.int64(47), 'low': np.int64(48), 'med': np.int64(49), 'high': np.int64(50)}",False,False,`safety`=='high' & `persons`=='more',"['safety', 'persons', 'buying']",
14,4.0,buying,,acc,3,"{'high': np.int64(51), 'vhigh': np.int64(52), 'low': np.int64(53), 'med': np.int64(54)}",False,False,`safety`=='high' & `persons`=='4',"['safety', 'persons', 'buying']",
35,10.0,lug_boot,,unacc,4,"{'small': np.int64(115), 'med': np.int64(116), 'big': np.int64(117)}",False,False,`safety`=='med' & `persons`=='more' & `buying`=='high',"['safety', 'persons', 'buying', 'lug_boot']",
36,10.0,maint,,unacc,4,"{'low': np.int64(118), 'high': np.int64(119), 'vhigh': np.int64(120), 'med': np.int64(121)}",False,False,`safety`=='med' & `persons`=='more' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'maint']",
37,10.0,lug_boot,,acc,4,"{'small': np.int64(122), 'big': np.int64(123), 'med': np.int64(124)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='med',"['safety', 'persons', 'buying', 'lug_boot']",
38,10.0,maint,,acc,4,"{'vhigh': np.int64(125), 'high': np.int64(126), 'low': np.int64(127), 'med': np.int64(128)}",False,False,`safety`=='med' & `persons`=='more' & `buying`=='low',"['safety', 'persons', 'buying', 'maint']",
39,11.0,lug_boot,,unacc,4,"{'med': np.int64(129), 'big': np.int64(130), 'small': np.int64(131)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='high',"['safety', 'persons', 'buying', 'lug_boot']",
40,11.0,maint,,acc,4,"{'high': np.int64(132), 'vhigh': np.int64(133), 'med': np.int64(134), 'low': np.int64(135)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='med',"['safety', 'persons', 'buying', 'maint']",
41,11.0,maint,,unacc,4,"{'high': np.int64(136), 'med': np.int64(137), 'vhigh': np.int64(138), 'low': np.int64(139)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'maint']",
42,11.0,lug_boot,,acc,4,"{'small': np.int64(140), 'med': np.int64(141), 'big': np.int64(142)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='low',"['safety', 'persons', 'buying', 'lug_boot']",
47,13.0,maint,,unacc,4,"{'med': np.int64(155), 'vhigh': np.int64(156), 'high': np.int64(157), 'low': np.int64(158)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'maint']",
48,13.0,lug_boot,,vgood,4,"{'small': np.int64(159), 'big': np.int64(160), 'med': np.int64(161)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='low',"['safety', 'persons', 'buying', 'lug_boot']",
49,13.0,maint,,acc,4,"{'med': np.int64(162), 'low': np.int64(163), 'vhigh': np.int64(164), 'high': np.int64(165)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='med',"['safety', 'persons', 'buying', 'maint']",
50,13.0,maint,,acc,4,"{'vhigh': np.int64(166), 'med': np.int64(167), 'high': np.int64(168), 'low': np.int64(169)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='high',"['safety', 'persons', 'buying', 'maint']",
51,14.0,maint,,acc,4,"{'vhigh': np.int64(170), 'low': np.int64(171), 'high': np.int64(172), 'med': np.int64(173)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='high',"['safety', 'persons', 'buying', 'maint']",
52,14.0,maint,,acc,4,"{'high': np.int64(174), 'vhigh': np.int64(175), 'med': np.int64(176), 'low': np.int64(177)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'maint']",
53,14.0,maint,,acc,4,"{'vhigh': np.int64(178), 'high': np.int64(179), 'low': np.int64(180), 'med': np.int64(181)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='low',"['safety', 'persons', 'buying', 'maint']",
54,14.0,maint,,acc,4,"{'vhigh': np.int64(182), 'high': np.int64(183), 'med': np.int64(184), 'low': np.int64(185)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='med',"['safety', 'persons', 'buying', 'maint']",
115,35.0,maint,,unacc,5,"{'med': np.int64(355), 'low': np.int64(356), 'vhigh': np.int64(357), 'high': np.int64(358)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='high' & `lug_boot`=='small',"['safety', 'persons', 'buying', 'lug_boot', 'maint']",
116,35.0,maint,,acc,5,"{'vhigh': np.int64(359), 'low': np.int64(360), 'med': np.int64(361), 'high': np.int64(362)}",False,False,`safety`=='med' & `persons`=='more' & `buying`=='high' & `lug_boot`=='med',"['safety', 'persons', 'buying', 'lug_boot', 'maint']",
117,35.0,maint,,acc,5,"{'vhigh': np.int64(363), 'med': np.int64(364), 'low': np.int64(365)}",False,False,`safety`=='med' & `persons`=='more' & `buying`=='high' & `lug_boot`=='big',"['safety', 'persons', 'buying', 'lug_boot', 'maint']",
118,36.0,lug_boot,,acc,5,"{'small': np.int64(366), 'med': np.int64(367), 'big': np.int64(368)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='vhigh' & `maint`=='low',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
119,36.0,lug_boot,,unacc,5,"{'big': np.int64(369), 'med': np.int64(370)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='vhigh' & `maint`=='high',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
120,36.0,lug_boot,,unacc,5,"{'big': np.int64(371), 'med': np.int64(372)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='vhigh' & `maint`=='vhigh',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
121,36.0,lug_boot,,unacc,5,"{'small': np.int64(373), 'med': np.int64(374), 'big': np.int64(375)}",False,False,`safety`=='med' & `persons`=='more' & `buying`=='vhigh' & `maint`=='med',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
125,38.0,lug_boot,,acc,5,"{'small': np.int64(385), 'med': np.int64(386), 'big': np.int64(387)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='low' & `maint`=='vhigh',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
126,38.0,doors,,acc,5,"{'2': np.int64(388), '5more': np.int64(389), '3': np.int64(390), '4': np.int64(391)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='low' & `maint`=='high',"['safety', 'persons', 'buying', 'maint', 'doors']",
127,38.0,lug_boot,,good,5,"{'small': np.int64(392), 'med': np.int64(393), 'big': np.int64(394)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='low' & `maint`=='low',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
128,38.0,lug_boot,,good,5,"{'med': np.int64(395), 'small': np.int64(396), 'big': np.int64(397)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='low' & `maint`=='med',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
129,39.0,doors,,unacc,5,"{'3': np.int64(398), '2': np.int64(399), '4': np.int64(400), '5more': np.int64(401)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='high' & `lug_boot`=='med',"['safety', 'persons', 'buying', 'lug_boot', 'doors']",
130,39.0,maint,,acc,5,"{'vhigh': np.int64(402), 'high': np.int64(403)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='high' & `lug_boot`=='big',"['safety', 'persons', 'buying', 'lug_boot', 'maint']",
131,39.0,maint,,unacc,5,"{'low': np.int64(404), 'high': np.int64(405), 'med': np.int64(406), 'vhigh': np.int64(407)}",False,True,`safety`=='med' & `persons`=='4' & `buying`=='high' & `lug_boot`=='small',"['safety', 'persons', 'buying', 'lug_boot', 'maint']",
132,40.0,lug_boot,,unacc,5,"{'small': np.int64(408), 'big': np.int64(409)}",False,True,`safety`=='med' & `persons`=='4' & `buying`=='med' & `maint`=='high',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
133,40.0,doors,,acc,5,"{'5more': np.int64(410), '4': np.int64(411)}",False,True,`safety`=='med' & `persons`=='4' & `buying`=='med' & `maint`=='vhigh',"['safety', 'persons', 'buying', 'maint', 'doors']",
