nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,day,,1.026136230260943,1,"{np.int64(7): np.int64(2), np.int64(3): np.int64(3), np.int64(2): np.int64(4), np.int64(1): np.int64(5), np.int64(5): np.int64(6), np.int64(6): np.int64(7), np.int64(4): np.int64(8)}",True,False,,['day'],
2,1.0,month,,0.7423030198778087,2,"{np.int64(9): np.int64(9), np.int64(8): np.int64(10), np.int64(6): np.int64(11), np.int64(7): np.int64(12), np.int64(10): np.int64(13), np.int64(2): np.int64(14), np.int64(1): np.int64(15), np.int64(3): np.int64(16), np.int64(4): np.int64(17), np.int64(12): np.int64(18)}",False,False,`day`==7,"['day', 'month']",
3,1.0,ISI,0.2767576923640122,1.5723154439339802,2,"{'<': np.int64(19), '>=': np.int64(20)}",False,False,`day`==3,"['day', 'ISI']",
4,1.0,DMC,0.0867376038765121,1.5618711941724033,2,"{'<': np.int64(21), '>=': np.int64(22)}",False,False,`day`==2,"['day', 'DMC']",
5,1.0,month,,1.1305546578103578,2,"{np.int64(9): np.int64(23), np.int64(8): np.int64(24), np.int64(3): np.int64(25), np.int64(7): np.int64(26), np.int64(10): np.int64(27), np.int64(6): np.int64(28)}",False,False,`day`==1,"['day', 'month']",
6,1.0,month,,0.8198974233969748,2,"{np.int64(9): np.int64(29), np.int64(8): np.int64(30), np.int64(3): np.int64(31), np.int64(2): np.int64(32), np.int64(7): np.int64(33)}",False,False,`day`==5,"['day', 'month']",
7,1.0,Y,-0.0759982068127706,0.7499222447297949,2,"{'<': np.int64(34), '>=': np.int64(35)}",False,False,`day`==6,"['day', 'Y']",
8,1.0,month,,1.0543267275575972,2,"{np.int64(3): np.int64(36), np.int64(9): np.int64(37), np.int64(8): np.int64(38), np.int64(7): np.int64(39), np.int64(4): np.int64(40), np.int64(6): np.int64(41)}",False,False,`day`==4,"['day', 'month']",
9,2.0,wind,-0.1834946315652564,0.8408157622690491,3,"{'<': np.int64(42), '>=': np.int64(43)}",False,False,`day`==7 & `month`==9,"['day', 'month', 'wind']",
10,2.0,FFMC,0.0729467391011231,0.6135292422168362,3,"{'<': np.int64(44), '>=': np.int64(45)}",False,False,`day`==7 & `month`==8,"['day', 'month', 'FFMC']",
11,2.0,ISI,4.273130892980229,0.3209269430861974,3,"{'<': np.int64(46), '>=': np.int64(47)}",False,True,`day`==7 & `month`==6,"['day', 'month', 'ISI']",
12,2.0,Y,0.1250586930600561,0.5831354685709622,3,"{'<': np.int64(48), '>=': np.int64(49)}",False,True,`day`==7 & `month`==7,"['day', 'month', 'Y']",
13,2.0,Y,-0.2904589000104524,0.0,3,"{'<': np.int64(50), '>=': np.int64(51)}",False,True,`day`==7 & `month`==10,"['day', 'month', 'Y']",
14,2.0,Y,0.1250586930600561,3.3043773634274665,3,"{'<': np.int64(52), '>=': np.int64(53)}",False,True,`day`==7 & `month`==2,"['day', 'month', 'Y']",
15,2.0,,,0.0,3,,False,True,`day`==7 & `month`==1,"['day', 'month']",
16,2.0,,,0.0,3,,False,True,`day`==7 & `month`==3,"['day', 'month']",
17,2.0,,,0.0,3,,False,True,`day`==7 & `month`==4,"['day', 'month']",
18,2.0,,,2.300583090323373,3,,False,True,`day`==7 & `month`==12,"['day', 'month']",
19,3.0,DMC,0.1895936522156699,2.0786887704171746,3,"{'<': np.int64(54), '>=': np.int64(55)}",False,False,`day`==3 & `ISI`<0.2767576923640122,"['day', 'ISI', 'DMC']",
20,3.0,month,,0.7042468842485038,3,"{np.int64(6): np.int64(56), np.int64(8): np.int64(57), np.int64(7): np.int64(58), np.int64(9): np.int64(59)}",False,False,`day`==3 & `ISI`>=0.2767576923640122,"['day', 'ISI', 'month']",
21,4.0,temp,-0.0850130813601741,0.7182438844254015,3,"{'<': np.int64(60), '>=': np.int64(61)}",False,False,`day`==2 & `DMC`<0.08673760387651211,"['day', 'DMC', 'temp']",
22,4.0,wind,0.0821081282098082,2.1945916764826547,3,"{'<': np.int64(62), '>=': np.int64(63)}",False,False,`day`==2 & `DMC`>=0.08673760387651211,"['day', 'DMC', 'wind']",
