nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,safety,,unacc,1,"{'low': np.int64(2), 'high': np.int64(3), 'med': np.int64(4)}",True,False,,['safety'],
2,1.0,maint,,unacc,2,"{'high': np.int64(5), 'low': np.int64(6), 'med': np.int64(7), 'vhigh': np.int64(8)}",False,True,`safety`=='low',"['safety', 'maint']",
3,1.0,persons,,unacc,2,"{'4': np.int64(9), '2': np.int64(10), 'more': np.int64(11)}",False,False,`safety`=='high',"['safety', 'persons']",
4,1.0,persons,,unacc,2,"{'2': np.int64(12), '4': np.int64(13), 'more': np.int64(14)}",False,False,`safety`=='med',"['safety', 'persons']",
9,3.0,buying,,acc,3,"{'vhigh': np.int64(31), 'high': np.int64(32), 'med': np.int64(33), 'low': np.int64(34)}",False,False,`safety`=='high' & `persons`=='4',"['safety', 'persons', 'buying']",
10,3.0,buying,,unacc,3,"{'vhigh': np.int64(35), 'med': np.int64(36), 'high': np.int64(37), 'low': np.int64(38)}",False,True,`safety`=='high' & `persons`=='2',"['safety', 'persons', 'buying']",
11,3.0,buying,,acc,3,"{'med': np.int64(39), 'high': np.int64(40), 'vhigh': np.int64(41), 'low': np.int64(42)}",False,False,`safety`=='high' & `persons`=='more',"['safety', 'persons', 'buying']",
12,4.0,buying,,unacc,3,"{'med': np.int64(43), 'high': np.int64(44), 'vhigh': np.int64(45), 'low': np.int64(46)}",False,True,`safety`=='med' & `persons`=='2',"['safety', 'persons', 'buying']",
13,4.0,buying,,acc,3,"{'med': np.int64(47), 'high': np.int64(48), 'vhigh': np.int64(49), 'low': np.int64(50)}",False,False,`safety`=='med' & `persons`=='4',"['safety', 'persons', 'buying']",
14,4.0,maint,,acc,3,"{'vhigh': np.int64(51), 'high': np.int64(52), 'med': np.int64(53), 'low': np.int64(54)}",False,False,`safety`=='med' & `persons`=='more',"['safety', 'persons', 'maint']",
31,9.0,maint,,unacc,4,"{'vhigh': np.int64(103), 'high': np.int64(104), 'low': np.int64(105), 'med': np.int64(106)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'maint']",
32,9.0,maint,,acc,4,"{'vhigh': np.int64(107), 'low': np.int64(108), 'high': np.int64(109), 'med': np.int64(110)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='high',"['safety', 'persons', 'buying', 'maint']",
33,9.0,maint,,acc,4,"{'med': np.int64(111), 'vhigh': np.int64(112), 'high': np.int64(113), 'low': np.int64(114)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='med',"['safety', 'persons', 'buying', 'maint']",
34,9.0,maint,,acc,4,"{'vhigh': np.int64(115), 'high': np.int64(116), 'med': np.int64(117), 'low': np.int64(118)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='low',"['safety', 'persons', 'buying', 'maint']",
39,11.0,maint,,acc,4,"{'low': np.int64(131), 'vhigh': np.int64(132), 'high': np.int64(133), 'med': np.int64(134)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='med',"['safety', 'persons', 'buying', 'maint']",
40,11.0,maint,,acc,4,"{'vhigh': np.int64(135), 'low': np.int64(136), 'med': np.int64(137), 'high': np.int64(138)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='high',"['safety', 'persons', 'buying', 'maint']",
41,11.0,maint,,acc,4,"{'vhigh': np.int64(139), 'high': np.int64(140), 'low': np.int64(141), 'med': np.int64(142)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'maint']",
42,11.0,maint,,vgood,4,"{'med': np.int64(143), 'vhigh': np.int64(144), 'high': np.int64(145), 'low': np.int64(146)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='low',"['safety', 'persons', 'buying', 'maint']",
47,13.0,maint,,acc,4,"{'high': np.int64(159), 'vhigh': np.int64(160), 'med': np.int64(161), 'low': np.int64(162)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='med',"['safety', 'persons', 'buying', 'maint']",
48,13.0,lug_boot,,unacc,4,"{'small': np.int64(163), 'med': np.int64(164), 'big': np.int64(165)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='high',"['safety', 'persons', 'buying', 'lug_boot']",
49,13.0,lug_boot,,unacc,4,"{'small': np.int64(166), 'med': np.int64(167), 'big': np.int64(168)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'lug_boot']",
50,13.0,maint,,acc,4,"{'vhigh': np.int64(169), 'high': np.int64(170), 'med': np.int64(171), 'low': np.int64(172)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='low',"['safety', 'persons', 'buying', 'maint']",
51,14.0,buying,,unacc,4,"{'vhigh': np.int64(173), 'low': np.int64(174), 'high': np.int64(175), 'med': np.int64(176)}",False,False,`safety`=='med' & `persons`=='more' & `maint`=='vhigh',"['safety', 'persons', 'maint', 'buying']",
52,14.0,buying,,acc,4,"{'vhigh': np.int64(177), 'high': np.int64(178), 'med': np.int64(179), 'low': np.int64(180)}",False,False,`safety`=='med' & `persons`=='more' & `maint`=='high',"['safety', 'persons', 'maint', 'buying']",
