nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
1,,Mitoses,0.0,2,1,"{'<': np.int64(2), '>=': np.int64(3)}",True,False,,['Mitoses'],
2,1.0,Normal Nucleoli,-0.1987637031757931,2,2,"{'<': np.int64(4), '>=': np.int64(5)}",False,False,`Mitoses`<0.0,"['Mitoses', 'Normal Nucleoli']",
3,1.0,Bare Nuclei,0.9774400358609392,4,2,"{'<': np.int64(6), '>=': np.int64(7)}",False,True,`Mitoses`>=0.0,"['Mitoses', 'Bare Nuclei']",
4,2.0,Single Epithelial Cell Size,-0.4433177206824177,2,3,"{'<': np.int64(8), '>=': np.int64(9)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`<-0.1987637031757931,"['Mitoses', 'Normal Nucleoli', 'Single Epithelial Cell Size']",
5,2.0,Bare Nuclei,0.8268036188964308,4,3,"{'<': np.int64(10), '>=': np.int64(11)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`>=-0.1987637031757931,"['Mitoses', 'Normal Nucleoli', 'Bare Nuclei']",
8,4.0,Clump Thickness,-0.501591797338551,2,4,"{'<': np.int64(16), '>=': np.int64(17)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`<-0.1987637031757931 & `Single Epithelial Cell Size`<-0.44331772068241776,"['Mitoses', 'Normal Nucleoli', 'Single Epithelial Cell Size', 'Clump Thickness']",
9,4.0,Bare Nuclei,0.551471225328267,4,4,"{'<': np.int64(18), '>=': np.int64(19)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`<-0.1987637031757931 & `Single Epithelial Cell Size`>=-0.44331772068241776,"['Mitoses', 'Normal Nucleoli', 'Single Epithelial Cell Size', 'Bare Nuclei']",
10,5.0,Uniformity of Cell Size,0.9255494261406402,4,4,"{'<': np.int64(20), '>=': np.int64(21)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`>=-0.1987637031757931 & `Bare Nuclei`<0.8268036188964308,"['Mitoses', 'Normal Nucleoli', 'Bare Nuclei', 'Uniformity of Cell Size']",
11,5.0,Bland Chromatin,1.1645405136080162,4,4,"{'<': np.int64(22), '>=': np.int64(23)}",False,True,`Mitoses`<0.0 & `Normal Nucleoli`>=-0.1987637031757931 & `Bare Nuclei`>=0.8268036188964308,"['Mitoses', 'Normal Nucleoli', 'Bare Nuclei', 'Bland Chromatin']",
16,8.0,Bland Chromatin,-0.6139612431357218,2,5,"{'<': np.int64(32), '>=': np.int64(33)}",False,True,`Mitoses`<0.0 & `Normal Nucleoli`<-0.1987637031757931 & `Single Epithelial Cell Size`<-0.44331772068241776 & `Clump Thickness`<-0.501591797338551,"['Mitoses', 'Normal Nucleoli', 'Single Epithelial Cell Size', 'Clump Thickness', 'Bland Chromatin']",
