Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,sampleNum,set
I,0.2934034299331174,0.11725663953891245,0.0014511859774598952,0.012136311479530294,0.2382615148126439,0.30026519813186603,-0.2798445239758618,-0.603726238811151,4113,1
I,-2.2924904150631193,-2.2050955518545656,-1.7621355546299033,-1.5321482599418537,-1.4512321445295995,-1.5339886125423385,-1.5552516203520652,-1.2368147515525587,717,1
F,0.0014476732399936855,0.21822847394732464,-0.32922132788642094,-0.036598507342446365,-0.13047718067871858,-0.1345208903242416,-0.4433582542805034,0.6624507866716648,3901,1
F,-0.6658797706300029,-0.8419757873410022,-0.32922132788642094,-0.763559554770264,-0.8143198523172458,-0.6191262180826118,-0.7158811381215723,-0.287181982440447,220,1
I,0.16827953420749295,0.21822847394732464,0.0014511859774598952,-0.29245630615782336,-0.44334637685320816,-0.3655009998165488,0.08351932114556353,-0.287181982440447,1879,1
M,1.3361025609799868,1.278432735235652,0.33212369984134016,1.123899365855872,1.3444776012867319,0.3047942198866172,1.2281154332780535,0.029362273930256942,1974,1
M,-0.20709215296938038,0.016284805130500273,0.22189952855337985,-0.34322174243071574,-0.3539551779462113,-0.3972041520998067,-0.13449898592729173,0.34590653030096086,435,1
M,-0.20709215296938038,-0.18565886368632353,-0.32922132788642094,-0.6285234942843706,-0.5014506561427563,-0.5783650222898516,-0.7812866302434289,-1.2368147515525587,1102,1
I,0.3768193604168661,0.3192003083557368,0.22189952855337985,-0.15437431949555638,-0.0813120212798702,-0.18886915138125512,-0.10542987831757766,-0.603726238811151,1135,1
M,-0.12367622248563076,-0.034201112073705256,-0.32922132788642094,-0.28128791017778715,-0.15059020043279292,-0.23415936892876638,-0.4215564235732179,-0.9202704951818549,4034,1
I,-1.541747040709373,-1.4478067937914747,-1.3212388694780626,-1.278321078577392,-1.2098759074807075,-1.2078990462002577,-1.3335996748279957,-1.5533590079232626,1067,1
I,-1.9171187278862463,-1.9021800486293292,-1.5416872120539828,-1.410311212886912,-1.3551366057045777,-1.370943829371298,-1.4789452128765657,-1.2368147515525587,3965,1
M,0.8356069780774891,0.8745453976020032,0.7730203849931807,0.9391131778225441,0.9824432457133941,1.2332436796105974,0.8465833959005568,-0.287181982440447,4050,1
F,1.4612264567056104,1.1774609008272399,1.1036928988570616,1.6559211379957834,2.2071026707392534,1.1426632445155749,1.1699772180586256,-0.287181982440447,1194,1
I,-0.41563197917875444,-0.23614478089052962,-0.6598938417503015,-0.5229313868367546,-0.2221031595583906,-0.7097066531776343,-0.7449502457312863,-0.9202704951818549,2572,1
F,1.1692707000124876,0.9755172320104155,0.5525720424172607,1.0518124463483647,1.0628953247296915,1.2377727013653486,0.8829197804126994,-0.287181982440447,2698,1
M,0.7521910475937394,0.6726017287851789,0.22189952855337985,0.41927511038812687,0.5153742314243346,0.46783900305765774,0.3233394589257041,-0.287181982440447,3735,1
F,-1.3749151797418742,-1.4478067937914747,-1.1007905269021423,-1.2681679913228137,-1.2635106268249057,-1.1218476328599865,-1.2972632903158532,-0.603726238811151,741,1
F,0.627067151868115,0.723087645989385,0.22189952855337985,0.4020148620553431,0.2136789351132197,0.8120446564187431,0.41054678175484627,1.9286278121544806,363,1
F,0.7521910475937394,1.1269749836230338,0.22189952855337985,1.0406440503683283,1.1992169030628619,0.7214642213237206,0.7739106268762717,0.029362273930256942,868,1
I,1.085854769528738,1.0764890664188276,0.11167535726541956,0.8507813187077112,0.7410870086645021,0.9252702002875207,0.5558923198034166,1.6120835557837767,2405,1
M,0.7521910475937394,0.420172142764149,0.22189952855337985,0.7451892112600952,1.54784257880015,0.2595040023391059,0.08715295959677778,-0.9202704951818549,2678,1
M,0.2934034299331174,0.5716298943767673,0.11167535726541956,0.11468249275077273,-0.11706850084266902,0.35461345918887954,0.22523122074291957,-0.287181982440447,3768,1
M,-0.9578355273231266,-0.9934335389536204,-0.32922132788642094,-0.9574835213327128,-0.9796935702951903,-0.8365192623106658,-0.8975630606822851,0.34590653030096086,3268,1
M,1.8365981438824837,1.6823200728692995,1.324141241432982,2.13819278258826,2.6518238853015634,1.40534650629114,1.8640021622405478,0.6624507866716648,2974,1
M,0.4602352909006157,0.420172142764149,-0.43944549917438125,0.07610076118337478,0.2561397545940433,-0.3020946952500333,0.15982572862106292,-0.603726238811151,2072,1
F,-0.41563197917875444,-0.3371166152989418,0.22189952855337985,-0.552375339875032,-0.7383373332462982,-0.5376038264970916,-0.3198145469392186,0.6624507866716648,3397,1
M,0.25169546469124254,0.4706580599683551,-0.10877298531050039,0.012136311479530294,0.09523559656144881,-0.08923067277673033,-0.0254898323908642,-0.287181982440447,1886,1
F,1.2526866304962372,1.0260031492146215,1.2139170701450217,1.1188228222285825,1.0897126844017906,1.2377727013653486,1.14817538735134,0.029362273930256942,1740,1
M,1.4195184914637355,1.7328059900735058,1.324141241432982,2.1696673530774535,1.4048166605489552,2.691588684640459,2.1147232153743314,0.9789950430423687,3797,1
M,-0.12367622248563076,0.016284805130500273,0.33212369984134016,0.9167763858624712,0.9310433063418706,0.9977345483635388,1.0246316800100554,-0.287181982440447,4110,1
I,0.20998749944936776,0.11725663953891245,-0.5496696704623413,-0.33103803772522156,-0.30479001854736293,-0.3972041520998067,-0.2144390318540054,0.34590653030096086,2070,1
I,-0.37392401393687963,-0.3876025325031479,-0.32922132788642094,-0.5838499103642254,-0.5215636758968306,-0.7232937184418875,-0.5341992155608596,-0.287181982440447,1275,1
M,-2.334198380304994,-2.3060673862629777,-1.6519113833419432,-1.5585462868037576,-1.5026320839011227,-1.5158725255233338,-1.5879543664129936,-1.8699032642939666,3906,1
I,0.12657156896561814,0.11725663953891245,0.0014511859774598952,-0.41327804448730726,-0.4925115362520565,-0.5738360005351006,-0.0254898323908642,-0.287181982440447,1605,1
F,1.54464238718936,1.3289186524398582,1.4343654127209418,1.5219003862353475,1.972450773608386,0.9615023743255298,1.4279655480948377,0.029362273930256942,1751,1
F,0.20998749944936776,0.5716298943767673,0.22189952855337985,0.5096375869538752,-0.014268622099622626,0.11910432794182124,-0.35251729300014695,1.2955392994130728,3860,1
F,1.8783061091243585,1.6318341556650935,1.5445895840089021,2.852970125310584,3.34460567683079,3.067497490284802,2.2273660073619737,0.34590653030096086,1206,1
M,-0.16538418772750557,-0.23614478089052962,-0.21899715659846067,-0.3807881652726562,-0.21092925969501597,-0.2885076299857799,-0.6323074537436446,-0.9202704951818549,2062,1
M,-0.6241718053881281,-0.5895462013199723,-0.21899715659846067,-0.7422380715356492,-0.6847026139021002,-0.6915905661586298,-0.7522175226337149,-0.603726238811151,2050,1
F,0.0014476732399936855,0.06677072233470636,0.22189952855337985,-0.25488988331588314,-0.14165108054209322,-0.3066237170047844,-0.28711180087829036,0.029362273930256942,2755,1
I,-0.20709215296938038,-0.13517294648211745,-0.43944549917438125,-0.5970489237951773,-0.6444765743939515,-0.6553583921206207,-0.4360909773780749,-0.287181982440447,2411,1
M,1.4612264567056104,1.3289186524398582,1.4343654127209418,1.8457838696564004,1.9121117143461628,1.740494116142723,1.8022303085699056,0.9789950430423687,2807,1
F,1.2109786652543624,1.227946818031446,1.4343654127209418,1.1584198625214386,1.2617907422977597,0.5946516121906891,1.2898872869486957,0.6624507866716648,1969,1
I,-0.7075877358718777,-0.8419757873410022,-1.1007905269021423,-0.9767743871164118,-0.9506414306504163,-1.031267197764964,-0.9702358297065701,-0.9202704951818549,930,1
F,1.085854769528738,0.9755172320104155,1.2139170701450217,1.2376139431071504,1.4629209398385028,1.80842944246399,0.904721611119985,0.34590653030096086,1724,1
F,0.8773149433193639,1.0764890664188276,0.4423478711293004,1.025414419486461,0.8595303472162734,1.2649468318938553,0.8102470113884142,0.34590653030096086,4063,1
I,-1.3749151797418742,-1.4478067937914747,-1.431463040766023,-1.312841575242959,-1.2411628270981563,-1.3075375248047825,-1.3335996748279957,-0.9202704951818549,1542,1
I,0.20998749944936776,0.11725663953891245,-0.21899715659846067,-0.39601779615452376,-0.2980856786293381,-0.33379784753329117,-0.4578928080853604,-0.603726238811151,2658,1
M,0.20998749944936776,0.3192003083557368,0.33212369984134016,0.17153978137641218,0.017018297517826353,0.1281623714513235,0.08351932114556353,-0.603726238811151,3451,1
M,-0.12367622248563076,-0.034201112073705256,0.22189952855337985,-0.25895111821771455,-0.0611990015257961,-0.42437828262831345,-0.36341820835378974,-0.603726238811151,968,1
F,0.8356069780774891,1.1774609008272399,1.6548137552968623,1.513777916431685,0.6740436094842542,0.7124061778142183,3.0994392356533944,1.9286278121544806,2208,1
F,1.3361025609799868,1.3289186524398582,0.4423478711293004,1.6985641044650128,2.111007131914231,1.7812553119354833,1.7186566241919778,0.34590653030096086,889,1
M,0.4602352909006157,0.4706580599683551,-0.21899715659846067,0.042595573243265704,0.22038327503124447,-0.0756436075124772,-0.09816260141514914,-0.603726238811151,2666,1
M,-1.208083318774375,-1.245863124974651,-0.8803421843262218,-1.1463309442678722,-1.0981369088469612,-1.0856154588219775,-1.1882541367794255,0.34590653030096086,460,1
F,0.7938990128356143,0.5716298943767673,0.0014511859774598952,0.3654637479388606,0.5287829112603841,0.522187264114671,0.1198557056577061,-0.603726238811151,4012,1
I,-1.7085789016768722,-1.9526659658335355,-0.990566355614182,-1.0681521724076182,-0.986397910213215,-1.031267197764964,-1.0901458985966406,-1.2368147515525587,2975,1
I,0.20998749944936776,0.06677072233470636,-0.10877298531050039,-0.04370566842065118,-0.2779726588752638,0.18703965426308813,0.30153762821841895,0.6624507866716648,3326,1
M,0.8773149433193639,1.1774609008272399,1.2139170701450217,0.9797255268408576,0.5935915304679571,0.6852320472857115,1.645983855167693,0.029362273930256942,2796,1
I,-0.874419596839377,-0.7914898701367961,-0.8803421843262218,-0.9727131522145804,-0.8813632514974935,-0.8319902405559146,-1.0065722142187128,-0.287181982440447,2285,1
M,-0.6241718053881281,-0.74100395293259,0.0014511859774598952,-0.7483299238883964,-0.8791284715248185,-0.9497448061794438,-0.6432083690972874,1.2955392994130728,588,1
M,-0.6658797706300029,-0.5895462013199723,0.0014511859774598952,-0.4884108901711877,-0.7070504136288494,-0.20698523840025962,-0.35251729300014695,1.2955392994130728,2460,1
F,0.627067151868115,0.6726017287851789,0.883244556281141,0.6720869830271302,0.6718088295115795,0.7848705258902363,0.5922287043155592,2.5617163248958885,2270,1
F,0.9607308738031135,0.9250313148062094,0.5525720424172607,0.6751329092035039,0.8639999071616232,0.5267162858694221,0.5922287043155592,0.34590653030096086,3507,1
I,-0.5407558749043785,-0.5390602841157662,0.0014511859774598952,-0.6853807829100099,-0.6467113543666264,-0.4334363261378157,-0.8975630606822851,0.9789950430423687,583,1
F,0.8356069780774891,0.8240594803977972,0.33212369984134016,1.0132307147809667,1.371294960958831,0.7078771560594672,0.6649014733398443,0.029362273930256942,2532,1
M,-1.2914992492581245,-1.4478067937914747,-1.431463040766023,-1.252938360440946,-1.2098759074807075,-1.1761958939169999,-1.224590521291568,-1.2368147515525587,123,1
M,1.0024388390449883,0.9250313148062094,1.1036928988570616,1.4792574197661184,1.699807616942045,1.7269070508784696,1.060968064522198,1.2955392994130728,1708,1
I,-0.4990479096625036,-0.6400321185241784,-0.6598938417503015,-0.790972890357626,-0.8277285321532953,-0.8184031752916612,-0.8612266761701426,-0.9202704951818549,943,1
F,-0.7910036663556274,-0.6905180357283839,-0.43944549917438125,-0.8935190716288683,-0.9171197310602923,-0.777641979498901,-0.712247499670358,-0.9202704951818549,631,1
F,-0.08196825724375595,0.16774255674311855,-0.10877298531050039,-0.24169086988493124,-0.4209985771264589,-0.18434012962650398,0.08351932114556353,0.34590653030096086,279,1
