Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,sampleNum,set
M,2.098605938777646,1.9117527431036045,1.5371802425313599,3.4824145718598043,3.737308530656397,3.5414978680036358,3.094580658702828,0.3158229960506482,3715,2
F,1.6486948636339296,1.5651445864280067,1.5371802425313599,2.6611008948589716,3.0016579873895717,2.7522055831367718,1.8747674417634388,1.2262431681046448,1756,2
I,-0.02824641644719285,-0.019349844089010765,0.009144439277402702,-0.3081860360490941,-0.3233035865854157,-0.323779207030091,-0.24479138417205967,1.5297165587893105,3912,2
F,0.8306747270089919,0.772897371169498,1.1005985844588007,0.7004803292934824,0.35644645947268533,0.43845162806990895,1.2844205204458332,2.1366633401586417,504,2
I,-2.6459108536469946,-2.544637842725509,-2.173763851085394,-1.5852224684757894,-1.5106301472987431,-1.5776263795614516,-1.6566451658774166,-1.8084907387420108,3143,2
M,0.5852686860215103,0.8224128221231548,0.9914531699406608,0.7217473912133558,0.5509801897590497,0.1768576136568913,0.864776323364644,0.012349605365982603,2527,2
M,0.5034666723590164,1.0204746259377822,0.44572609734996177,0.7885867286758156,1.2530904347006409,0.5331667022539324,0.43090689926375353,0.3158229960506482,4085,2
I,-2.9322179014657226,-2.9407614503547634,-2.6103455091579533,-1.639909199126893,-1.5754747240608646,-1.6182185542117473,-1.6673140861421925,-1.8084907387420108,694,2
M,-1.2552766213846,-1.2572361179304312,-0.7548734623495764,-1.2044407883866242,-1.1998233828182299,-1.1130714918969546,-1.169431140452646,-0.291123785318683,299,2
F,1.1578827816589674,1.0204746259377822,0.773162340904381,1.1177198298167166,1.41408386666177,1.051844489452157,0.6087222370100203,0.012349605365982603,2961,2
F,-0.19185044377218058,-0.2669270988572951,0.33658068283182185,-0.3517328771231209,-0.5290174163135252,-0.3508406567969549,-0.24479138417205967,2.1366633401586417,671,2
I,-0.8053655462408842,-0.9106279612548337,-0.973164291385856,-0.9340452868339456,-0.7705075642552188,-1.031887142596363,-1.0022847229711553,-0.8980705666880141,2008,2
M,1.5259918431401889,1.466113684520694,0.773162340904381,2.6560373086875733,3.9653825592679977,1.7193602503681333,1.3839971095837427,0.3158229960506482,3713,2
M,0.7079717065152511,0.6738664692621842,0.6640169263862417,0.4007160279466924,0.3407943202542422,0.46551307783677287,0.45580104654823084,0.012349605365982603,1365,2
M,0.8306747270089919,0.5748355673548711,0.009144439277402702,0.7420017358989498,0.5532162096473987,0.2084293050515656,1.1421682502488202,0.9227697774199793,86,2
M,0.6261696928527573,0.42628921449390045,1.2097439989769407,1.0356897338400615,1.154705559613284,1.2953975373539324,0.8612200166097187,0.012349605365982603,2920,2
I,1.0351797611652265,1.069990076891439,0.44572609734996177,0.6761751156707697,0.6091167068561242,0.19038833854032325,0.6442853045592737,2.1366633401586417,550,2
F,0.7897737201777449,1.069990076891439,0.33658068283182185,1.0063209340459498,1.3850156081132328,0.7090661257385479,0.679848372108527,0.6192963867353137,1679,2
M,-0.11004843010968672,0.07968105781830241,0.11828985379554202,-0.1572911681414195,-0.13100587618740012,0.014488915055707752,-0.25901661119176084,-0.5945971760033486,3118,2
M,0.05355559721530102,-0.06886529504266763,-0.3182918042770171,-0.14412584409578358,0.17532884851641511,-0.2786767907519845,-0.45816978946757964,-0.5945971760033486,1471,2
M,0.012654590384054086,-0.019349844089010765,0.44572609734996177,-0.07424835493048444,-0.1913784131728236,-0.32828944865790166,0.2886546290667405,0.9227697774199793,3171,2
I,-0.4372564847596622,-0.31644254981095193,-0.7548734623495764,-0.7851758533948304,-0.8577123399008304,-0.8604979607395583,-0.6715481947630996,0.012349605365982603,2014,2
I,-1.8687917238533036,-1.90093698032797,-1.4097459494584155,-1.4434420556766323,-1.4390775108715748,-1.3746655063099724,-1.4183726132974193,-0.5945971760033486,3206,2
M,1.1987837884902144,1.119505527845096,0.773162340904381,1.3101361043298587,1.2016619772686132,1.7779933915296717,0.9572402989927028,0.012349605365982603,3794,2
M,0.7897737201777449,0.9214437240304685,1.3188894134950806,0.794663032081494,0.45483133456004216,0.7316173338776012,1.35554665554434,0.6192963867353137,3889,2
F,-0.02824641644719285,-0.019349844089010765,-0.427437218795157,-0.4084450422427839,-0.42168846167277224,-0.3643713816803869,-0.4154941084084756,0.3158229960506482,473,2
I,0.8306747270089919,0.5748355673548711,0.33658068283182185,0.2903298494102057,0.20216108717660333,0.02350939831132906,0.7865375747562867,1.2262431681046448,2396,2
I,0.012654590384054086,-0.06886529504266763,-0.20914638975887714,-0.3729999390429946,-0.06168925964858082,-0.48163766400346364,-0.28035445172131285,-0.5945971760033486,2756,2
F,1.1169817748277204,0.6738664692621842,0.8823077554225208,1.0954400506625632,1.262034514254037,1.0112523148018613,0.679848372108527,-1.2015439573726798,1039,2
F,0.5852686860215103,0.723381920215841,0.44572609734996177,0.7713705356930609,0.7320978007153199,1.0292932813131037,0.573159169460767,-0.5945971760033486,859,2
I,-0.8053655462408842,-0.6630507064865494,-0.8640188768677161,-0.9269562661939877,-0.9337370161046971,-0.8604979607395583,-0.8849266000586195,-0.5945971760033486,2874,2
F,1.5259918431401889,0.9214437240304685,0.22743526831368194,0.9880920238289156,1.4520962047637032,0.8984962741065948,0.2886546290667405,0.012349605365982603,2086,2
I,-0.4781574915909087,-0.3659580007646088,-0.6457280478314366,-0.7770741155205929,-0.8733644791192735,-0.7748033698111558,-0.5221833110562355,-0.8980705666880141,1846,2
F,-0.15094943694093366,0.6738664692621842,0.44572609734996177,0.5809796956484781,0.6717252637298966,0.5151257357426898,0.4771388870777829,-0.5945971760033486,3486,2
F,1.0760807679964735,0.9709591749841254,1.1005985844588007,1.0529059268228163,1.0496126248608806,0.8353528913172462,1.3199835879950867,0.6192963867353137,1723,2
I,0.8306747270089919,0.772897371169498,0.44572609734996177,0.650857184813777,0.745513920045414,0.6774944343438734,0.6549542248240496,0.3158229960506482,3687,2
F,-1.1325736008908591,-1.0096588631621475,-0.3182918042770171,-1.042406030901873,-0.9516251752114891,-1.1401329416638186,-1.1338680729033928,0.012349605365982603,3330,2
I,-1.664286689697069,-1.7523906274669996,-1.7371821930128348,-1.4171114075853601,-1.329512536342473,-1.3927064728212148,-1.4503793740917472,-0.8980705666880141,3803,2
M,1.0351797611652265,1.1690209787987529,0.773162340904381,1.302034366455621,1.41408386666177,1.2006824631699087,1.1350556367389695,0.3158229960506482,880,2
F,0.8715757338402388,0.9214437240304685,0.6640169263862417,0.9820157204232371,0.8975632724531473,0.7676992669000864,1.1421682502488202,3.0470835122126383,416,2
M,0.7897737201777449,1.0204746259377822,0.773162340904381,0.9172018174293372,0.9512277497735236,0.5106154941148792,1.0710421151503136,0.012349605365982603,1376,2
M,1.0760807679964735,1.3175673316597234,0.5548715118681017,1.1632921053593028,1.5057606820840796,0.5106154941148792,1.2844205204458332,0.3158229960506482,3069,2
F,-0.19185044377218058,-0.3659580007646088,-0.10000097524073721,-0.7669469431777959,-0.8375881609056892,-0.6891087788827536,-0.6004220596645928,-0.291123785318683,225,2
I,0.17625861770904183,0.17871195972561613,0.009144439277402702,-0.028676079387898235,-0.24057085071650203,0.4429618696977196,0.032600542712116314,0.012349605365982603,1878,2
M,-0.3145534642659214,-0.16789619694998134,-0.427437218795157,-0.46515720736244687,-0.48206099865819574,-0.4275147644697358,-0.5008454705266835,-0.5945971760033486,3978,2
M,-0.3554544710971683,-0.3659580007646088,-0.8640188768677161,-0.6383318544242748,-0.51783731687178,-0.7251907119052386,-0.7426743298616061,-0.5945971760033486,2574,2
I,-1.8278907170220566,-1.7523906274669996,-1.4097459494584155,-1.374577283745613,-1.3339845761191709,-1.261909465614706,-1.382809545748166,-1.5050173480573452,3255,2
M,0.8306747270089919,0.9214437240304685,1.2097439989769407,1.0944273334282835,1.0227803862006923,0.33020582900245327,0.9287898449533001,2.1366633401586417,494,2
F,0.748872713346498,0.9214437240304685,1.4280348280132198,0.5607253509628841,0.3832786981328736,0.40687993667523437,1.0710421151503136,1.833189949473976,3300,2
M,0.13535761087779488,0.2777428616329299,0.009144439277402702,-0.19071083687264936,-0.1287698562990511,-0.20200268307920338,-0.1878904760932543,-0.291123785318683,2584,2
M,1.0760807679964735,1.119505527845096,0.8823077554225208,1.3435557730610885,1.6086175969481344,1.606604209672867,0.82210064230554,0.3158229960506482,3511,2
M,-0.2736524574346745,-0.16789619694998134,0.22743526831368194,-0.517818503544991,-0.5983340328523445,-0.5222298386537595,-0.4937328570168328,3.350556902897304,673,2
M,0.748872713346498,0.4758046654475573,-0.20914638975887714,0.2832408287702479,0.586756507972634,0.0009581901722757915,0.18552173317390575,0.012349605365982603,3781,2
M,1.444189829477695,1.2680518807060666,0.44572609734996177,1.8164947214697063,1.2128420767103585,0.7361275755054119,2.137934141627914,2.743610121527973,128,2
M,0.33986264503402863,0.4758046654475573,0.9914531699406608,0.19817258109075345,-0.021440901658298487,-0.22004364959044598,0.9643529125025535,1.833189949473976,447,2
M,0.5852686860215103,0.5748355673548711,-0.3182918042770171,-0.060070313650568696,-0.1533660750708903,0.16332688877345933,-0.06697604642579288,0.012349605365982603,2173,2
M,0.17625861770904183,0.2777428616329299,0.5548715118681017,0.3379275594213515,-0.1533660750708903,0.7631890252722757,0.6087222370100203,2.743610121527973,3381,2
F,-0.2736524574346745,-0.2669270988572951,-0.3182918042770171,-0.5664289307904162,-0.508893237318384,-0.6710678123715109,-0.4652824029774303,0.012349605365982603,145,2
F,0.29896163820278265,0.3272583125865867,0.009144439277402702,0.20222345002787223,0.10601223197759554,0.05508108970600364,0.43090689926375353,0.3158229960506482,25,2
F,0.9942787543339796,1.0204746259377822,0.44572609734996177,0.8361844386869615,0.9959481475405041,0.8488836162006782,0.5375961019115136,-0.291123785318683,1712,2
F,-0.3145534642659214,-0.41547345171826566,0.009144439277402702,-0.4236358007569792,-0.4440486605562624,-0.337309931913523,-0.4439445624478783,1.2262431681046448,2386,2
F,-0.3145534642659214,-0.31644254981095193,-0.10000097524073721,-0.5522508895105005,-0.7436753255950306,-0.4545762142365997,-0.5044017772816087,0.012349605365982603,791,2
M,0.6261696928527573,0.42628921449390045,0.11828985379554202,0.09791357489706365,0.32961422081249714,-0.24259485772949926,0.004150088672713627,-0.291123785318683,2784,2
I,-2.1959997785032788,-2.0989987841425974,-1.5188913639765549,-1.5295230205904062,-1.490505968303602,-1.4603600972383748,-1.5250618159451794,-1.2015439573726798,464,2
F,0.17625861770904183,-0.019349844089010765,0.773162340904381,0.3065333251586808,-0.4485207003329605,0.22647027156280822,0.9999159800518068,2.440136730843307,3195,2
M,-1.0098705803971184,-0.9106279612548337,-0.7548734623495764,-1.0970927615529764,-1.0969664679541753,-1.3070118818928125,-0.8991518270783206,0.012349605365982603,2415,2
M,-0.19185044377218058,-0.06886529504266763,-0.3182918042770171,-0.3162877739233317,-0.10193761763886289,-0.5583117716762448,-0.40482518814369955,-0.8980705666880141,960,2
M,0.33986264503402863,0.42628921449390045,-0.5365826333132966,0.1617147606566844,0.17532884851641511,0.1362654390065954,0.3597807641652468,2.1366633401586417,3263,2
F,0.9124767406714858,0.772897371169498,1.1005985844588007,1.1096180919424792,1.2307302358171508,0.961639656895944,1.1848439313079242,0.3158229960506482,2945,2
I,-2.2369007853345257,-2.2475451370035677,-1.628036778494695,-1.5153449793104905,-1.4502576103133198,-1.4738908221218068,-1.5499559632296567,-1.8084907387420108,3428,2
M,0.5034666723590164,0.42628921449390045,0.773162340904381,0.6052849092711907,0.597936607414379,0.7225968506219799,0.679848372108527,0.3158229960506482,3046,2
F,0.748872713346498,0.6738664692621842,0.11828985379554202,0.25083387727329765,0.14626058996787789,0.11822447249535278,0.573159169460767,-0.291123785318683,3842,2
I,-1.173474607722106,-1.306751568884088,-0.973164291385856,-1.3998952146026051,-1.2199475618133713,-1.1130714918969546,-1.2725640363454807,-0.8980705666880141,822,2
M,-0.02824641644719285,0.17871195972561613,-0.3182918042770171,-0.07829922386760323,0.05905581432226617,0.2084293050515656,-0.35148058681981953,-0.5945971760033486,3839,2
M,0.3807636518652756,0.37677376354024356,0.44572609734996177,0.3764108143239797,0.7030295421667829,-0.1614105084289075,0.43090689926375353,0.012349605365982603,4083,2
M,-1.582484676034575,-1.5543288236523725,-1.0823097059039959,-1.2793818637233216,-1.224419601590069,-1.2709299488703272,-1.2725640363454807,0.012349605365982603,2392,2
M,0.13535761087779488,0.07968105781830241,0.11828985379554202,-0.17957094729557282,-0.42616050144947026,-0.12532857540642225,0.039713156221966986,0.6192963867353137,676,2
M,0.3807636518652756,0.4758046654475573,0.22743526831368194,0.2498211600390178,0.1373165104144818,0.30314437923558935,0.24953525476256178,-0.291123785318683,853,2
I,-0.6008605120846495,-0.5640198045792363,-0.10000097524073721,-0.6778278265611828,-0.6184582118474857,-0.7883340946945878,-0.7035549555574274,-0.8980705666880141,3976,2
F,1.4032888226464482,1.416598233567037,0.9914531699406608,1.7223120186816947,1.9954490376325145,1.9809542647811513,1.117274102964343,0.012349605365982603,1818,2
I,-0.3145534642659214,-0.41547345171826566,-0.7548734623495764,-0.624153813144359,-0.7324952261532856,-0.5312503219093808,-0.4083814948986249,-0.5945971760033486,1775,2
I,0.6670706996840041,0.6243510183085274,0.11828985379554202,-0.052981293010610934,0.09036009275915242,0.4023696950474237,-0.1381021815242996,-0.291123785318683,1664,2
I,0.21715962454028875,0.12919650877195926,-0.10000097524073721,-0.025637927685059257,0.18203690818146218,-0.30122799889103774,-0.06697604642579288,0.6192963867353137,1613,2
M,0.8715757338402388,0.772897371169498,0.33658068283182185,0.9101127967893792,1.2441463551472447,0.8398631329450569,0.5020330343622602,-0.5945971760033486,1016,2
M,-0.39635547792841525,-0.3659580007646088,-0.6457280478314366,-0.6869422816697001,-0.6274022914008818,-0.6755780539993216,-0.6644355812532489,-0.5945971760033486,4156,2
F,1.6077938568026828,1.6641754883353204,0.6640169263862417,2.237785090930059,2.4784293335159018,1.868198224085885,1.9245557363323935,0.9227697774199793,1421,2
M,1.5668928499714359,1.119505527845096,0.8823077554225208,1.5623026956655028,1.5616611792928048,1.5389505852557073,1.4622358581921,0.6192963867353137,3598,2
F,0.2580606313715357,0.2777428616329299,0.5548715118681017,0.28627898047308686,-0.10193761763886289,0.4474721113255303,0.39534383171450016,2.1366633401586417,656,2
M,1.444189829477695,1.416598233567037,1.3188894134950806,1.4063442415864296,1.4945805826423344,1.119498113869317,1.430229097397772,0.9227697774199793,2705,2
F,0.42166465869652253,0.228227410679273,0.33658068283182185,-0.06715933429052667,-0.04603712043013769,0.09567326435629951,-0.1381021815242996,-0.291123785318683,1907,2
M,0.6670706996840041,0.5748355673548711,0.5548715118681017,0.46046634476919457,0.2804217832688187,0.5917998434154709,0.7154114396577803,0.9227697774199793,160,2
F,0.3807636518652756,0.5748355673548711,0.33658068283182185,0.2832408287702479,0.38998675779792064,0.7135763673663585,0.1108392913204737,-0.291123785318683,3853,2
