X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,sampleNum,set
-0.3380288619025897,-0.9544831123157217,8,3,0.2846247320188875,0.026156867190606024,0.414585016154588,0.113334554436894,0.2404711300846451,-0.2013585832831252,0.551645537874223,-0.08181867182499283,0.0,51,2
-1.6102465785177908,-1.7354238405740392,8,5,0.01670802478159681,0.9518353908890913,0.8113958197524235,-0.3993457945237077,1.2400198033280498,-0.260230372463361,-0.2011324248131674,-0.08181867182499283,0.0,507,2
1.7823339991227458,-0.173542384057404,9,2,-1.5907922186421541,-0.602041484619138,0.48629295832759767,-1.1991271389022464,0.9492420074754234,-0.55458931836454,-0.49066241046216363,-0.08181867182499283,4.669646205172456,232,2
-1.186174006312724,-0.173542384057404,9,3,-0.7383299683416794,-0.41258483883524705,0.7006110776312003,-1.096591069110126,0.494901701455694,-0.6723328967250116,-1.0118163846303567,-0.08181867182499283,1.951608170169951,403,2
1.7823339991227458,-0.173542384057404,6,6,-0.10507229668989958,-0.8064552340175468,-1.2028722188152694,0.072320126520046,0.9855892319570017,0.2696157301587612,-0.49066241046216363,-0.08181867182499283,4.267176792994939,472,2
0.5101162825075445,-0.9544831123157217,9,1,0.1384883462530932,0.3402560430954779,1.0309510359563019,-0.3173169386900114,0.276818354566224,-0.4957175291843042,-1.243440373149554,-0.08181867182499283,0.0,341,2
-1.6102465785177908,-0.173542384057404,7,2,0.33333686060748674,-0.2231281930513559,-0.40683348997331725,0.6260149033974958,0.7856794973083204,-0.848948264265719,0.8411755235232191,-0.08181867182499283,0.0,408,2
1.3582614269176787,1.3883390724592313,8,4,0.1628444105473911,2.3062842182037513,0.8162300630449857,-0.5634035061911002,0.2404711300846451,0.622846465240176,-1.0118163846303567,-0.08181867182499283,0.0,425,2
-0.3380288619025897,-0.173542384057404,8,2,1.0153066608478658,0.526388888076143,0.22000672362894858,1.7744188850692435,0.05873500767675332,1.505923302943713,2.1151074603788023,-0.08181867182499283,3.864931397894296,487,2
-1.186174006312724,0.6073983442009137,8,5,0.7230338893162772,0.4333224655858103,0.1430616845556631,1.2412313221502178,0.8038531095491099,-0.55458931836454,0.8411755235232191,-0.08181867182499283,2.3997118037247684,194,2
0.5101162825075445,0.6073983442009137,9,6,0.382048989196086,0.19068500695030074,0.4963642985204361,-0.09173758514734669,1.094630905401737,-1.0844354209866622,0.030491563706029536,-0.08181867182499283,6.995619625423205,237,2
0.5101162825075445,-0.9544831123157217,9,1,0.1384883462530932,0.3402560430954779,1.0309510359563019,-0.3173169386900114,-1.2497650736600674,1.211564357042534,0.551645537874223,-0.08181867182499283,1.9600947840472696,343,2
-1.186174006312724,0.6073983442009137,8,7,0.96659453225927,0.34357984389870433,0.14467309898651715,1.036159182565977,2.5485198846648713,-1.2021789993471337,0.030491563706029536,-0.08181867182499283,3.311637304949512,483,2
0.5101162825075445,0.6073983442009137,6,6,-9.141172149874931,-0.641927094257852,-1.2786086970654147,-1.7733291297381202,-1.5405428695126941,2.624487297368193,-0.7222863989813606,-0.08181867182499283,0.0,298,2
0.08604371030247739,1.3883390724592313,9,3,0.8204581464934723,-0.40759913763040784,0.5684750943011594,1.4052890338176105,1.2400198033280498,-1.2610507885273696,0.030491563706029536,-0.08181867182499283,0.0,44,2
1.3582614269176787,1.3883390724592313,6,7,-0.12942836098419747,-0.33447551995943225,-1.0489821406686977,-0.5428962922326761,-0.6682094819548134,-0.024743215742417793,-1.0118163846303567,-0.08181867182499283,0.0,296,2
1.3582614269176787,0.6073983442009137,8,3,0.5281853749618802,0.7922929523342358,0.46534457072649393,0.9131158988154328,1.4035823134951528,-1.2021789993471337,-0.49066241046216363,-0.08181867182499283,0.5187937934151675,249,2
-0.7621014341076567,-0.173542384057404,9,2,0.01670802478159681,0.33028464068579955,0.5696836551243003,-0.41985300848213175,-0.9408136655666511,0.7994618327808833,1.362329497691412,-0.08181867182499283,2.50470927708418,197,2
-1.186174006312724,-0.173542384057404,8,7,0.21155653913599035,1.0881112238213637,0.602314797349097,0.9746375406907052,0.6039433749004287,0.5051028868797044,2.1151074603788023,-0.08181867182499283,1.3532545070416904,243,2
-1.186174006312724,-1.7354238405740392,8,6,0.674321760727678,2.0187754487246883,0.6603257168598465,-0.13275201306419468,0.5130753136964827,-0.2013585832831252,-1.0118163846303567,-0.08181867182499283,5.168379509433644,376,2
-1.186174006312724,-0.173542384057404,8,7,0.7961020821991743,0.21062781176965775,0.15595300000249604,0.7900726150648885,-0.6682094819548134,1.211564357042534,0.030491563706029536,-0.08181867182499283,2.4096441652874536,241,2
-1.186174006312724,-1.7354238405740392,2,1,-1.6882164758193525,-1.667319642053122,-2.0835102052770647,-1.424706492444911,-0.9408136655666511,-0.3191021616435968,0.8411755235232191,-0.08181867182499283,0.0,57,2
0.9341888547126116,0.6073983442009137,9,6,0.382048989196086,-0.3594040259836285,0.5938548715871126,-0.3993457945237077,-0.23204278817587315,0.328487519338997,1.8834834718596054,-0.08181867182499283,0.0,9,2
-0.3380288619025897,-0.9544831123157217,8,4,0.18720047484169244,0.0776757796406114,0.4435904759099625,-0.5634035061911002,-0.2683900126574514,-0.024743215742417793,-0.2011324248131674,-0.08181867182499283,0.0,53,2
0.08604371030247739,1.3883390724592313,8,7,0.1628444105473911,1.191149048721375,0.24901218338432354,-0.2968097247315874,0.9492420074754234,-0.7312046859052473,-0.2011324248131674,-0.08181867182499283,1.5325568680981427,396,2
1.3582614269176787,1.3883390724592313,8,1,0.1384883462530932,0.5945268045422792,0.22967521021407386,0.33891390797955867,-2.0130567877732126,2.38900014064725,-1.0118163846303567,-0.08181867182499283,0.0,6,2
1.3582614269176787,1.3883390724592313,8,7,-0.1781404895727967,-0.16662357939651135,0.32233153998818775,-0.5634035061911002,-0.5228205840285003,0.7994618327808833,-0.49066241046216363,-0.08181867182499283,3.4986265269937014,219,2
-1.6102465785177908,-0.173542384057404,9,2,0.01670802478159681,0.33028464068579955,0.5696836551243003,-0.41985300848213175,0.47672808921490456,-0.4368457400040684,-1.0118163846303567,-0.08181867182499283,0.3576744442718159,138,2
-0.3380288619025897,-0.173542384057404,9,7,0.35769292490178806,0.24054201899869312,0.5217440758063894,-0.11224479910577069,-0.39560529834297614,0.8583336219611192,-1.5329703587985501,-0.08181867182499283,3.4170707308184456,215,2
0.9341888547126116,0.6073983442009137,6,7,0.5281853749618802,1.176191945106857,-0.48498708986974365,0.40043554985483104,0.5675961504188505,0.1518721517982896,-1.5329703587985501,-0.08181867182499283,0.0,294,2
-1.6102465785177908,-0.9544831123157217,8,5,1.2101551752022628,0.8039262551455272,0.33200002657331257,0.4619571917301034,1.530797599180677,-0.9666918426261906,0.32002154935502575,-0.08181867182499283,3.791436042439028,492,2
1.7823339991227458,3.7311612572341843,8,5,0.9422384679649687,1.950637532258552,0.6264860138119094,0.6055076894390717,1.0764572931609475,-0.55458931836454,0.030491563706029536,-0.08181867182499283,0.0,401,2
0.5101162825075445,0.6073983442009137,3,4,-1.4690118971706576,-1.519410506309558,-1.9989109476572215,-1.2401415668190945,-2.5037443182745203,1.4470515137634772,0.32002154935502575,-0.08181867182499283,1.144222799920162,164,2
1.3582614269176787,1.3883390724592313,8,1,0.2846247320188875,1.618257451935936,0.48911293358159263,-0.17376644098104305,1.4035823134951528,-0.6134611075447758,-1.5329703587985501,-0.08181867182499283,0.4317824164255378,435,2
-1.186174006312724,-1.7354238405740392,2,5,-1.0549588041675728,-1.602505526390212,-2.047253380582846,-0.7684756457753409,-1.231591461419278,0.328487519338997,-1.764594347317747,-0.08181867182499283,0.0,58,2
0.9341888547126116,-0.173542384057404,8,7,0.1628444105473911,1.191149048721375,0.24901218338432354,-0.2968097247315874,0.04056139543596453,0.917205411141355,0.551645537874223,-0.08181867182499283,0.0,448,2
0.5101162825075445,-0.173542384057404,9,2,0.01670802478159681,0.33028464068579955,0.5696836551243003,-0.41985300848213175,-0.0684802780087708,-0.1424867941028894,-0.7222863989813606,-0.08181867182499283,4.648133885420207,231,2
0.5101162825075445,-0.9544831123157217,9,7,0.6256096321390787,0.6593409202051894,0.7147109539011742,-0.19427365493946705,0.6766378238635857,-0.37797395082383256,-0.2011324248131674,-0.08181867182499283,0.0,28,2
0.9341888547126116,0.6073983442009137,8,2,1.2588673037908586,1.1878252479181484,0.48347298307360315,1.0771736104828256,0.4585544769741158,1.1526925678622981,0.551645537874223,1.7009671247827458,0.0,500,2
-0.7621014341076567,0.6073983442009137,10,3,0.1141322819587953,-1.192016127191781,0.4939471768741548,-0.7889828597337649,-0.5773414207508676,0.034128573437818006,-0.2011324248131674,-0.08181867182499283,0.0,127,2
0.5101162825075445,-0.9544831123157217,9,1,0.21155653913599035,-0.517284564136871,0.6973882487694918,0.03130569860319765,0.38586002801095864,-0.7900764750854832,-0.7222863989813606,-0.08181867182499283,0.0,33,2
-0.3380288619025897,-0.173542384057404,9,3,0.4794732463732845,0.3934368559470967,0.597883407664248,0.03130569860319765,1.330887864531996,-1.437666156068077,0.32002154935502575,-0.08181867182499283,4.494126887194767,229,2
0.5101162825075445,-0.9544831123157217,9,1,0.1628444105473911,-0.020376344054560153,0.8573211310317668,-0.5839107201495243,0.712985048345164,-0.6723328967250116,-1.0118163846303567,-0.08181867182499283,4.04375277610604,336,2
0.5101162825075445,0.6073983442009137,3,3,0.6012535678447808,-1.5343676099240757,-2.1064728609167367,0.17485619631216637,-0.9589872778074403,-1.2610507885273696,1.0727995120424159,-0.08181867182499283,0.0,416,2
-1.6102465785177908,-0.173542384057404,8,6,-0.1781404895727967,-0.2114948902400643,0.29413178744824003,-0.030215943272074337,-0.8862928288442838,0.4462310976994686,-1.243440373149554,-0.08181867182499283,1.5040773967762742,173,2
-0.3380288619025897,-0.9544831123157217,5,5,-0.32427687533859445,-1.399753677393416,-1.92357732301479,-0.6864467899416445,-0.19569556369429492,-0.3191021616435968,0.030491563706029536,-0.08181867182499283,3.675794214565281,470,2
