MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX,PRP,sampleNum,set
-0.5504481058809517,-0.2556806670865669,0.3982844946650699,-0.05173836176518256,0.16127956037413288,-0.048338057681183065,54,135,2
-0.522541269680055,0.1582254794044355,1.1363487148290008,0.893049113946847,0.9823391404606274,-0.048338057681183065,237,94,2
1.1638289750312725,-0.46263374033206806,-0.7088118355808264,-0.6186108471924003,-0.6597800197123617,-0.8126480520754181,45,208,2
-0.5982883965110602,0.9860377723864402,1.8744129349929313,0.893049113946847,0.4349660870696311,0.3338169395159345,326,155,2
0.6455591598717627,-0.6563418168898572,-1.0719394319014803,-0.6186108471924003,-0.5229367563646126,-0.6215705534768594,10,14,2
-0.6461286871411689,0.9860377723864402,0.3982844946650699,-0.6186108471924003,0.4349660870696311,-0.048338057681183065,185,98,2
-0.3112466527304088,-0.028032286516515577,-0.5058441750357454,-0.6186108471924003,0.16127956037413288,2.2445919255015223,76,23,2
5.2302536785905005,-0.5106468533250244,-0.8933278906218091,-0.6186108471924003,-0.6597800197123617,-0.8126480520754181,18,123,2
-0.5584214876526364,0.1582254794044355,1.1363487148290008,0.13721913337722336,0.4349660870696311,0.3338169395159345,214,154,2
-0.658088759798696,5.952911530278468,4.826669815648654,2.404709075086094,3.7192044074156096,2.2445919255015223,1144,9,2
0.14722279914146502,-0.2556806670865669,-0.7088118355808264,-0.4296533520499944,-0.2492502296691144,-0.52603180417758,40,112,2
-0.3511135615888326,-0.46263374033206806,-0.339779725498861,-0.05173836176518256,-0.38609349301686346,-0.52603180417758,26,132,2
-0.5265279605658975,-0.2556806670865669,-0.339779725498861,-0.6186108471924003,-0.5229367563646126,-0.4304930548783006,24,161,2
-0.15177901729671356,-0.5636268400758726,-0.7088118355808264,-0.6186108471924003,0.4349660870696311,5.301831903078463,30,137,2
0.20702316242910077,-0.5636268400758726,-0.8933278906218091,-0.4296533520499944,-0.5229367563646126,-0.5738011788272197,11,182,2
-0.3311801071596207,-0.2556806670865669,-0.7088118355808264,-0.4296533520499944,-0.2492502296691144,-0.4304930548783006,22,183,2
-0.6461286871411689,2.6416623583504495,1.8744129349929313,0.893049113946847,0.4349660870696311,0.3338169395159345,465,96,2
-0.5504481058809517,-0.2556806670865669,-0.339779725498861,-0.4296533520499944,-0.5229367563646126,-0.52603180417758,56,127,2
-0.19164592615513737,-0.2556806670865669,1.8744129349929313,0.13721913337722336,-0.5229367563646126,0.1427394409173757,134,88,2
-0.19164592615513737,-0.46263374033206806,0.3982844946650699,-0.2406958569075885,-0.5229367563646126,-0.6693399281264991,138,52,2
-0.5504481058809517,0.1582254794044355,0.3982844946650699,0.9166688008396477,-0.5229367563646126,-0.4304930548783006,138,13,2
-0.5265279605658975,-0.2556806670865669,-0.5242957805398437,-0.6186108471924003,-0.5229367563646126,-0.4304930548783006,21,160,2
-0.17968585349761024,-0.028032286516515577,-0.5058441750357454,-0.6186108471924003,0.0244362970263838,0.1427394409173757,33,21,2
-0.17968585349761024,-0.46263374033206806,-0.8933278906218091,-0.6186108471924003,0.0244362970263838,-0.048338057681183065,31,18,2
-0.11191210843828975,-0.46263374033206806,-0.339779725498861,-0.2406958569075885,-0.5229367563646126,-0.14387680698046246,60,179,2
0.44622461557964366,-0.46263374033206806,-0.7088118355808264,-0.4296533520499944,-0.2492502296691144,2.2445919255015223,38,81,2
0.0475555269954055,-0.46263374033206806,-0.8933278906218091,-0.6186108471924003,-0.5229367563646126,-0.7171093027761388,25,170,2
-0.45078083373489214,-0.2556806670865669,0.3982844946650699,2.404709075086094,-0.5229367563646126,1.0025881846108902,259,65,2
0.44622461557964366,-0.5106468533250244,-0.8010698631013178,-0.6186108471924003,0.16127956037413288,0.3338169395159345,36,73,2
-0.5504481058809517,-0.2556806670865669,0.3982844946650699,-0.4296533520499944,-0.2492502296691144,-0.5738011788272197,40,41,2
-0.5105811970225279,0.1582254794044355,0.3982844946650699,0.13721913337722336,-0.5229367563646126,-0.52603180417758,86,144,2
0.5259584332964913,-0.6166068268267209,-0.5242957805398437,-0.6186108471924003,-0.5229367563646126,-0.52603180417758,33,26,2
-0.19164592615513737,-0.2556806670865669,-0.7088118355808264,-0.4296533520499944,-0.5229367563646126,0.1427394409173757,22,92,2
-0.3112466527304088,-0.46263374033206806,-0.7088118355808264,-0.2406958569075885,-0.5229367563646126,-0.7171093027761388,26,54,2
0.5259584332964913,-0.6166068268267209,-0.616553808060335,-0.5241320996211973,-0.5229367563646126,-0.52603180417758,27,29,2
-0.03217829072144213,-0.5636268400758726,-0.7088118355808264,-0.6186108471924003,-0.5229367563646126,-0.6693399281264991,14,201,2
2.8382391470850727,-0.46263374033206806,-0.7088118355808264,-0.4296533520499944,-0.5229367563646126,-0.7171093027761388,22,110,2
-0.3590869433605174,-0.46263374033206806,-0.339779725498861,0.13721913337722336,-0.38609349301686346,-0.4304930548783006,46,205,2
-0.17968585349761024,-0.3591572037093175,-0.49661837228369626,-0.6186108471924003,0.0244362970263838,0.715971936713052,30,20,2
-0.03217829072144213,-0.5106468533250244,0.02925238458310444,-0.4768927258355959,-0.5229367563646126,0.6682025620634123,84,79,2
0.0475555269954055,-0.5636268400758726,-0.339779725498861,-0.4296533520499944,-0.5229367563646126,-0.4304930548783006,62,49,2
-0.2913131983011969,-0.2556806670865669,-0.7088118355808264,-0.5713714734067988,-0.5229367563646126,-0.5738011788272197,40,139,2
-0.5982883965110602,0.1582254794044355,0.3982844946650699,2.404709075086094,1.5297121938516238,0.715971936713052,212,169,2
-0.4627409063924193,0.1582254794044355,0.3982844946650699,0.893049113946847,0.4349660870696311,-0.048338057681183065,143,148,2
-0.03217829072144213,-0.6153651083872479,-0.7088118355808264,-0.6186108471924003,-0.5229367563646126,-0.6693399281264991,12,200,2
-0.5504481058809517,-0.2556806670865669,-0.339779725498861,-0.4296533520499944,-0.2492502296691144,-0.52603180417758,45,126,2
-0.3511135615888326,-0.46263374033206806,-0.339779725498861,-0.6186108471924003,-0.38609349301686346,-0.52603180417758,16,131,2
0.8448937041638818,-0.2556806670865669,-0.7088118355808264,-0.6186108471924003,-0.5229367563646126,-0.7648786774257784,32,105,2
-0.3311801071596207,-0.46263374033206806,-0.7088118355808264,-0.6186108471924003,-0.2492502296691144,0.3338169395159345,32,68,2
3.635577324253549,-0.5636268400758726,-0.9394569043820548,-0.6186108471924003,-0.5229367563646126,-0.7648786774257784,7,102,2
-0.5145678879083703,0.9860377723864402,0.3982844946650699,0.893049113946847,0.9823391404606274,0.3338169395159345,188,189,2
-0.17968585349761024,-0.5636268400758726,-0.616553808060335,-0.6186108471924003,0.298122823721882,0.715971936713052,28,17,2
-0.3511135615888326,-0.46263374033206806,-0.339779725498861,-0.05173836176518256,-0.2492502296691144,-0.52603180417758,32,133,2
-0.5982883965110602,0.9860377723864402,0.3982844946650699,0.893049113946847,-0.11240696632136529,-0.4304930548783006,100,167,2
-0.6461286871411689,2.6416623583504495,1.8744129349929313,0.893049113946847,1.5297121938516238,0.3338169395159345,465,95,2
2.439570058500834,-0.6166068268267209,-0.339779725498861,-0.6186108471924003,-0.5229367563646126,-0.6215705534768594,22,61,2
-0.05211174515065403,-0.6166068268267209,-0.8933278906218091,-0.6186108471924003,-0.2492502296691144,0.3338169395159345,22,72,2
-0.03217829072144213,-0.6153651083872479,-0.7088118355808264,-0.6186108471924003,-0.5229367563646126,-0.6693399281264991,18,202,2
2.439570058500834,-0.6166068268267209,-0.339779725498861,-0.6186108471924003,-0.5229367563646126,-0.6215705534768594,14,58,2
-0.5265279605658975,0.1582254794044355,0.02925238458310444,-0.6186108471924003,-0.5229367563646126,-0.4304930548783006,42,163,2
-0.6501153780270112,-0.39847828762596266,-0.8361279135591044,2.4755681357644965,0.9823391404606274,0.3338169395159345,274,30,2
-0.658088759798696,2.6416623583504495,1.8744129349929313,0.893049113946847,1.5297121938516238,0.715971936713052,489,7,2
2.040900969916596,-0.5901168334512967,-0.339779725498861,-0.6186108471924003,-0.5229367563646126,-0.7648786774257784,24,50,2
1.1638289750312725,-0.6497193185460011,-1.0306078355723003,-0.6186108471924003,-0.5229367563646126,-0.7648786774257784,6,99,2
-0.45078083373489214,-0.2556806670865669,-0.339779725498861,0.893049113946847,-0.5229367563646126,1.0025881846108902,144,63,2
-0.5504481058809517,-0.5661102769548186,-0.8933278906218091,-0.4296533520499944,-0.5229367563646126,-0.6215705534768594,20,36,2
