X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,sampleNum,set
0.5867245731369061,0.643114657418809,9,3,0.3736967234535173,0.3741261792896378,0.5949890316215397,0.08881670365663683,1.3493179415831391,-1.4324689410293143,0.30741276804235945,-0.08415034126568498,0.0,13,1
-1.1276763072347629,-0.23424706064923517,8,5,0.10532076462836631,0.9184927469943166,0.8131726595874816,-0.4318080389160095,1.2555584138336529,-0.14077009291358314,-0.20146515334204604,-0.08415034126568498,0.0,506,1
1.0153247932298233,-0.23424706064923517,2,7,-0.8975578183498256,-1.6445665092818798,-2.152889679081597,-1.6713907593270723,-1.9510174351987744,1.6030233520426538,-0.9930530310511212,-0.08415034126568498,2.642622395779755,201,1
-0.2704758670489284,-1.1116087787172793,6,4,0.38782177391799805,-0.10381470604631558,-0.9812847636267464,0.4854831741881773,1.3493179415831391,-0.5282797473483024,-0.7103430747264515,-0.08415034126568498,2.405141681319138,473,1
0.5867245731369061,-0.23424706064923517,3,3,-0.14893014373230187,-1.3334998991649203,-1.9935744639442015,-0.6301412741817795,-0.6196321411560705,-0.5282797473483024,0.0247028117176897,-0.08415034126568498,0.0,17,1
-0.2704758670489284,0.643114657418809,1,7,-10.10709072119182,-1.7676970424531762,-1.5794372380314892,-2.1920155018997187,-2.626086034995075,3.6697415090278236,-1.7280989174952626,-0.08415034126568498,0.0,378,1
1.0153247932298233,-0.23424706064923517,9,5,-0.29018064837711777,-0.8912020629048688,0.7296042134042998,0.6838164094539471,-0.7508954800053513,1.3446835824195076,-0.4841751096667158,-0.08415034126568498,0.418710334858185,361,1
-1.5562765273276802,-0.23424706064923517,7,2,0.28894642066662657,-0.2269452392176119,-0.43170902148611917,0.8077746814950534,0.786760775086222,-0.7866195169714487,0.8162906894267652,-0.08415034126568498,0.0,408,1
0.1581243530439888,-0.23424706064923517,8,2,-0.20543034559022902,0.6009455824999207,0.24466022520830083,0.03923339484019449,-0.3571054634575091,-0.011600208102010016,0.30741276804235945,-0.08415034126568498,0.0,72,1
1.0153247932298233,0.643114657418809,10,1,0.20419611787973782,-0.9997513487269328,0.580580678831336,0.5598581374128409,-0.5821283300562758,0.05298473430377654,0.0247028117176897,-0.08415034126568498,3.9193957597575593,225,1
1.0153247932298233,-0.23424706064923517,2,5,-0.7986824650984561,-1.7336741319716338,-2.105547948485213,-1.3738909064284173,-2.063528868498158,0.6342492159558556,3.0779703400241227,-0.08415034126568498,1.7263316639055997,410,1
1.4439250133227406,1.520476375486853,8,7,0.16182096648629346,0.5215587913763216,0.19073181905068112,0.43589986537173453,-0.18833831350843425,-0.011600208102010016,0.5335807331020954,-0.08415034126568498,0.0,92,1
1.0153247932298233,-0.23424706064923517,3,1,-0.02180468955196878,-1.1423235450305391,-1.928531042776996,-0.6549329285900006,-0.5821283300562758,-0.9157894017830218,-0.4841751096667158,-0.08415034126568498,1.01160091167848,159,1
1.0153247932298233,-1.1116087787172793,10,6,0.04882056277043916,-1.0775180012561727,0.5427072943542289,-0.5309746565488944,-0.2633459357080229,-1.044959286594595,0.0247028117176897,-0.08415034126568498,0.0,37,1
0.5867245731369061,0.643114657418809,8,3,0.8115732878524458,0.2736775864393694,0.06352664727431132,1.8986074754567888,0.786760775086222,-0.6574496321598756,0.30741276804235945,-0.08415034126568498,1.2556160374777745,166,1
-0.2704758670489284,1.520476375486853,3,7,-0.13480509326782109,-0.9543874680848763,-1.8643109560549453,0.18798332128952194,-1.6134831353006243,0.18215461911534966,0.5335807331020954,-0.08415034126568498,0.0,131,1
-0.6990760871418457,0.643114657418809,3,1,-0.3749309511640085,-0.9398062207356437,-1.8577242804937093,-0.9524327814886558,-1.91351362409898,0.37590944633270934,-0.9930530310511212,-0.08415034126568498,0.0,125,1
-1.1276763072347629,-1.9889704967853234,9,6,0.31719652159559014,0.1764692707778196,0.49124889153207285,-0.05993322279269063,-0.18833831350843425,0.18215461911534966,-1.2192209961108569,-0.08415034126568498,5.307970623576175,235,1
-1.1276763072347629,-1.9889704967853234,8,2,0.6420726822786662,-0.03090846930015324,0.3788637397684841,2.022565747497895,-0.3383535579076123,-0.011600208102010016,1.5513365758709063,-0.08415034126568498,0.7275486072772778,147,1
-0.6990760871418457,-0.23424706064923517,9,2,0.10532076462836631,0.3125609127039894,0.5661723260411323,-0.45659969332423067,-0.9946702521540153,1.021758870390575,1.3251686108111704,-0.08415034126568498,2.50470927708418,197,1
1.4439250133227406,1.520476375486853,8,4,0.06294561323492195,1.3591704446600088,0.3619853836428168,-0.5061830021406732,-0.563376424506379,1.280098640013721,-0.7103430747264515,-0.08415034126568498,2.8524391037275145,380,1
-0.2704758670489284,-0.23424706064923517,9,1,0.09119571416388553,0.2639567548732145,0.5410606254639201,-0.45659969332423067,-0.2820978412579204,-0.2699399777251562,-0.9930530310511212,-0.08415034126568498,1.4036429994545037,172,1
