MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX,PRP,sampleNum,set
-0.571075708694524,-0.17427885572313662,0.41066870712708836,-0.4207308664125187,-0.16868408141569552,-0.45427189237108867,40,41,1
-0.08735349810313384,-0.7457532965265968,-0.7336663625748124,-0.6120239261075204,-0.4701620141586408,-0.535202621870922,21,203,1
-0.3664240042135512,-0.17427885572313662,-0.7336663625748124,-0.4207308664125187,-0.16868408141569552,-0.33287579812133855,22,183,1
0.4335781133029786,-0.7457532965265968,-0.3522213393408455,-0.5163773962600197,-0.4701620141586408,-0.45427189237108867,40,48,1
-0.32921460339882885,-0.7457532965265968,-0.5429438509578289,-0.22943780671751698,-0.4701620141586408,-0.413806527621172,45,101,1
-0.34781930380619,0.24818208841920628,-0.5238715997961306,-0.6120239261075204,0.2835328176987224,1.933184627873997,76,23,1
2.256838753224372,-0.7457532965265968,-1.0662864228348317,-0.4207308664125187,-0.4701620141586408,-0.6161333513707555,18,46,1
-0.6454945103239685,2.130053566871461,4.988008985934692,2.4486650290125076,1.1879666159275581,6.465305479864668,1150,199,1
-0.6938667313831076,0.5938319518083959,0.41066870712708836,0.15314831267248652,0.2835328176987224,-0.17101433912167172,133,121,1
-0.3850287046209124,-0.5583342594889029,-0.3522213393408455,-0.6120239261075204,-0.3194230477871681,-0.413806527621172,16,131,1
1.0289285263385357,-0.9055203444931555,-1.0662864228348317,-0.6120239261075204,-0.4701620141586408,-0.6161333513707555,6,99,1
-0.012934696473689205,-0.5583342594889029,-0.7336663625748124,-0.6120239261075204,-0.4701620141586408,-0.49473725712100536,30,171,1
-0.5487500682056905,1.0700606524779461,0.8846141484952923,0.10532504774873609,1.1879666159275581,0.31457003787732873,106,34,1
-0.6492154504054408,2.130053566871461,1.936448800062956,0.15314831267248652,0.5850107504416677,0.6382929558766625,269,1,1
1.0289285263385357,-0.7457532965265968,-0.3522213393408455,0.15314831267248652,-0.6209009805301134,-0.6565987161206722,67,207,1
-0.6268898099166074,2.130053566871461,1.936448800062956,0.9183205514524936,0.5850107504416677,0.31457003787732873,370,152,1
-0.3924705847838568,-0.5583342594889029,-0.3522213393408455,0.15314831267248652,-0.3194230477871681,-0.33287579812133855,46,205,1
-0.4892150269021348,0.5938319518083959,0.41066870712708836,0.9183205514524936,0.5850107504416677,-0.009152880122004901,143,148,1
0.5452063157471455,-0.9178101174136601,-1.109008265437036,-0.6120239261075204,-0.4701620141586408,-0.49473725712100536,10,14,1
2.2196293524096498,-0.844071479890633,-0.3522213393408455,-0.6120239261075204,-0.4701620141586408,-0.49473725712100536,20,59,1
-0.2361911013620231,-0.17427885572313662,-0.7336663625748124,-0.4207308664125187,-0.4701620141586408,0.15270857887766193,22,92,1
0.17311230759992235,-0.5583342594889029,0.41066870712708836,-0.5881122936456452,-0.4701620141586408,-0.33287579812133855,50,175,1
-0.2361911013620231,-0.17427885572313662,1.936448800062956,0.15314831267248652,-0.4701620141586408,1.52853098037483,141,90,1
-0.571075708694524,-0.17427885572313662,-0.3522213393408455,-0.4207308664125187,-0.4701620141586408,-0.413806527621172,56,127,1
-0.34781930380619,-0.5583342594889029,0.029223683893121424,-0.22943780671751698,-0.4701620141586408,-0.5756679866208388,60,55,1
2.591723360556873,-0.5583342594889029,-0.7336663625748124,-0.4207308664125187,-0.4701620141586408,-0.5756679866208388,22,110,1
-0.6082851095092462,2.130053566871461,0.41066870712708836,0.15314831267248652,0.5850107504416677,-0.009152880122004901,214,150,1
-0.3850287046209124,-0.5583342594889029,-0.3522213393408455,-0.038144747022515225,-0.16868408141569552,-0.413806527621172,32,133,1
-0.6157269896721907,0.5938319518083959,-0.3522213393408455,0.15314831267248652,1.7909224814134488,0.6382929558766625,116,166,1
-0.571075708694524,-0.17427885572313662,1.936448800062956,2.066078909622504,7.217525270786464,3.551799217870665,307,196,1
-0.2622376819323287,-0.5583342594889029,0.029223683893121424,-0.3968192339506435,-0.16868408141569552,-0.17101433912167172,72,44,1
-0.5487500682056905,0.5938319518083959,-0.3522213393408455,-0.6120239261075204,-0.4701620141586408,-0.33287579812133855,34,162,1
-0.16177229973257845,-0.17427885572313662,-0.3522213393408455,0.15314831267248652,-0.4701620141586408,-0.13054897437175503,109,180,1
-0.5487500682056905,-0.17427885572313662,-0.5429438509578289,-0.6120239261075204,-0.4701620141586408,-0.33287579812133855,21,160,1
-0.08735349810313384,-0.17427885572313662,-0.3522213393408455,-0.4207308664125187,-0.4701620141586408,-0.413806527621172,50,114,1
-0.571075708694524,-0.17427885572313662,0.41066870712708836,-0.038144747022515225,-0.4701620141586408,-0.413806527621172,70,128,1
-0.5487500682056905,-0.5583342594889029,-0.7336663625748124,-0.6120239261075204,-0.4701620141586408,-0.413806527621172,17,159,1
-0.571075708694524,-0.17427885572313662,-0.3522213393408455,-0.4207308664125187,-0.4701620141586408,-0.45427189237108867,71,38,1
-0.16177229973257845,-0.5583342594889029,-0.3522213393408455,-0.22943780671751698,-0.4701620141586408,-0.09008360962183831,60,179,1
-0.6157269896721907,0.5938319518083959,-0.3522213393408455,0.15314831267248652,1.7909224814134488,0.6382929558766625,51,165,1
2.256838753224372,-0.5583342594889029,-0.6383051067663207,-0.6120239261075204,-0.4701620141586408,-0.6161333513707555,20,47,1
-0.6157269896721907,2.130053566871461,0.41066870712708836,0.9183205514524936,-0.01794511504422287,-0.33287579812133855,100,167,1
-0.2361911013620231,-0.17427885572313662,1.936448800062956,0.15314831267248652,-0.4701620141586408,1.52853098037483,189,91,1
-0.13572571916227286,-0.7411446316814077,-0.9243888741917959,-0.4207308664125187,-0.01794511504422287,-0.04961824487192161,19,16,1
-0.3664240042135512,-0.17427885572313662,-0.3522213393408455,-0.22943780671751698,-0.01794511504422287,-0.09008360962183831,58,185,1
0.35915931167353393,-0.6474351131625606,-0.6859857346705666,-0.6120239261075204,-0.4701620141586408,0.31457003787732873,45,76,1
-0.2361911013620231,-0.5583342594889029,0.41066870712708836,-0.22943780671751698,-0.4701620141586408,-0.535202621870922,138,52,1
0.7312533198207571,-0.17427885572313662,-0.7336663625748124,-0.6120239261075204,-0.4701620141586408,-0.6161333513707555,32,105,1
-0.0017718762292725113,-0.5583342594889029,-0.9243888741917959,-0.6120239261075204,-0.4701620141586408,-0.45427189237108867,24,100,1
1.8475353442624265,-0.7949123882086149,-0.3522213393408455,-0.6120239261075204,-0.4701620141586408,-0.6161333513707555,24,50,1
4.824287409440212,-0.6474351131625606,-1.0197501300002876,-0.6120239261075204,-0.6209009805301134,-0.6565987161206722,12,122,1
0.35915931167353393,-0.6474351131625606,0.029223683893121424,-0.46855413133626916,0.2835328176987224,0.31457003787732873,50,75,1
2.2196293524096498,-0.844071479890633,-0.3522213393408455,-0.6120239261075204,-0.4701620141586408,-0.49473725712100536,22,61,1
-0.5487500682056905,0.5938319518083959,0.029223683893121424,-0.6120239261075204,-0.4701620141586408,-0.33287579812133855,42,163,1
-0.571075708694524,-0.17427885572313662,1.936448800062956,-0.038144747022515225,0.2835328176987224,0.39550076737716217,114,194,1
0.47078751411770087,-0.5583342594889029,-0.8290276183833042,-0.6120239261075204,-0.3194230477871681,-0.49473725712100536,16,80,1
-0.5338663078798016,0.5938319518083959,0.41066870712708836,0.15314831267248652,-0.4701620141586408,-0.413806527621172,86,144,1
-0.08735349810313384,-0.8417671474680384,-0.7336663625748124,-0.6120239261075204,-0.4701620141586408,-0.535202621870922,12,200,1
-0.6157269896721907,0.5938319518083959,0.41066870712708836,2.4486650290125076,1.7909224814134488,0.6382929558766625,212,169,1
0.35915931167353393,-0.5583342594889029,-0.7336663625748124,-0.4207308664125187,-0.16868408141569552,1.933184627873997,38,81,1
-0.6157269896721907,2.130053566871461,1.1735587535950223,3.213837267792514,-0.01794511504422287,-0.33287579812133855,140,168,1
-0.47805220665771814,-0.17427885572313662,0.41066870712708836,2.4486650290125076,-0.4701620141586408,0.8810851443761627,259,65,1
-0.571075708694524,-0.17427885572313662,-0.3522213393408455,-0.4207308664125187,-0.16868408141569552,-0.413806527621172,45,126,1
-0.47805220665771814,0.20977654804262963,-0.3522213393408455,-0.4207308664125187,-0.16868408141569552,1.2857387918753298,64,71,1
3.335911376851319,-0.7457532965265968,-0.9720695020960418,-0.6120239261075204,-0.4701620141586408,-0.6161333513707555,7,102,1
-0.571075708694524,0.5938319518083959,0.41066870712708836,0.9183205514524936,0.13279385132724977,-0.2519450686215051,111,147,1
0.4335781133029786,-0.7457532965265968,-0.9243888741917959,-0.5163773962600197,-0.4701620141586408,-0.535202621870922,69,25,1
-0.5636338285315795,0.5938319518083959,0.41066870712708836,0.15314831267248652,-0.01794511504422287,-0.17101433912167172,130,186,1
-0.571075708694524,-0.17427885572313662,0.41066870712708836,-0.038144747022515225,0.2835328176987224,-0.009152880122004901,65,136,1
-0.5450291281242183,0.5938319518083959,1.1735587535950223,0.9183205514524936,1.1879666159275581,-0.009152880122004901,237,94,1
-0.47805220665771814,0.5938319518083959,0.41066870712708836,-0.22943780671751698,-0.4701620141586408,-0.413806527621172,66,143,1
-0.42223810543563467,-0.844071479890633,-1.0197501300002876,-0.6120239261075204,-0.16868408141569552,-0.2519450686215051,17,66,1
-0.6938667313831076,0.5938319518083959,0.41066870712708836,-0.4207308664125187,0.2835328176987224,-0.17101433912167172,100,120,1
-0.6640992107313297,-0.17427885572313662,0.029223683893121424,-0.22943780671751698,-0.16868408141569552,-0.45427189237108867,66,119,1
-0.6454945103239685,5.2024967969975915,1.936448800062956,5.509353984132535,1.7909224814134488,0.31457003787732873,510,156,1
-0.08735349810313384,-0.7457532965265968,-0.7336663625748124,-0.6120239261075204,-0.4701620141586408,-0.535202621870922,14,201,1
-0.012934696473689205,-0.17427885572313662,-0.3522213393408455,0.9183205514524936,-0.4701620141586408,-0.45427189237108867,41,172,1
-0.4892150269021348,-0.17427885572313662,-0.3522213393408455,-0.22943780671751698,0.2835328176987224,-0.33287579812133855,105,149,1
