MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX,PRP,sampleNum,set
-0.6356384466694203,0.21175541829609024,0.3465124991348005,0.23665459663962002,0.053451459199388915,-0.24098358892031077,133,121,2
-0.408514830081711,-0.22607885376789788,0.3465124991348005,3.07650975631506,-0.49410007406264383,0.8836064927078059,259,65,2
-0.2518778531246702,-0.22607885376789788,-0.701527849430881,-0.6508001407589551,-0.49410007406264383,-0.5437578416663422,40,139,2
0.0809757229090416,-0.551827552183505,-0.35218106657565384,-0.47330919327924004,-0.49410007406264383,-0.4139974476323287,62,49,2
-0.5064129406798615,-0.4449959897998919,-0.701527849430881,-0.47330919327924004,-0.27507946075783074,-0.5437578416663422,26,39,2
-0.6121429001258641,6.341435227191924,4.538673893397526,3.07650975631506,2.900719432161959,2.0081965743359227,1144,9,2
-0.3106167194835605,-0.4449959897998919,-0.35218106657565384,-0.7099637899188601,-0.3845897674102373,-0.5005043769883377,16,131,2
-0.5064129406798615,0.21175541829609024,1.743899630555709,2.6032005630358204,5.090925565210091,3.738335161456102,397,197,2
0.09272349618081967,-0.4449959897998919,-0.8762012408584946,-0.7099637899188601,-0.49410007406264383,-0.5437578416663422,24,100,2
-0.15397974252651966,-0.22607885376789788,1.743899630555709,0.23665459663962002,-0.49410007406264383,1.5756619275558779,189,91,2
0.27677194410534267,-0.551827552183505,-0.701527849430881,-0.7099637899188601,-0.49410007406264383,-0.4572509123103332,25,173,2
3.6053077044424606,-0.551827552183505,-0.9198695887153979,-0.7099637899188601,-0.49410007406264383,-0.7167717003783601,7,102,2
-0.48291739413630547,0.4832126669757629,0.7805758768324201,0.17749094747971503,0.7105132991138282,0.27805798721574304,106,34,2
-0.6043110512780121,-0.22607885376789788,-0.0028342837204266952,-0.47330919327924004,-0.49410007406264383,-0.5870113063443466,49,118,2
2.469689621503915,-0.4449959897998919,-0.6141911537170742,-0.7099637899188601,-0.49410007406264383,-0.7167717003783601,20,47,2
-0.48291739413630547,0.21175541829609024,0.3465124991348005,-0.7099637899188601,-0.49410007406264383,-0.4139974476323287,46,164,2
-0.5064129406798615,-0.22607885376789788,0.3465124991348005,0.0,-0.49410007406264383,-0.5005043769883377,70,128,2
-0.5064129406798615,-0.22607885376789788,0.3465124991348005,0.0,-0.49410007406264383,-0.5005043769883377,80,129,2
0.47256816530164375,-0.49578476535931454,-0.6578595015739775,-0.7099637899188601,-0.49410007406264383,0.27805798721574304,45,76,2
-0.588647353582308,1.0874239624240665,0.3465124991348005,0.23665459663962002,0.272472072504202,-0.06796973020829283,132,4,2
-0.588647353582308,1.0874239624240665,1.743899630555709,0.23665459663962002,0.272472072504202,0.624085704639779,220,2,2
-0.07566125404799924,-0.4449959897998919,-0.35218106657565384,-0.23665459663962002,-0.49410007406264383,-0.1544766595643018,60,179,2
-0.3419441148749687,-0.22607885376789788,-0.35218106657565384,0.23665459663962002,-0.49410007406264383,-0.5005043769883377,62,140,2
-0.6356384466694203,0.21175541829609024,0.3465124991348005,-0.47330919327924004,0.053451459199388915,-0.24098358892031077,100,120,2
2.469689621503915,-0.551827552183505,-1.0061582440806391,-0.47330919327924004,-0.49410007406264383,-0.7167717003783601,18,46,2
-0.31844856833141255,-0.4449959897998919,-0.35218106657565384,0.23665459663962002,-0.3845897674102373,-0.4139974476323287,46,205,2
0.8641606076942459,-0.22607885376789788,-0.701527849430881,-0.7099637899188601,-0.49410007406264383,-0.7167717003783601,32,105,2
0.5508866537801641,-0.6078703390076955,-0.5268544580032675,-0.7099637899188601,-0.49410007406264383,-0.5005043769883377,33,26,2
-0.6003951268540861,2.8387610506800187,1.743899630555709,1.1832729831981001,1.1485545257234544,0.27805798721574304,465,95,2
0.6683643864979448,-0.6499024291258384,-1.0452850837604244,-0.7099637899188601,-0.49410007406264383,-0.5870113063443466,10,14,2
-0.5064129406798615,-0.22607885376789788,0.3465124991348005,0.0,0.053451459199388915,-0.06796973020829283,65,136,2
0.5508866537801641,-0.551827552183505,-0.8762012408584946,-0.5916364915990501,-0.49410007406264383,-0.6302647710223511,69,25,2
-0.5064129406798615,-0.4449959897998919,-0.35218106657565384,-0.47330919327924004,-0.27507946075783074,-0.5437578416663422,36,40,2
-0.4672536964406014,0.21175541829609024,0.3465124991348005,0.23665459663962002,-0.49410007406264383,-0.5005043769883377,86,144,2
0.002657234430521181,-0.551827552183505,-0.701527849430881,-0.7099637899188601,-0.49410007406264383,-0.6302647710223511,21,203,2
-0.408514830081711,0.21175541829609024,0.3465124991348005,-0.23665459663962002,-0.49410007406264383,-0.5005043769883377,66,143,2
-0.6003951268540861,1.0874239624240665,1.743899630555709,1.1832729831981001,0.7105132991138282,-0.06796973020829283,248,191,2
0.17887383350719213,-0.22607885376789788,-0.701527849430881,-0.47330919327924004,-0.27507946075783074,-0.5005043769883377,34,113,2
-0.47900146971237945,0.21175541829609024,1.0452060648452548,1.1832729831981001,0.7105132991138282,-0.06796973020829283,237,94,2
-0.1422319692547416,-0.3355374217838949,-0.5006534492891254,-0.7099637899188601,-0.05605884745301763,0.624085704639779,30,20,2
-0.4202626033534891,-0.22607885376789788,-0.35218106657565384,-0.23665459663962002,0.053451459199388915,-0.4139974476323287,105,149,2
-0.5064129406798615,-0.22607885376789788,1.743899630555709,0.7099637899188601,2.2436575922475197,1.4891549981998689,208,195,2
-0.2910370973639304,-0.22607885376789788,-0.5268544580032675,-0.23665459663962002,0.053451459199388915,-0.06796973020829283,33,184,2
-0.3106167194835605,-0.4449959897998919,-0.35218106657565384,0.0,-0.27507946075783074,-0.5005043769883377,32,133,2
0.0809757229090416,-0.4449959897998919,-0.701527849430881,-0.7099637899188601,-0.49410007406264383,-0.5870113063443466,30,171,2
-0.5064129406798615,0.21175541829609024,0.3465124991348005,1.1832729831981001,-0.05605884745301763,-0.32749051827631975,111,147,2
-0.4672536964406014,0.21175541829609024,0.3465124991348005,1.1832729831981001,-0.05605884745301763,-0.4139974476323287,93,146,2
-0.0482497830805171,-0.5492005465511212,-0.8762012408584946,-0.47330919327924004,-0.1655691541054242,-0.11122319488629731,19,16,2
2.4305303772646543,-0.49578476535931454,-0.8762012408584946,-0.7099637899188601,-0.6036103807150504,-0.7600251650563646,20,124,2
-0.11482049828725946,-0.551827552183505,-0.701527849430881,-0.7099637899188601,0.272472072504202,4.77641831372821,30,137,2
-0.5651518070387519,1.0874239624240665,1.743899630555709,1.1832729831981001,0.272472072504202,0.27805798721574304,370,152,2
-0.2714574752443003,0.014729995867295585,-0.509387118860506,-0.7099637899188601,0.053451459199388915,2.0081965743359227,76,23,2
-0.2910370973639304,-0.22607885376789788,-0.701527849430881,-0.47330919327924004,-0.27507946075783074,-0.4139974476323287,22,183,2
-0.5064129406798615,-0.22607885376789788,-0.701527849430881,-0.7099637899188601,-0.27507946075783074,-0.5005043769883377,27,125,2
-0.48291739413630547,-0.22607885376789788,-0.5268544580032675,-0.7099637899188601,-0.49410007406264383,-0.4139974476323287,21,160,2
-0.5064129406798615,-0.22607885376789788,-0.35218106657565384,-0.47330919327924004,-0.49410007406264383,-0.5437578416663422,71,38,2
-0.6003951268540861,2.8387610506800187,1.743899630555709,1.1832729831981001,0.272472072504202,0.27805798721574304,465,96,2
-0.2714574752443003,-0.4449959897998919,-0.701527849430881,-0.23665459663962002,-0.49410007406264383,-0.6735182357003556,26,54,2
-0.1422319692547416,0.014729995867295585,-0.509387118860506,-0.7099637899188601,-0.05605884745301763,0.10504412850372512,33,21,2
-0.37327151026637684,-0.4449959897998919,-0.8762012408584946,-0.7099637899188601,-0.49410007406264383,-0.5005043769883377,12,158,2
0.47256816530164375,-0.49578476535931454,-0.0028342837204266952,-0.532472842439145,0.053451459199388915,0.27805798721574304,50,75,2
-0.6003951268540861,1.0874239624240665,0.3465124991348005,-0.7099637899188601,0.272472072504202,-0.06796973020829283,185,98,2
-0.2714574752443003,-0.4449959897998919,-0.0028342837204266952,-0.23665459663962002,-0.49410007406264383,-0.6735182357003556,60,55,2
5.171677474012869,-0.49578476535931454,-0.8762012408584946,-0.7099637899188601,-0.6036103807150504,-0.7600251650563646,18,123,2
2.4305303772646543,-0.6078703390076955,-0.35218106657565384,-0.7099637899188601,-0.49410007406264383,-0.5870113063443466,14,58,2
-0.5534040337669738,0.21175541829609024,0.3465124991348005,3.07650975631506,1.1485545257234544,0.624085704639779,212,169,2
0.5900458980194243,-0.4449959897998919,-0.8762012408584946,-0.7099637899188601,-0.49410007406264383,-0.6735182357003556,16,83,2
