Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,sampleNum,set
I,0.08945975628627956,0.07284255879545024,0.2245708989561311,-0.5194878847653153,-0.0023512328509458164,-0.41806259385091465,-0.1001982686675789,-0.5884625217743932,1302,2
M,-1.4884612450098793,-1.3815775304788405,-0.9884287171804085,-1.3025920452240063,-1.330114390315254,-1.2095942896008256,-1.2204301801020332,-0.2798244571526069,767,2
I,-0.6164522706093704,-0.5791388605344044,-0.43706525530016327,-0.7433793245802506,-0.7228779974817477,-0.6834585153670614,-0.7687237642010435,-0.5884625217743932,2565,2
I,-1.6960824293909524,-1.5821871979649498,-1.3192467943085557,-1.38616442598442,-1.3731647315982265,-1.35858849115375,-1.2927032066461914,-0.2798244571526069,3208,2
F,1.2936626256965058,1.4269578143266874,0.7759343608363763,1.3304538276226066,1.5995746243628184,0.9508216329165778,1.377785124160459,0.3374516720909656,4020,2
M,1.2936626256965058,1.326652980583633,0.3348435913321803,1.4563282776568098,1.4092467997433615,1.8540989798311822,1.0489428533845386,0.02881360746917935,1973,2
M,1.4597595732013637,1.7278723155558504,1.4375705150926708,2.686183559958205,1.7287256482117361,2.887746253104595,2.4654941736500415,3.115194253687042,355,2
F,0.7123233094294996,0.4239094768961415,-0.21651987054806493,0.09131272523672032,0.1313314058698635,-0.07816957155830585,0.2394849560899654,0.3374516720909656,2787,2
M,-0.32578261247586776,-0.22807194243371315,-0.3267925629241141,-0.7237759266241043,-0.7251438049176937,-0.944198368084679,-0.4976999146604497,0.6460897367127518,3276,2
F,1.3767110994489344,1.2765005637121056,0.9964797455884747,2.0588748253615208,1.980230273601733,2.1334631077429154,1.8800826586423594,0.3374516720909656,4057,2
M,0.2970809406673532,0.4239094768961415,0.7759343608363763,0.37710963228159133,0.10640752407445836,0.24775524433871604,0.9477606162227169,1.5720039305781106,255,2
F,1.0860414413154322,1.1260433130975236,1.106752437964524,1.292278789497479,1.0875021438390409,1.9239400118091157,1.0417155507301228,0.02881360746917935,1406,2
I,-1.4054127712574498,-1.431729947350368,-1.2089741019325067,-1.2066385710176053,-1.078609764925257,-1.1863139456081813,-1.2927032066461914,-1.2057386510179657,3474,2
M,-0.7825492181142293,-0.9803581955066225,-0.21651987054806493,-0.3709147634134689,-0.39207011183364365,-0.157322741133297,-0.39651767749862815,-0.2798244571526069,3721,2
M,-0.45035532310451193,-0.2782243593052405,0.11429820658008195,-0.4988527290220032,-0.5506766323498581,-0.3342533554773949,-0.3892903748442123,-0.5884625217743932,397,2
M,0.6707990725532849,0.6245191443822503,0.8862070532124255,0.5927470097992019,0.5391767443401286,0.7133621241916049,0.5936227861563411,0.02881360746917935,1921,2
M,0.338605177543567,0.4239094768961415,-0.5473379476762121,0.1655992859126434,0.17211593971689007,0.15928993716666734,0.3695764038694501,2.1892800598216833,3263,2
I,-1.239315823752591,-1.431729947350368,-0.9884287171804085,-1.3046555607983372,-1.2462795151852548,-1.2840913903772877,-1.3035441606278153,-1.5143767156397518,2819,2
I,0.17250823003870902,-0.3283767761767678,-0.43706525530016327,-0.5886156565054105,-0.5552082472217499,-0.5996492769935413,-0.4796316580244103,-0.5884625217743932,1609,2
I,0.08945975628627956,0.4239094768961415,0.6656616684603278,-0.09749894981458462,-0.24705843593310498,-0.22716377311123037,0.4057129171415293,0.3374516720909656,661,2
M,0.5462263619246407,0.32360464315308685,0.2245708989561311,0.26258451790620996,0.02710426381635115,0.582992197832796,0.4057129171415293,0.3374516720909656,689,2
F,1.1690899150678615,1.1761957299690509,1.5478432074687198,1.6833149908332417,2.075394185911461,1.4862695447474004,1.3633305188516274,0.02881360746917935,2082,2
F,1.3767110994489344,1.1761957299690509,1.106752437964524,1.3696606235348994,1.280095775894444,1.9611885621973468,1.3091257489435086,0.6460897367127518,3515,2
F,-0.15968566497100883,-0.22807194243371315,-0.5473379476762121,-0.43797901957923285,-0.5302843654263448,-0.6741463777700035,-0.2086078084838165,0.3374516720909656,2093,2
F,1.0860414413154322,1.3768053974551602,0.5553889760842786,1.638949405985121,1.339006769229038,1.10912797206656,1.981264895804181,0.6460897367127518,2536,2
F,0.1309839931624943,0.2734522262815596,0.7759343608363763,0.13155127893617866,-0.1722867905468896,-0.054889227565661655,0.694805023318163,0.954727801334538,301,2
M,0.38012941441978176,0.47406189376766883,0.2245708989561311,0.2553622133960506,0.1335972133058094,0.3315644827122361,0.257553212726005,-0.2798244571526069,853,2
I,-0.533403796856941,-0.42868160991982246,-0.5473379476762121,-0.654648154884009,-0.5597398620936418,-0.576368933000897,-0.837383139417994,-0.8971005863961794,2824,2
