Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,sampleNum,set
I,-1.3554453424396185,-1.339864446833031,-0.9863824989236917,-1.232954794117205,-1.232522235574038,-1.295195668109744,-1.157992905610171,0.012580378837951305,3911,2
M,0.4314006826537151,0.4848409245263786,0.15902761622675166,0.6912838000783579,1.0131370718696218,0.42475197198014797,0.43495436287777894,1.2138268381646051,340,2
I,-0.21836150828931508,-0.304220857683096,0.03175982565448072,-0.6692684619924775,-0.7906053437477756,-0.7489655776874949,-0.33674009163416113,-0.5880428508253757,1854,2
F,0.7156716411912912,0.6327900086906546,0.5408309879435665,0.5077815948363152,0.6140590624142727,0.5014950425353398,0.36415670650053666,-0.5880428508253757,3458,2
F,0.7156716411912912,0.7807390928549313,0.7953665690881098,0.5605004604307143,0.7042461831951424,0.4382948667840054,0.4703531910664001,0.3128919936696148,1492,2
F,0.7968919150591701,0.6327900086906546,0.03175982565448072,0.4226203504145938,0.018824065260531497,0.39315188410448065,0.8597403011412322,1.5141384529962687,415,2
M,-1.9239872595147702,-1.9316607834901371,-1.6227214517850495,-1.430650540096201,-1.3587842046672558,-1.3719387386649362,-1.4057847029305186,-0.8883544656570391,2170,2
I,-1.0711743839020424,-1.0439662785044783,-1.1136502894959632,-1.0088996153410092,-0.8559910063139062,-1.1101094391236928,-1.0588761866820318,-0.8883544656570391,1246,2
M,0.7156716411912912,-0.4028535804592804,0.41356319737129493,0.5118368921897306,0.593766960238577,0.6188667975021042,0.2225613937460525,-0.28773123599371214,4089,2
I,0.025299313314321576,-0.05763905074263502,-0.7318469177791487,-0.3985773636520058,-0.2472279410430346,-0.49165057641420407,-0.41461751364912763,-0.5880428508253757,3031,2
I,-1.7209365748450731,-1.7837116993258606,-1.7499892423573207,-1.4570099728934005,0.35477109016927183,-1.4938247918996528,-1.4057847029305186,-1.488977695320366,1216,2
I,-0.015310823619617865,0.040993672033548825,0.03175982565448072,-0.2536004832674086,-0.07587241155938171,-0.4645647868064892,-0.3119609119021263,0.012580378837951305,3757,2
M,-0.21836150828931508,-0.05763905074263502,0.03175982565448072,-0.09443006214585781,-0.6981635449473839,-0.004106363475337071,0.08096608099156795,1.5141384529962687,2498,2
F,0.35018040878583623,0.4355245631382864,0.6680987785158382,0.3090720245189653,-0.15478614224264292,0.5737238148225794,0.9305379575184746,0.6132036085012782,3858,2
F,0.5532310934555335,0.5341572859144708,0.15902761622675166,0.3374591059928725,0.4359394988720548,0.3615517962288133,0.25796022193467366,-0.5880428508253757,1485,2
I,-1.6803264379111336,-1.6850789765496763,-1.4954536612127778,-1.3059501464786807,-1.2460503036911683,-1.2229668958225048,-1.356226343466449,-1.488977695320366,3952,2
F,-0.015310823619617865,0.040993672033548825,-0.3500435460623342,-0.2546143076057623,-0.2787934333163391,-0.16210680285367352,-0.16682571632877985,0.012580378837951305,2132,2
F,0.878112188927049,0.731422731466839,0.28629540679902327,0.4631733239487469,0.16086878049040168,1.4043546961258346,0.32875787831191555,0.6132036085012782,186,2
F,0.3907905457197757,0.5341572859144708,0.7953665690881098,0.5594866360923606,0.25331057929079315,0.3615517962288133,1.0013356138957168,1.2138268381646051,2252,2
M,-1.2336149316378002,-1.2412317240568467,-0.8591147083514203,-1.2167336047035437,-1.239286269632603,-1.1101094391236928,-1.157992905610171,-0.5880428508253757,3404,2
I,-1.0305642469681031,-0.945333555728294,-1.1136502894959632,-1.0362728724765629,-1.0160731456999503,-0.9791947893530711,-1.0305571241311349,-0.8883544656570391,3409,2
M,0.6344513673234123,0.6821063700787469,1.3044377313771955,0.5341410276335146,0.21047169691988016,0.767838640344536,0.6119485038208846,1.2138268381646051,336,2
I,0.025299313314321576,-0.304220857683096,-0.4773113366346058,-0.3904667689451752,-0.23369987292590413,-0.5999937348450634,-0.34381985727188535,-0.28773123599371214,2757,2
M,-0.2589716452232545,-0.2549044962950038,0.03175982565448072,-0.3762732282082216,-0.5673922198151226,-0.34719303183972505,-0.3084210290832642,0.9135152233329418,777,2
