X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,sampleNum,set
-1.1330237444578095,-1.9767416749989932,8,6,0.439018335675148,2.1172203912042495,0.6571282859294368,-0.10743058886648864,0.4862300964009725,-0.13352908779131573,-0.9886004035423386,-0.08765748086648895,5.168379509433644,376,1
1.0401875344836127,0.6335710496791647,8,2,0.778797085139444,1.2352628633529597,0.4639836570626184,1.4657156485832703,1.4508856327598854,1.2320662639468216,0.5477492596324275,14.005955052594368,2.469793011977952,498,1
-0.26373923288124074,-1.1066374334396072,8,4,0.1558693777882336,0.05696760614363671,0.4204271234457273,-0.6673639954164029,-0.28192153440334633,0.06155596245698959,-0.191974652266534,-0.08765748086648895,0.0,53,1
-1.1330237444578095,-1.9767416749989932,9,5,0.254971513048654,0.12046854814892972,0.44990477750968383,0.9057822420333558,0.07535829387773242,-0.7187842385362317,1.3443750109082317,-0.08765748086648895,0.0,67,1
1.0401875344836127,-0.23653319188022132,8,5,0.59475026251295,2.044899873920444,0.6201712271029841,0.8524552509333642,0.736325976197728,-0.6537558884534633,-0.4764838491507499,-0.08765748086648895,0.0,388,1
-0.26373923288124074,0.6335710496791647,8,4,-0.16975192378171752,2.736354575755855,1.0451774036071901,-0.8540084642663743,-0.3176495172314547,0.6468111132019055,-0.4764838491507499,-0.08765748086648895,0.0,452,1
-1.567666000246094,-1.1066374334396072,9,1,-0.2830115069364849,-0.33991328138944366,0.6342501066559182,-0.4540560310164357,-1.2108490879341511,1.882349764774506,1.3443750109082317,-0.08765748086648895,3.4442568711226023,216,1
-1.1330237444578095,-0.23653319188022132,8,7,0.17002682568257851,1.129427960010805,0.5937733279412322,1.3323981708332908,0.5755500534712421,0.6468111132019055,2.0840989228071933,-0.08765748086648895,1.3532545070416904,243,1
1.0401875344836127,-0.23653319188022132,8,7,0.17002682568257851,1.129427960010805,0.5937733279412322,1.3323981708332908,0.4862300964009725,1.882349764774506,2.0840989228071933,2.11446947748677,0.0,242,1
0.6055452786953281,0.6335710496791647,6,6,-5.266433165746177,-0.7068076129755801,-1.4604231918290993,-2.2405102328661615,-1.5324009333871222,2.9878317161815695,-0.7040912066581226,-0.08765748086648895,0.0,298,1
-0.26373923288124074,-1.1066374334396072,5,5,-0.1414370279930277,-1.5111528783759562,-2.164807134461847,-0.8273449687163783,-0.21046556874713082,-0.2635857879568526,0.03563270524083866,-0.08765748086648895,3.675794214565281,470,1
-1.567666000246094,-1.1066374334396072,8,5,0.7504821893507542,0.827798485485664,0.2985568223156394,0.665810782083393,1.4866136155879932,-0.9788976388673055,0.3201419021250546,-0.08765748086648895,3.791436042439028,492,1
1.0401875344836127,0.6335710496791647,8,6,0.439018335675148,2.1172203912042495,0.6571282859294368,-0.10743058886648864,1.2901097100333996,-0.7187842385362317,-0.191974652266534,-0.08765748086648895,0.0,412,1
-1.567666000246094,0.6335710496791647,9,1,0.04260979463346824,0.27216524293935146,0.5312982999250857,-0.4807195265664315,0.3254541736744873,-0.13352908779131573,-0.9886004035423386,-0.08765748086648895,2.1162555148025524,186,1
-1.567666000246094,-1.1066374334396072,8,5,0.7504821893507542,0.827798485485664,0.2985568223156394,0.665810782083393,2.361949194876636,-1.1089543390328425,-0.9886004035423386,-0.08765748086648895,0.0,491,1
