nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features
1,,Mitoses,1.2733740784231185e-16,2,1,"{'<': np.int64(2), '>=': np.int64(3)}",True,False,,['Mitoses']
2,1,Normal Nucleoli,-0.2484243548375244,2,2,"{'<': np.int64(4), '>=': np.int64(5)}",False,False,`Mitoses`<1.2733740784231185e-16,"['Mitoses', 'Normal Nucleoli']"
3,1,Clump Thickness,0.8876371031211563,4,2,"{'<': np.int64(6), '>=': np.int64(7)}",False,False,`Mitoses`>=1.2733740784231185e-16,"['Mitoses', 'Clump Thickness']"
4,2,Clump Thickness,-0.4452949413442381,2,3,"{'<': np.int64(8), '>=': np.int64(9)}",False,False,`Mitoses`<1.2733740784231185e-16 & `Normal Nucleoli`<-0.2484243548375244,"['Mitoses', 'Normal Nucleoli', 'Clump Thickness']"
5,2,Bare Nuclei,0.7810818338618729,4,3,"{'<': np.int64(10), '>=': np.int64(11)}",False,False,`Mitoses`<1.2733740784231185e-16 & `Normal Nucleoli`>=-0.2484243548375244,"['Mitoses', 'Normal Nucleoli', 'Bare Nuclei']"
6,3,Marginal Adhesion,1.069403414385811,4,3,"{'<': np.int64(12), '>=': np.int64(13)}",False,False,`Mitoses`>=1.2733740784231185e-16 & `Clump Thickness`<0.8876371031211563,"['Mitoses', 'Clump Thickness', 'Marginal Adhesion']"
7,3,Bare Nuclei,1.0589323182738066,4,3,"{'<': np.int64(14), '>=': np.int64(15)}",False,False,`Mitoses`>=1.2733740784231185e-16 & `Clump Thickness`>=0.8876371031211563,"['Mitoses', 'Clump Thickness', 'Bare Nuclei']"
8,4,Bland Chromatin,-0.5424614095349962,2,4,"{'<': np.int64(16), '>=': np.int64(17)}",False,False,`Mitoses`<1.2733740784231185e-16 & `Normal Nucleoli`<-0.2484243548375244 & `Clump Thickness`<-0.4452949413442381,"['Mitoses', 'Normal Nucleoli', 'Clump Thickness', 'Bland Chromatin']"
9,4,Single Epithelial Cell Size,-0.38025282970440943,2,4,"{'<': np.int64(18), '>=': np.int64(19)}",False,False,`Mitoses`<1.2733740784231185e-16 & `Normal Nucleoli`<-0.2484243548375244 & `Clump Thickness`>=-0.4452949413442381,"['Mitoses', 'Normal Nucleoli', 'Clump Thickness', 'Single Epithelial Cell Size']"
10,5,Clump Thickness,0.6995262777457049,4,4,"{'<': np.int64(20), '>=': np.int64(21)}",False,False,`Mitoses`<1.2733740784231185e-16 & `Normal Nucleoli`>=-0.2484243548375244 & `Bare Nuclei`<0.7810818338618729,"['Mitoses', 'Normal Nucleoli', 'Bare Nuclei', 'Clump Thickness']"
11,5,Marginal Adhesion,1.1157139823618523,4,4,"{'<': np.int64(22), '>=': np.int64(23)}",False,False,`Mitoses`<1.2733740784231185e-16 & `Normal Nucleoli`>=-0.2484243548375244 & `Bare Nuclei`>=0.7810818338618729,"['Mitoses', 'Normal Nucleoli', 'Bare Nuclei', 'Marginal Adhesion']"
