nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features
1,,Rings,-7.866571281604939e-17,-7.866571281604939e-17,1,"{'<': np.int64(2), '>=': np.int64(3)}",True,False,,['Rings']
2,1,Diameter,-0.5410322577314853,-0.7381540191568593,2,"{'<': np.int64(4), '>=': np.int64(5)}",False,False,`Rings`<-7.866571281604939e-17,"['Rings', 'Diameter']"
3,1,Height,0.5431774829542559,0.7146791563568177,2,"{'<': np.int64(6), '>=': np.int64(7)}",False,False,`Rings`>=-7.866571281604939e-17,"['Rings', 'Height']"
4,2,Height,-1.2831642889202504,-1.0328947127684747,3,"{'<': np.int64(8), '>=': np.int64(9)}",False,False,`Rings`<-7.866571281604939e-17 & `Diameter`<-0.5410322577314853,"['Rings', 'Diameter', 'Height']"
5,2,Shell weight,-0.04441412956595928,-0.4746531225639864,3,"{'<': np.int64(10), '>=': np.int64(11)}",False,False,`Rings`<-7.866571281604939e-17 & `Diameter`>=-0.5410322577314853,"['Rings', 'Diameter', 'Shell weight']"
6,3,Shucked weight,-0.12127267292162405,0.5880646929046041,3,"{'<': np.int64(12), '>=': np.int64(13)}",False,False,`Rings`>=-7.866571281604939e-17 & `Height`<0.5431774829542559,"['Rings', 'Height', 'Shucked weight']"
7,3,Shell weight,1.2122691265609888,0.852181841481826,3,"{'<': np.int64(14), '>=': np.int64(15)}",False,False,`Rings`>=-7.866571281604939e-17 & `Height`>=0.5431774829542559,"['Rings', 'Height', 'Shell weight']"
8,4,Whole weight,-1.4124860247795086,-1.323528180393025,4,"{'<': np.int64(16), '>=': np.int64(17)}",False,False,`Rings`<-7.866571281604939e-17 & `Diameter`<-0.5410322577314853 & `Height`<-1.2831642889202504,"['Rings', 'Diameter', 'Height', 'Whole weight']"
9,4,Sex,,-0.8267626057748511,4,"{'I': np.int64(18), 'M': np.int64(19), 'F': np.int64(20)}",False,False,`Rings`<-7.866571281604939e-17 & `Diameter`<-0.5410322577314853 & `Height`>=-1.2831642889202504,"['Rings', 'Diameter', 'Height', 'Sex']"
10,5,Height,-0.23686347812556915,-0.5402856455745157,4,"{'<': np.int64(21), '>=': np.int64(22)}",False,False,`Rings`<-7.866571281604939e-17 & `Diameter`>=-0.5410322577314853 & `Shell weight`<-0.04441412956595928,"['Rings', 'Diameter', 'Shell weight', 'Height']"
11,5,Height,0.5468938846800019,-0.3802602804814271,4,"{'<': np.int64(23), '>=': np.int64(24)}",False,False,`Rings`<-7.866571281604939e-17 & `Diameter`>=-0.5410322577314853 & `Shell weight`>=-0.04441412956595928,"['Rings', 'Diameter', 'Shell weight', 'Height']"
12,6,Shell weight,-0.4104404597563442,0.6459281578099029,4,"{'<': np.int64(25), '>=': np.int64(26)}",False,False,`Rings`>=-7.866571281604939e-17 & `Height`<0.5431774829542559 & `Shucked weight`<-0.12127267292162405,"['Rings', 'Height', 'Shucked weight', 'Shell weight']"
13,6,Shell weight,0.36642584537544304,0.5235566195891275,4,"{'<': np.int64(27), '>=': np.int64(28)}",False,False,`Rings`>=-7.866571281604939e-17 & `Height`<0.5431774829542559 & `Shucked weight`>=-0.12127267292162405,"['Rings', 'Height', 'Shucked weight', 'Shell weight']"
14,7,Shucked weight,0.6402371713977659,0.6581247887470162,4,"{'<': np.int64(29), '>=': np.int64(30)}",False,False,`Rings`>=-7.866571281604939e-17 & `Height`>=0.5431774829542559 & `Shell weight`<1.2122691265609888,"['Rings', 'Height', 'Shell weight', 'Shucked weight']"
15,7,Viscera weight,1.5926427240566172,1.0897161573976588,4,"{'<': np.int64(31), '>=': np.int64(32)}",False,False,`Rings`>=-7.866571281604939e-17 & `Height`>=0.5431774829542559 & `Shell weight`>=1.2122691265609888,"['Rings', 'Height', 'Shell weight', 'Viscera weight']"
16,8,Viscera weight,-1.4767582050593535,-1.5501375694659631,5,"{'<': np.int64(33), '>=': np.int64(34)}",False,False,`Rings`<-7.866571281604939e-17 & `Diameter`<-0.5410322577314853 & `Height`<-1.2831642889202504 & `Whole weight`<-1.4124860247795086,"['Rings', 'Diameter', 'Height', 'Whole weight', 'Viscera weight']"
17,8,Shell weight,-1.2586297538167113,-1.0700834689298708,5,"{'<': np.int64(35), '>=': np.int64(36)}",False,False,`Rings`<-7.866571281604939e-17 & `Diameter`<-0.5410322577314853 & `Height`<-1.2831642889202504 & `Whole weight`>=-1.4124860247795086,"['Rings', 'Diameter', 'Height', 'Whole weight', 'Shell weight']"
18,9,Shell weight,-1.0262993991996512,-0.9038619919349216,5,"{'<': np.int64(37), '>=': np.int64(38)}",False,False,`Rings`<-7.866571281604939e-17 & `Diameter`<-0.5410322577314853 & `Height`>=-1.2831642889202504 & `Sex`=='I',"['Rings', 'Diameter', 'Height', 'Sex', 'Shell weight']"
19,9,Whole weight,-0.975273704171375,-0.6212287669955794,5,"{'<': np.int64(39), '>=': np.int64(40)}",False,False,`Rings`<-7.866571281604939e-17 & `Diameter`<-0.5410322577314853 & `Height`>=-1.2831642889202504 & `Sex`=='M',"['Rings', 'Diameter', 'Height', 'Sex', 'Whole weight']"
20,9,Length,-0.8397952819620005,-0.5965211687239669,5,"{'<': np.int64(41), '>=': np.int64(42)}",False,False,`Rings`<-7.866571281604939e-17 & `Diameter`<-0.5410322577314853 & `Height`>=-1.2831642889202504 & `Sex`=='F',"['Rings', 'Diameter', 'Height', 'Sex', 'Length']"
21,10,Sex,,-0.5835888170115527,5,"{'I': np.int64(43), 'M': np.int64(44), 'F': np.int64(45)}",False,False,`Rings`<-7.866571281604939e-17 & `Diameter`>=-0.5410322577314853 & `Shell weight`<-0.04441412956595928 & `Height`<-0.23686347812556915,"['Rings', 'Diameter', 'Shell weight', 'Height', 'Sex']"
22,10,Sex,,-0.5014731733976162,5,"{'M': np.int64(46), 'I': np.int64(47), 'F': np.int64(48)}",False,False,`Rings`<-7.866571281604939e-17 & `Diameter`>=-0.5410322577314853 & `Shell weight`<-0.04441412956595928 & `Height`>=-0.23686347812556915,"['Rings', 'Diameter', 'Shell weight', 'Height', 'Sex']"
