nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features
1,,Rings,-2.2111443602349018e-16,-2.2111443602349018e-16,1,"{'<': np.int64(2), '>=': np.int64(3)}",True,False,,['Rings']
2,1,Diameter,-0.5426647996655737,-0.7344682055961624,2,"{'<': np.int64(4), '>=': np.int64(5)}",False,False,`Rings`<-2.2111443602349018e-16,"['Rings', 'Diameter']"
3,1,Shell weight,0.6002980472483532,0.7495661009953576,2,"{'<': np.int64(6), '>=': np.int64(7)}",False,False,`Rings`>=-2.2111443602349018e-16,"['Rings', 'Shell weight']"
4,2,Height,-1.1158712157945867,-1.0227534326282257,3,"{'<': np.int64(8), '>=': np.int64(9)}",False,False,`Rings`<-2.2111443602349018e-16 & `Diameter`<-0.5426647996655737,"['Rings', 'Diameter', 'Height']"
5,2,Length,0.21062620331779164,-0.49034045316419644,3,"{'<': np.int64(10), '>=': np.int64(11)}",False,False,`Rings`<-2.2111443602349018e-16 & `Diameter`>=-0.5426647996655737,"['Rings', 'Diameter', 'Length']"
6,3,Shucked weight,-0.1156216471859943,0.5787400349848285,3,"{'<': np.int64(12), '>=': np.int64(13)}",False,False,`Rings`>=-2.2111443602349018e-16 & `Shell weight`<0.6002980472483532,"['Rings', 'Shell weight', 'Shucked weight']"
7,3,Shucked weight,1.1250228223168037,0.9382137158772142,3,"{'<': np.int64(14), '>=': np.int64(15)}",False,False,`Rings`>=-2.2111443602349018e-16 & `Shell weight`>=0.6002980472483532,"['Rings', 'Shell weight', 'Shucked weight']"
8,4,Length,-1.9790466118331862,-1.2901355683178926,4,"{'<': np.int64(16), '>=': np.int64(17)}",False,False,`Rings`<-2.2111443602349018e-16 & `Diameter`<-0.5426647996655737 & `Height`<-1.1158712157945867,"['Rings', 'Diameter', 'Height', 'Length']"
9,4,Sex,,-0.8322732386192152,4,"{'M': np.int64(18), 'I': np.int64(19), 'F': np.int64(20)}",False,False,`Rings`<-2.2111443602349018e-16 & `Diameter`<-0.5426647996655737 & `Height`>=-1.1158712157945867,"['Rings', 'Diameter', 'Height', 'Sex']"
10,5,Shell weight,-0.47377367285042377,-0.5745438682488553,4,"{'<': np.int64(21), '>=': np.int64(22)}",False,False,`Rings`<-2.2111443602349018e-16 & `Diameter`>=-0.5426647996655737 & `Length`<0.21062620331779164,"['Rings', 'Diameter', 'Length', 'Shell weight']"
11,5,Shell weight,0.3224240810352486,-0.4072353434936854,4,"{'<': np.int64(23), '>=': np.int64(24)}",False,False,`Rings`<-2.2111443602349018e-16 & `Diameter`>=-0.5426647996655737 & `Length`>=0.21062620331779164,"['Rings', 'Diameter', 'Length', 'Shell weight']"
12,6,Height,-0.14460823160902062,0.6865883124958265,4,"{'<': np.int64(25), '>=': np.int64(26)}",False,False,`Rings`>=-2.2111443602349018e-16 & `Shell weight`<0.6002980472483532 & `Shucked weight`<-0.1156216471859943,"['Rings', 'Shell weight', 'Shucked weight', 'Height']"
