nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features
1,,physician-fee-freeze,,democrat,1,"{'y': np.int64(2), '?': np.int64(3), 'n': np.int64(4)}",True,False,,['physician-fee-freeze']
2,1,synfuels-corporation-cutback,,republican,2,"{'n': np.int64(5), 'y': np.int64(6), '?': np.int64(7)}",False,False,`physician-fee-freeze`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback']"
3,1,export-administration-act-south-africa,,democrat,2,"{'?': np.int64(8), 'y': np.int64(9)}",False,False,`physician-fee-freeze`=='?',"['physician-fee-freeze', 'export-administration-act-south-africa']"
4,1,mx-missile,,democrat,2,"{'y': np.int64(10), 'n': np.int64(11), '?': np.int64(12)}",False,False,`physician-fee-freeze`=='n',"['physician-fee-freeze', 'mx-missile']"
5,2,superfund-right-to-sue,,republican,3,"{'y': np.int64(13), 'n': np.int64(14), '?': np.int64(15)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'superfund-right-to-sue']"
6,2,mx-missile,,republican,3,"{'n': np.int64(16), 'y': np.int64(17)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile']"
7,2,,,republican,3,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='?',"['physician-fee-freeze', 'synfuels-corporation-cutback']"
8,3,mx-missile,,republican,3,"{'y': np.int64(18), '?': np.int64(19)}",False,False,`physician-fee-freeze`=='?' & `export-administration-act-south-africa`=='?',"['physician-fee-freeze', 'export-administration-act-south-africa', 'mx-missile']"
9,3,mx-missile,,democrat,3,"{'n': np.int64(20), 'y': np.int64(21)}",False,False,`physician-fee-freeze`=='?' & `export-administration-act-south-africa`=='y',"['physician-fee-freeze', 'export-administration-act-south-africa', 'mx-missile']"
10,4,export-administration-act-south-africa,,democrat,3,"{'y': np.int64(22), '?': np.int64(23), 'n': np.int64(24)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa']"
11,4,export-administration-act-south-africa,,democrat,3,"{'y': np.int64(25), '?': np.int64(26), 'n': np.int64(27)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa']"
12,4,export-administration-act-south-africa,,democrat,3,"{'?': np.int64(28), 'y': np.int64(29), 'n': np.int64(30)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='?',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa']"
13,5,mx-missile,,republican,4,"{'n': np.int64(31), 'y': np.int64(32)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `superfund-right-to-sue`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'superfund-right-to-sue', 'mx-missile']"
14,5,mx-missile,,republican,4,"{'n': np.int64(33), 'y': np.int64(34)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `superfund-right-to-sue`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'superfund-right-to-sue', 'mx-missile']"
15,5,export-administration-act-south-africa,,republican,4,"{'?': np.int64(35), 'y': np.int64(36)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `superfund-right-to-sue`=='?',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'superfund-right-to-sue', 'export-administration-act-south-africa']"
16,6,adoption-of-the-budget-resolution,,republican,4,"{'n': np.int64(37), 'y': np.int64(38)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `mx-missile`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'adoption-of-the-budget-resolution']"
17,6,,,democrat,4,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `mx-missile`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile']"
18,8,,,republican,4,,False,True,`physician-fee-freeze`=='?' & `export-administration-act-south-africa`=='?' & `mx-missile`=='y',"['physician-fee-freeze', 'export-administration-act-south-africa', 'mx-missile']"
19,8,,,republican,4,,False,True,`physician-fee-freeze`=='?' & `export-administration-act-south-africa`=='?' & `mx-missile`=='?',"['physician-fee-freeze', 'export-administration-act-south-africa', 'mx-missile']"
20,9,aid-to-nicaraguan-contras,,democrat,4,"{'n': np.int64(39), 'y': np.int64(40)}",False,False,`physician-fee-freeze`=='?' & `export-administration-act-south-africa`=='y' & `mx-missile`=='n',"['physician-fee-freeze', 'export-administration-act-south-africa', 'mx-missile', 'aid-to-nicaraguan-contras']"
21,9,,,democrat,4,,False,True,`physician-fee-freeze`=='?' & `export-administration-act-south-africa`=='y' & `mx-missile`=='y',"['physician-fee-freeze', 'export-administration-act-south-africa', 'mx-missile']"
22,10,aid-to-nicaraguan-contras,,democrat,4,"{'y': np.int64(41), '?': np.int64(42)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
23,10,aid-to-nicaraguan-contras,,democrat,4,"{'y': np.int64(43), 'n': np.int64(44)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='?',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
24,10,religious-groups-in-schools,,democrat,4,"{'n': np.int64(45), 'y': np.int64(46)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools']"
25,11,aid-to-nicaraguan-contras,,democrat,4,"{'y': np.int64(47), 'n': np.int64(48)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
26,11,aid-to-nicaraguan-contras,,democrat,4,"{'?': np.int64(49), 'y': np.int64(50), 'n': np.int64(51)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='?',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
27,11,adoption-of-the-budget-resolution,,democrat,4,"{'y': np.int64(52), 'n': np.int64(53)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'adoption-of-the-budget-resolution']"
28,12,aid-to-nicaraguan-contras,,democrat,4,"{'y': np.int64(54), 'n': np.int64(55)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='?' & `export-administration-act-south-africa`=='?',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
29,12,religious-groups-in-schools,,democrat,4,"{'y': np.int64(56), 'n': np.int64(57)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='?' & `export-administration-act-south-africa`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools']"
30,12,,,democrat,4,,False,True,`physician-fee-freeze`=='n' & `mx-missile`=='?' & `export-administration-act-south-africa`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa']"
31,13,aid-to-nicaraguan-contras,,republican,5,"{'n': np.int64(58), 'y': np.int64(59), '?': np.int64(60)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `superfund-right-to-sue`=='y' & `mx-missile`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'superfund-right-to-sue', 'mx-missile', 'aid-to-nicaraguan-contras']"
32,13,aid-to-nicaraguan-contras,,republican,5,"{'n': np.int64(61), 'y': np.int64(62), '?': np.int64(63)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `superfund-right-to-sue`=='y' & `mx-missile`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'superfund-right-to-sue', 'mx-missile', 'aid-to-nicaraguan-contras']"
33,14,aid-to-nicaraguan-contras,,republican,5,"{'y': np.int64(64), 'n': np.int64(65)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `superfund-right-to-sue`=='n' & `mx-missile`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'superfund-right-to-sue', 'mx-missile', 'aid-to-nicaraguan-contras']"
34,14,duty-free-exports,,republican,5,"{'y': np.int64(66), 'n': np.int64(67)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `superfund-right-to-sue`=='n' & `mx-missile`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'superfund-right-to-sue', 'mx-missile', 'duty-free-exports']"
35,15,aid-to-nicaraguan-contras,,republican,5,"{'y': np.int64(68), 'n': np.int64(69)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `superfund-right-to-sue`=='?' & `export-administration-act-south-africa`=='?',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'superfund-right-to-sue', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
36,15,,,democrat,5,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `superfund-right-to-sue`=='?' & `export-administration-act-south-africa`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'superfund-right-to-sue', 'export-administration-act-south-africa']"
37,16,superfund-right-to-sue,,republican,5,"{'y': np.int64(70), 'n': np.int64(71)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `mx-missile`=='n' & `adoption-of-the-budget-resolution`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'adoption-of-the-budget-resolution', 'superfund-right-to-sue']"
38,16,export-administration-act-south-africa,,democrat,5,"{'y': np.int64(72), 'n': np.int64(73)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `mx-missile`=='n' & `adoption-of-the-budget-resolution`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'adoption-of-the-budget-resolution', 'export-administration-act-south-africa']"
39,20,,,democrat,5,,False,True,`physician-fee-freeze`=='?' & `export-administration-act-south-africa`=='y' & `mx-missile`=='n' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'export-administration-act-south-africa', 'mx-missile', 'aid-to-nicaraguan-contras']"
40,20,,,democrat,5,,False,True,`physician-fee-freeze`=='?' & `export-administration-act-south-africa`=='y' & `mx-missile`=='n' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'export-administration-act-south-africa', 'mx-missile', 'aid-to-nicaraguan-contras']"
41,22,religious-groups-in-schools,,democrat,5,"{'y': np.int64(74), 'n': np.int64(75)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools']"
42,22,,,democrat,5,,False,True,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='?',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
43,23,religious-groups-in-schools,,democrat,5,"{'n': np.int64(76), 'y': np.int64(77), '?': np.int64(78)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools']"
44,23,,,democrat,5,,False,True,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
45,24,,,democrat,5,,False,True,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='n' & `religious-groups-in-schools`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools']"
46,24,,,democrat,5,,False,True,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='n' & `religious-groups-in-schools`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools']"
47,25,religious-groups-in-schools,,democrat,5,"{'n': np.int64(79), 'y': np.int64(80)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools']"
48,25,religious-groups-in-schools,,democrat,5,"{'y': np.int64(81), '?': np.int64(82)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools']"
49,26,,,democrat,5,,False,True,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='?',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
50,26,religious-groups-in-schools,,democrat,5,"{'n': np.int64(83), 'y': np.int64(84)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools']"
51,26,adoption-of-the-budget-resolution,,democrat,5,"{'n': np.int64(85), 'y': np.int64(86)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'adoption-of-the-budget-resolution']"
52,27,,,democrat,5,,False,True,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='n' & `adoption-of-the-budget-resolution`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'adoption-of-the-budget-resolution']"
53,27,education-spending,,democrat,5,"{'y': np.int64(87), 'n': np.int64(88)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='n' & `adoption-of-the-budget-resolution`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'adoption-of-the-budget-resolution', 'education-spending']"
