nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features
1,,physician-fee-freeze,,democrat,1,"{'y': np.int64(2), '?': np.int64(3), 'n': np.int64(4)}",True,False,,['physician-fee-freeze']
2,1,education-spending,,republican,2,"{'y': np.int64(5), 'n': np.int64(6), '?': np.int64(7)}",False,False,`physician-fee-freeze`=='y',"['physician-fee-freeze', 'education-spending']"
3,1,export-administration-act-south-africa,,democrat,2,"{'?': np.int64(8), 'y': np.int64(9)}",False,False,`physician-fee-freeze`=='?',"['physician-fee-freeze', 'export-administration-act-south-africa']"
4,1,mx-missile,,democrat,2,"{'?': np.int64(10), 'y': np.int64(11), 'n': np.int64(12)}",False,False,`physician-fee-freeze`=='n',"['physician-fee-freeze', 'mx-missile']"
5,2,mx-missile,,republican,3,"{'y': np.int64(13), 'n': np.int64(14)}",False,False,`physician-fee-freeze`=='y' & `education-spending`=='y',"['physician-fee-freeze', 'education-spending', 'mx-missile']"
6,2,export-administration-act-south-africa,,republican,3,"{'y': np.int64(15), '?': np.int64(16), 'n': np.int64(17)}",False,False,`physician-fee-freeze`=='y' & `education-spending`=='n',"['physician-fee-freeze', 'education-spending', 'export-administration-act-south-africa']"
7,2,aid-to-nicaraguan-contras,,republican,3,"{'y': np.int64(18), 'n': np.int64(19)}",False,False,`physician-fee-freeze`=='y' & `education-spending`=='?',"['physician-fee-freeze', 'education-spending', 'aid-to-nicaraguan-contras']"
8,3,immigration,,republican,3,"{'n': np.int64(20), '?': np.int64(21), 'y': np.int64(22)}",False,False,`physician-fee-freeze`=='?' & `export-administration-act-south-africa`=='?',"['physician-fee-freeze', 'export-administration-act-south-africa', 'immigration']"
9,3,mx-missile,,democrat,3,"{'y': np.int64(23), 'n': np.int64(24)}",False,False,`physician-fee-freeze`=='?' & `export-administration-act-south-africa`=='y',"['physician-fee-freeze', 'export-administration-act-south-africa', 'mx-missile']"
10,4,export-administration-act-south-africa,,democrat,3,"{'y': np.int64(25), '?': np.int64(26), 'n': np.int64(27)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='?',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa']"
11,4,export-administration-act-south-africa,,democrat,3,"{'y': np.int64(28), '?': np.int64(29), 'n': np.int64(30)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa']"
12,4,export-administration-act-south-africa,,democrat,3,"{'y': np.int64(31), '?': np.int64(32), 'n': np.int64(33)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa']"
13,5,aid-to-nicaraguan-contras,,republican,4,"{'y': np.int64(34), 'n': np.int64(35), '?': np.int64(36)}",False,False,`physician-fee-freeze`=='y' & `education-spending`=='y' & `mx-missile`=='y',"['physician-fee-freeze', 'education-spending', 'mx-missile', 'aid-to-nicaraguan-contras']"
14,5,export-administration-act-south-africa,,republican,4,"{'y': np.int64(37), 'n': np.int64(38), '?': np.int64(39)}",False,False,`physician-fee-freeze`=='y' & `education-spending`=='y' & `mx-missile`=='n',"['physician-fee-freeze', 'education-spending', 'mx-missile', 'export-administration-act-south-africa']"
15,6,superfund-right-to-sue,,republican,4,"{'n': np.int64(40), 'y': np.int64(41), '?': np.int64(42)}",False,False,`physician-fee-freeze`=='y' & `education-spending`=='n' & `export-administration-act-south-africa`=='y',"['physician-fee-freeze', 'education-spending', 'export-administration-act-south-africa', 'superfund-right-to-sue']"
16,6,,,democrat,4,,False,True,`physician-fee-freeze`=='y' & `education-spending`=='n' & `export-administration-act-south-africa`=='?',"['physician-fee-freeze', 'education-spending', 'export-administration-act-south-africa']"
17,6,,,democrat,4,,False,True,`physician-fee-freeze`=='y' & `education-spending`=='n' & `export-administration-act-south-africa`=='n',"['physician-fee-freeze', 'education-spending', 'export-administration-act-south-africa']"
