nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features
1,,physician-fee-freeze,,democrat,1,"{'y': np.int64(2), '?': np.int64(3), 'n': np.int64(4)}",True,False,,['physician-fee-freeze']
2,1,synfuels-corporation-cutback,,republican,2,"{'n': np.int64(5), 'y': np.int64(6), '?': np.int64(7)}",False,False,`physician-fee-freeze`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback']"
3,1,mx-missile,,democrat,2,"{'?': np.int64(8), 'n': np.int64(9)}",False,False,`physician-fee-freeze`=='?',"['physician-fee-freeze', 'mx-missile']"
4,1,mx-missile,,democrat,2,"{'?': np.int64(10), 'y': np.int64(11), 'n': np.int64(12)}",False,False,`physician-fee-freeze`=='n',"['physician-fee-freeze', 'mx-missile']"
5,2,mx-missile,,republican,3,"{'n': np.int64(13), 'y': np.int64(14), '?': np.int64(15)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile']"
6,2,education-spending,,republican,3,"{'y': np.int64(16), 'n': np.int64(17)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'education-spending']"
7,2,aid-to-nicaraguan-contras,,republican,3,"{'n': np.int64(18), 'y': np.int64(19)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='?',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'aid-to-nicaraguan-contras']"
8,3,,,republican,3,,False,True,`physician-fee-freeze`=='?' & `mx-missile`=='?',"['physician-fee-freeze', 'mx-missile']"
9,3,aid-to-nicaraguan-contras,,democrat,3,"{'y': np.int64(20), 'n': np.int64(21)}",False,False,`physician-fee-freeze`=='?' & `mx-missile`=='n',"['physician-fee-freeze', 'mx-missile', 'aid-to-nicaraguan-contras']"
10,4,export-administration-act-south-africa,,democrat,3,"{'?': np.int64(22), 'y': np.int64(23), 'n': np.int64(24)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='?',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa']"
11,4,export-administration-act-south-africa,,democrat,3,"{'?': np.int64(25), 'y': np.int64(26)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa']"
12,4,export-administration-act-south-africa,,democrat,3,"{'?': np.int64(27), 'y': np.int64(28), 'n': np.int64(29)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa']"
13,5,export-administration-act-south-africa,,republican,4,"{'y': np.int64(30), 'n': np.int64(31), '?': np.int64(32)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa']"
14,5,aid-to-nicaraguan-contras,,republican,4,"{'y': np.int64(33), 'n': np.int64(34)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'aid-to-nicaraguan-contras']"
15,5,,,republican,4,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='?',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile']"
16,6,aid-to-nicaraguan-contras,,republican,4,"{'y': np.int64(35), 'n': np.int64(36), '?': np.int64(37)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `education-spending`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'education-spending', 'aid-to-nicaraguan-contras']"
17,6,mx-missile,,democrat,4,"{'y': np.int64(38), 'n': np.int64(39)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `education-spending`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'education-spending', 'mx-missile']"
18,7,,,republican,4,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='?' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'aid-to-nicaraguan-contras']"
19,7,,,republican,4,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='?' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'aid-to-nicaraguan-contras']"
20,9,,,democrat,4,,False,True,`physician-fee-freeze`=='?' & `mx-missile`=='n' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'mx-missile', 'aid-to-nicaraguan-contras']"
21,9,export-administration-act-south-africa,,democrat,4,"{'n': np.int64(40), 'y': np.int64(41)}",False,False,`physician-fee-freeze`=='?' & `mx-missile`=='n' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'mx-missile', 'aid-to-nicaraguan-contras', 'export-administration-act-south-africa']"
22,10,aid-to-nicaraguan-contras,,democrat,4,"{'y': np.int64(42), 'n': np.int64(43)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='?' & `export-administration-act-south-africa`=='?',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
23,10,immigration,,democrat,4,"{'y': np.int64(44), 'n': np.int64(45)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='?' & `export-administration-act-south-africa`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'immigration']"
24,10,,,democrat,4,,False,True,`physician-fee-freeze`=='n' & `mx-missile`=='?' & `export-administration-act-south-africa`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa']"
25,11,religious-groups-in-schools,,democrat,4,"{'n': np.int64(46), 'y': np.int64(47), '?': np.int64(48)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='?',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools']"
26,11,religious-groups-in-schools,,democrat,4,"{'n': np.int64(49), 'y': np.int64(50)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools']"
27,12,aid-to-nicaraguan-contras,,democrat,4,"{'y': np.int64(51), 'n': np.int64(52), '?': np.int64(53)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='?',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
28,12,aid-to-nicaraguan-contras,,democrat,4,"{'n': np.int64(54), 'y': np.int64(55)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
29,12,,,democrat,4,,False,True,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa']"
30,13,aid-to-nicaraguan-contras,,republican,5,"{'n': np.int64(56), 'y': np.int64(57), '?': np.int64(58)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
31,13,religious-groups-in-schools,,republican,5,"{'y': np.int64(59), 'n': np.int64(60)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools']"
32,13,aid-to-nicaraguan-contras,,republican,5,"{'n': np.int64(61), '?': np.int64(62)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='?',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
33,14,religious-groups-in-schools,,republican,5,"{'n': np.int64(63), 'y': np.int64(64)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='y' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools']"
34,14,,,republican,5,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='y' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'aid-to-nicaraguan-contras']"
35,16,,,republican,5,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `education-spending`=='y' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'education-spending', 'aid-to-nicaraguan-contras']"
36,16,export-administration-act-south-africa,,republican,5,"{'y': np.int64(65), 'n': np.int64(66), '?': np.int64(67)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `education-spending`=='y' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'education-spending', 'aid-to-nicaraguan-contras', 'export-administration-act-south-africa']"
37,16,,,republican,5,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `education-spending`=='y' & `aid-to-nicaraguan-contras`=='?',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'education-spending', 'aid-to-nicaraguan-contras']"
38,17,,,republican,5,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `education-spending`=='n' & `mx-missile`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'education-spending', 'mx-missile']"
39,17,crime,,democrat,5,"{'n': np.int64(68), 'y': np.int64(69)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `education-spending`=='n' & `mx-missile`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'education-spending', 'mx-missile', 'crime']"
40,21,,,democrat,5,,False,True,`physician-fee-freeze`=='?' & `mx-missile`=='n' & `aid-to-nicaraguan-contras`=='n' & `export-administration-act-south-africa`=='n',"['physician-fee-freeze', 'mx-missile', 'aid-to-nicaraguan-contras', 'export-administration-act-south-africa']"
41,21,,,democrat,5,,False,True,`physician-fee-freeze`=='?' & `mx-missile`=='n' & `aid-to-nicaraguan-contras`=='n' & `export-administration-act-south-africa`=='y',"['physician-fee-freeze', 'mx-missile', 'aid-to-nicaraguan-contras', 'export-administration-act-south-africa']"
42,22,religious-groups-in-schools,,democrat,5,"{'y': np.int64(70), 'n': np.int64(71)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='?' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools']"
43,22,immigration,,democrat,5,"{'n': np.int64(72), 'y': np.int64(73)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='?' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'immigration']"
44,23,education-spending,,democrat,5,"{'n': np.int64(74), 'y': np.int64(75)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='?' & `export-administration-act-south-africa`=='y' & `immigration`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'immigration', 'education-spending']"
45,23,,,democrat,5,,False,True,`physician-fee-freeze`=='n' & `mx-missile`=='?' & `export-administration-act-south-africa`=='y' & `immigration`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'immigration']"
46,25,immigration,,democrat,5,"{'n': np.int64(76), '?': np.int64(77), 'y': np.int64(78)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='?' & `religious-groups-in-schools`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools', 'immigration']"
47,25,immigration,,democrat,5,"{'y': np.int64(79), 'n': np.int64(80)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='?' & `religious-groups-in-schools`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools', 'immigration']"
48,25,education-spending,,democrat,5,"{'n': np.int64(81), '?': np.int64(82)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='?' & `religious-groups-in-schools`=='?',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools', 'education-spending']"
49,26,adoption-of-the-budget-resolution,,democrat,5,"{'y': np.int64(83), 'n': np.int64(84)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `religious-groups-in-schools`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools', 'adoption-of-the-budget-resolution']"
50,26,adoption-of-the-budget-resolution,,democrat,5,"{'y': np.int64(85), 'n': np.int64(86)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `religious-groups-in-schools`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools', 'adoption-of-the-budget-resolution']"
51,27,immigration,,democrat,5,"{'y': np.int64(87), 'n': np.int64(88)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'immigration']"
52,27,adoption-of-the-budget-resolution,,democrat,5,"{'n': np.int64(89), 'y': np.int64(90)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'adoption-of-the-budget-resolution']"
53,27,,,democrat,5,,False,True,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='?',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
54,28,religious-groups-in-schools,,democrat,5,"{'y': np.int64(91), '?': np.int64(92)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools']"
