nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features
1,,safety,,unacc,1,"{'low': np.int64(2), 'med': np.int64(3), 'high': np.int64(4)}",True,False,,['safety']
2,1,maint,,unacc,2,"{'med': np.int64(5), 'vhigh': np.int64(6), 'high': np.int64(7), 'low': np.int64(8)}",False,False,`safety`=='low',"['safety', 'maint']"
3,1,persons,,unacc,2,"{'2': np.int64(9), 'more': np.int64(10), '4': np.int64(11)}",False,False,`safety`=='med',"['safety', 'persons']"
4,1,persons,,unacc,2,"{'2': np.int64(12), 'more': np.int64(13), '4': np.int64(14)}",False,False,`safety`=='high',"['safety', 'persons']"
5,2,buying,,unacc,3,"{'vhigh': np.int64(15), 'med': np.int64(16), 'high': np.int64(17), 'low': np.int64(18)}",False,False,`safety`=='low' & `maint`=='med',"['safety', 'maint', 'buying']"
6,2,buying,,unacc,3,"{'vhigh': np.int64(19), 'med': np.int64(20), 'low': np.int64(21), 'high': np.int64(22)}",False,False,`safety`=='low' & `maint`=='vhigh',"['safety', 'maint', 'buying']"
7,2,buying,,unacc,3,"{'vhigh': np.int64(23), 'low': np.int64(24), 'med': np.int64(25), 'high': np.int64(26)}",False,False,`safety`=='low' & `maint`=='high',"['safety', 'maint', 'buying']"
8,2,buying,,unacc,3,"{'med': np.int64(27), 'low': np.int64(28), 'high': np.int64(29), 'vhigh': np.int64(30)}",False,False,`safety`=='low' & `maint`=='low',"['safety', 'maint', 'buying']"
9,3,buying,,unacc,3,"{'high': np.int64(31), 'vhigh': np.int64(32), 'med': np.int64(33), 'low': np.int64(34)}",False,False,`safety`=='med' & `persons`=='2',"['safety', 'persons', 'buying']"
10,3,buying,,unacc,3,"{'high': np.int64(35), 'vhigh': np.int64(36), 'med': np.int64(37), 'low': np.int64(38)}",False,False,`safety`=='med' & `persons`=='more',"['safety', 'persons', 'buying']"
11,3,buying,,unacc,3,"{'high': np.int64(39), 'med': np.int64(40), 'vhigh': np.int64(41), 'low': np.int64(42)}",False,False,`safety`=='med' & `persons`=='4',"['safety', 'persons', 'buying']"
12,4,buying,,unacc,3,"{'low': np.int64(43), 'vhigh': np.int64(44), 'med': np.int64(45), 'high': np.int64(46)}",False,False,`safety`=='high' & `persons`=='2',"['safety', 'persons', 'buying']"
13,4,buying,,acc,3,"{'vhigh': np.int64(47), 'low': np.int64(48), 'med': np.int64(49), 'high': np.int64(50)}",False,False,`safety`=='high' & `persons`=='more',"['safety', 'persons', 'buying']"
14,4,buying,,acc,3,"{'high': np.int64(51), 'vhigh': np.int64(52), 'low': np.int64(53), 'med': np.int64(54)}",False,False,`safety`=='high' & `persons`=='4',"['safety', 'persons', 'buying']"
15,5,lug_boot,,unacc,4,"{'med': np.int64(55), 'small': np.int64(56), 'big': np.int64(57)}",False,False,`safety`=='low' & `maint`=='med' & `buying`=='vhigh',"['safety', 'maint', 'buying', 'lug_boot']"
16,5,lug_boot,,unacc,4,"{'big': np.int64(58), 'small': np.int64(59), 'med': np.int64(60)}",False,False,`safety`=='low' & `maint`=='med' & `buying`=='med',"['safety', 'maint', 'buying', 'lug_boot']"
17,5,lug_boot,,unacc,4,"{'med': np.int64(61), 'big': np.int64(62), 'small': np.int64(63)}",False,False,`safety`=='low' & `maint`=='med' & `buying`=='high',"['safety', 'maint', 'buying', 'lug_boot']"
18,5,lug_boot,,unacc,4,"{'big': np.int64(64), 'small': np.int64(65), 'med': np.int64(66)}",False,False,`safety`=='low' & `maint`=='med' & `buying`=='low',"['safety', 'maint', 'buying', 'lug_boot']"
19,6,lug_boot,,unacc,4,"{'big': np.int64(67), 'med': np.int64(68), 'small': np.int64(69)}",False,False,`safety`=='low' & `maint`=='vhigh' & `buying`=='vhigh',"['safety', 'maint', 'buying', 'lug_boot']"
20,6,lug_boot,,unacc,4,"{'med': np.int64(70), 'big': np.int64(71), 'small': np.int64(72)}",False,False,`safety`=='low' & `maint`=='vhigh' & `buying`=='med',"['safety', 'maint', 'buying', 'lug_boot']"
21,6,lug_boot,,unacc,4,"{'small': np.int64(73), 'big': np.int64(74), 'med': np.int64(75)}",False,False,`safety`=='low' & `maint`=='vhigh' & `buying`=='low',"['safety', 'maint', 'buying', 'lug_boot']"
22,6,lug_boot,,unacc,4,"{'small': np.int64(76), 'med': np.int64(77), 'big': np.int64(78)}",False,False,`safety`=='low' & `maint`=='vhigh' & `buying`=='high',"['safety', 'maint', 'buying', 'lug_boot']"
23,7,lug_boot,,unacc,4,"{'small': np.int64(79), 'med': np.int64(80), 'big': np.int64(81)}",False,False,`safety`=='low' & `maint`=='high' & `buying`=='vhigh',"['safety', 'maint', 'buying', 'lug_boot']"
24,7,lug_boot,,unacc,4,"{'big': np.int64(82), 'med': np.int64(83), 'small': np.int64(84)}",False,False,`safety`=='low' & `maint`=='high' & `buying`=='low',"['safety', 'maint', 'buying', 'lug_boot']"
25,7,lug_boot,,unacc,4,"{'med': np.int64(85), 'small': np.int64(86), 'big': np.int64(87)}",False,False,`safety`=='low' & `maint`=='high' & `buying`=='med',"['safety', 'maint', 'buying', 'lug_boot']"
26,7,lug_boot,,unacc,4,"{'med': np.int64(88), 'small': np.int64(89), 'big': np.int64(90)}",False,False,`safety`=='low' & `maint`=='high' & `buying`=='high',"['safety', 'maint', 'buying', 'lug_boot']"
27,8,lug_boot,,unacc,4,"{'med': np.int64(91), 'small': np.int64(92), 'big': np.int64(93)}",False,False,`safety`=='low' & `maint`=='low' & `buying`=='med',"['safety', 'maint', 'buying', 'lug_boot']"
28,8,lug_boot,,unacc,4,"{'big': np.int64(94), 'med': np.int64(95), 'small': np.int64(96)}",False,False,`safety`=='low' & `maint`=='low' & `buying`=='low',"['safety', 'maint', 'buying', 'lug_boot']"
29,8,lug_boot,,unacc,4,"{'med': np.int64(97), 'big': np.int64(98), 'small': np.int64(99)}",False,False,`safety`=='low' & `maint`=='low' & `buying`=='high',"['safety', 'maint', 'buying', 'lug_boot']"
30,8,lug_boot,,unacc,4,"{'small': np.int64(100), 'big': np.int64(101), 'med': np.int64(102)}",False,False,`safety`=='low' & `maint`=='low' & `buying`=='vhigh',"['safety', 'maint', 'buying', 'lug_boot']"
31,9,lug_boot,,unacc,4,"{'small': np.int64(103), 'big': np.int64(104), 'med': np.int64(105)}",False,False,`safety`=='med' & `persons`=='2' & `buying`=='high',"['safety', 'persons', 'buying', 'lug_boot']"
