nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features
1,,MMAX,8.458842092382145e-17,100.33333333333333,1,"{'<': np.int64(2), '>=': np.int64(3)}",True,False,,['MMAX']
2,1,CACH,-0.48646963822986133,37.01851851851852,2,"{'<': np.int64(4), '>=': np.int64(5)}",False,False,`MMAX`<8.458842092382145e-17,"['MMAX', 'CACH']"
3,1,CHMIN,0.5508365429931693,214.3,2,"{'<': np.int64(6), '>=': np.int64(7)}",False,False,`MMAX`>=8.458842092382145e-17,"['MMAX', 'CHMIN']"
4,2,MYCT,0.6049338906927298,26.6,3,"{'<': np.int64(8), '>=': np.int64(9)}",False,False,`MMAX`<8.458842092382145e-17 & `CACH`<-0.48646963822986133,"['MMAX', 'CACH', 'MYCT']"
5,2,MMIN,-0.2862479570314549,56.21052631578947,3,"{'<': np.int64(10), '>=': np.int64(11)}",False,False,`MMAX`<8.458842092382145e-17 & `CACH`>=-0.48646963822986133,"['MMAX', 'CACH', 'MMIN']"
6,3,CHMAX,0.14128722104979566,157.04347826086956,3,"{'<': np.int64(12), '>=': np.int64(13)}",False,False,`MMAX`>=8.458842092382145e-17 & `CHMIN`<0.5508365429931693,"['MMAX', 'CHMIN', 'CHMAX']"
7,3,MMIN,1.629953586191809,402.42857142857144,3,"{'<': np.int64(14), '>=': np.int64(15)}",False,False,`MMAX`>=8.458842092382145e-17 & `CHMIN`>=0.5508365429931693,"['MMAX', 'CHMIN', 'MMIN']"
8,4,CHMAX,-0.1805083347046776,32.30434782608695,4,"{'<': np.int64(16), '>=': np.int64(17)}",False,False,`MMAX`<8.458842092382145e-17 & `CACH`<-0.48646963822986133 & `MYCT`<0.6049338906927298,"['MMAX', 'CACH', 'MYCT', 'CHMAX']"
9,4,MMIN,-0.6044395099839707,15.666666666666666,4,"{'<': np.int64(18), '>=': np.int64(19)}",False,False,`MMAX`<8.458842092382145e-17 & `CACH`<-0.48646963822986133 & `MYCT`>=0.6049338906927298,"['MMAX', 'CACH', 'MYCT', 'MMIN']"
10,5,CHMAX,-0.4531406805522174,36.125,4,"{'<': np.int64(20), '>=': np.int64(21)}",False,False,`MMAX`<8.458842092382145e-17 & `CACH`>=-0.48646963822986133 & `MMIN`<-0.2862479570314549,"['MMAX', 'CACH', 'MMIN', 'CHMAX']"
