nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features
1,,month,,1.1234076570300655,1,"{np.int64(9): np.int64(2), np.int64(8): np.int64(3), np.int64(10): np.int64(4), np.int64(3): np.int64(5), np.int64(7): np.int64(6), np.int64(12): np.int64(7), np.int64(2): np.int64(8), np.int64(4): np.int64(9), np.int64(5): np.int64(10), np.int64(6): np.int64(11)}",True,False,,['month']
2,1,day,,1.469374793950441,2,"{np.int64(2): np.int64(12), np.int64(6): np.int64(13), np.int64(3): np.int64(14), np.int64(5): np.int64(15), np.int64(1): np.int64(16), np.int64(7): np.int64(17), np.int64(4): np.int64(18)}",False,False,`month`==9,"['month', 'day']"
3,1,day,,0.9523706908129288,2,"{np.int64(2): np.int64(19), np.int64(6): np.int64(20), np.int64(4): np.int64(21), np.int64(3): np.int64(22), np.int64(1): np.int64(23), np.int64(7): np.int64(24), np.int64(5): np.int64(25)}",False,False,`month`==8,"['month', 'day']"
4,1,day,,1.0571992545311357,2,"{np.int64(7): np.int64(26), np.int64(2): np.int64(27), np.int64(6): np.int64(28), np.int64(1): np.int64(29)}",False,False,`month`==10,"['month', 'day']"
5,1,day,,0.6725828629344572,2,"{np.int64(5): np.int64(30), np.int64(6): np.int64(31), np.int64(3): np.int64(32), np.int64(2): np.int64(33), np.int64(1): np.int64(34), np.int64(7): np.int64(35), np.int64(4): np.int64(36)}",False,False,`month`==3,"['month', 'day']"
6,1,X,-0.11317611660589622,1.006786691305648,2,"{'<': np.int64(37), '>=': np.int64(38)}",False,False,`month`==7,"['month', 'X']"
7,1,day,,2.416828348170241,2,"{np.int64(1): np.int64(39), np.int64(7): np.int64(40), np.int64(4): np.int64(41)}",False,False,`month`==12,"['month', 'day']"
8,1,ISI,-1.512648910497971,1.4053121092182779,2,"{'<': np.int64(42), '>=': np.int64(43)}",False,False,`month`==2,"['month', 'ISI']"
9,1,temp,-1.0768766364882536,0.6197640590274561,2,"{'<': np.int64(44), '>=': np.int64(45)}",False,False,`month`==4,"['month', 'temp']"
10,1,,,0.0,2,,False,True,`month`==5,['month']
11,1,day,,0.8250810297684247,2,"{np.int64(6): np.int64(46), np.int64(4): np.int64(47), np.int64(5): np.int64(48), np.int64(7): np.int64(49), np.int64(1): np.int64(50)}",False,False,`month`==6,"['month', 'day']"
12,2,X,0.21989139190948734,2.133621902510319,3,"{'<': np.int64(51), '>=': np.int64(52)}",False,False,`month`==9 & `day`==2,"['month', 'day', 'X']"
13,2,wind,-0.6333437505813065,1.2841785191110395,3,"{'<': np.int64(53), '>=': np.int64(54)}",False,False,`month`==9 & `day`==6,"['month', 'day', 'wind']"
14,2,ISI,0.16533828597477748,1.020583496617729,3,"{'<': np.int64(55), '>=': np.int64(56)}",False,False,`month`==9 & `day`==3,"['month', 'day', 'ISI']"
15,2,DC,0.8063383952757827,1.3141734281419661,3,"{'<': np.int64(57), '>=': np.int64(58)}",False,False,`month`==9 & `day`==5,"['month', 'day', 'DC']"
16,2,X,-0.2607506434557892,1.20541603650452,3,"{'<': np.int64(59), '>=': np.int64(60)}",False,False,`month`==9 & `day`==1,"['month', 'day', 'X']"
17,2,DMC,0.012810567522006672,1.5351379808506729,3,"{'<': np.int64(61), '>=': np.int64(62)}",False,False,`month`==9 & `day`==7,"['month', 'day', 'DMC']"
18,2,Y,-0.20715256074365004,1.4903836259287422,3,"{'<': np.int64(63), '>=': np.int64(64)}",False,False,`month`==9 & `day`==4,"['month', 'day', 'Y']"
19,3,Y,-0.7019284846736753,0.9449975308522249,3,"{'<': np.int64(65), '>=': np.int64(66)}",False,False,`month`==8 & `day`==2,"['month', 'day', 'Y']"
20,3,temp,0.39347749071781757,0.6669538281736681,3,"{'<': np.int64(67), '>=': np.int64(68)}",False,False,`month`==8 & `day`==6,"['month', 'day', 'temp']"
