nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features
1,,safety,,unacc,1,"{'high': np.int64(2), 'low': np.int64(3), 'med': np.int64(4)}",True,False,,['safety']
2,1,persons,,unacc,2,"{'2': np.int64(5), '4': np.int64(6), 'more': np.int64(7)}",False,False,`safety`=='high',"['safety', 'persons']"
3,1,maint,,unacc,2,"{'vhigh': np.int64(8), 'high': np.int64(9), 'med': np.int64(10), 'low': np.int64(11)}",False,False,`safety`=='low',"['safety', 'maint']"
4,1,persons,,unacc,2,"{'2': np.int64(12), '4': np.int64(13), 'more': np.int64(14)}",False,False,`safety`=='med',"['safety', 'persons']"
5,2,buying,,unacc,3,"{'high': np.int64(15), 'low': np.int64(16), 'med': np.int64(17), 'vhigh': np.int64(18)}",False,False,`safety`=='high' & `persons`=='2',"['safety', 'persons', 'buying']"
6,2,buying,,acc,3,"{'high': np.int64(19), 'vhigh': np.int64(20), 'low': np.int64(21), 'med': np.int64(22)}",False,False,`safety`=='high' & `persons`=='4',"['safety', 'persons', 'buying']"
7,2,buying,,acc,3,"{'vhigh': np.int64(23), 'low': np.int64(24), 'high': np.int64(25), 'med': np.int64(26)}",False,False,`safety`=='high' & `persons`=='more',"['safety', 'persons', 'buying']"
8,3,buying,,unacc,3,"{'high': np.int64(27), 'low': np.int64(28), 'med': np.int64(29), 'vhigh': np.int64(30)}",False,False,`safety`=='low' & `maint`=='vhigh',"['safety', 'maint', 'buying']"
9,3,buying,,unacc,3,"{'high': np.int64(31), 'low': np.int64(32), 'vhigh': np.int64(33), 'med': np.int64(34)}",False,False,`safety`=='low' & `maint`=='high',"['safety', 'maint', 'buying']"
10,3,buying,,unacc,3,"{'high': np.int64(35), 'vhigh': np.int64(36), 'low': np.int64(37), 'med': np.int64(38)}",False,False,`safety`=='low' & `maint`=='med',"['safety', 'maint', 'buying']"
11,3,buying,,unacc,3,"{'high': np.int64(39), 'low': np.int64(40), 'vhigh': np.int64(41), 'med': np.int64(42)}",False,False,`safety`=='low' & `maint`=='low',"['safety', 'maint', 'buying']"
12,4,buying,,unacc,3,"{'med': np.int64(43), 'vhigh': np.int64(44), 'low': np.int64(45), 'high': np.int64(46)}",False,False,`safety`=='med' & `persons`=='2',"['safety', 'persons', 'buying']"
13,4,lug_boot,,unacc,3,"{'small': np.int64(47), 'med': np.int64(48), 'big': np.int64(49)}",False,False,`safety`=='med' & `persons`=='4',"['safety', 'persons', 'lug_boot']"
14,4,buying,,acc,3,"{'high': np.int64(50), 'med': np.int64(51), 'vhigh': np.int64(52), 'low': np.int64(53)}",False,False,`safety`=='med' & `persons`=='more',"['safety', 'persons', 'buying']"
15,5,lug_boot,,unacc,4,"{'med': np.int64(54), 'small': np.int64(55), 'big': np.int64(56)}",False,False,`safety`=='high' & `persons`=='2' & `buying`=='high',"['safety', 'persons', 'buying', 'lug_boot']"
16,5,lug_boot,,unacc,4,"{'small': np.int64(57), 'med': np.int64(58), 'big': np.int64(59)}",False,False,`safety`=='high' & `persons`=='2' & `buying`=='low',"['safety', 'persons', 'buying', 'lug_boot']"
17,5,lug_boot,,unacc,4,"{'med': np.int64(60), 'big': np.int64(61), 'small': np.int64(62)}",False,False,`safety`=='high' & `persons`=='2' & `buying`=='med',"['safety', 'persons', 'buying', 'lug_boot']"
18,5,lug_boot,,unacc,4,"{'small': np.int64(63), 'big': np.int64(64), 'med': np.int64(65)}",False,False,`safety`=='high' & `persons`=='2' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'lug_boot']"
