nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features
1,,safety,,unacc,1,"{'med': np.int64(2), 'low': np.int64(3), 'high': np.int64(4)}",True,False,,['safety']
2,1,persons,,unacc,2,"{'2': np.int64(5), '4': np.int64(6), 'more': np.int64(7)}",False,False,`safety`=='med',"['safety', 'persons']"
3,1,maint,,unacc,2,"{'vhigh': np.int64(8), 'high': np.int64(9), 'med': np.int64(10), 'low': np.int64(11)}",False,False,`safety`=='low',"['safety', 'maint']"
4,1,persons,,unacc,2,"{'more': np.int64(12), '4': np.int64(13), '2': np.int64(14)}",False,False,`safety`=='high',"['safety', 'persons']"
5,2,buying,,unacc,3,"{'low': np.int64(15), 'med': np.int64(16), 'high': np.int64(17), 'vhigh': np.int64(18)}",False,False,`safety`=='med' & `persons`=='2',"['safety', 'persons', 'buying']"
6,2,lug_boot,,acc,3,"{'small': np.int64(19), 'big': np.int64(20), 'med': np.int64(21)}",False,False,`safety`=='med' & `persons`=='4',"['safety', 'persons', 'lug_boot']"
7,2,buying,,unacc,3,"{'vhigh': np.int64(22), 'low': np.int64(23), 'high': np.int64(24), 'med': np.int64(25)}",False,False,`safety`=='med' & `persons`=='more',"['safety', 'persons', 'buying']"
8,3,buying,,unacc,3,"{'high': np.int64(26), 'vhigh': np.int64(27), 'med': np.int64(28), 'low': np.int64(29)}",False,False,`safety`=='low' & `maint`=='vhigh',"['safety', 'maint', 'buying']"
9,3,buying,,unacc,3,"{'vhigh': np.int64(30), 'high': np.int64(31), 'low': np.int64(32), 'med': np.int64(33)}",False,False,`safety`=='low' & `maint`=='high',"['safety', 'maint', 'buying']"
10,3,buying,,unacc,3,"{'vhigh': np.int64(34), 'med': np.int64(35), 'high': np.int64(36), 'low': np.int64(37)}",False,False,`safety`=='low' & `maint`=='med',"['safety', 'maint', 'buying']"
11,3,buying,,unacc,3,"{'vhigh': np.int64(38), 'low': np.int64(39), 'med': np.int64(40), 'high': np.int64(41)}",False,False,`safety`=='low' & `maint`=='low',"['safety', 'maint', 'buying']"
12,4,buying,,acc,3,"{'vhigh': np.int64(42), 'high': np.int64(43), 'med': np.int64(44), 'low': np.int64(45)}",False,False,`safety`=='high' & `persons`=='more',"['safety', 'persons', 'buying']"
13,4,buying,,acc,3,"{'high': np.int64(46), 'vhigh': np.int64(47), 'med': np.int64(48), 'low': np.int64(49)}",False,False,`safety`=='high' & `persons`=='4',"['safety', 'persons', 'buying']"
14,4,buying,,unacc,3,"{'med': np.int64(50), 'vhigh': np.int64(51), 'low': np.int64(52), 'high': np.int64(53)}",False,False,`safety`=='high' & `persons`=='2',"['safety', 'persons', 'buying']"
15,5,lug_boot,,unacc,4,"{'big': np.int64(54), 'med': np.int64(55), 'small': np.int64(56)}",False,False,`safety`=='med' & `persons`=='2' & `buying`=='low',"['safety', 'persons', 'buying', 'lug_boot']"
16,5,lug_boot,,unacc,4,"{'small': np.int64(57), 'big': np.int64(58), 'med': np.int64(59)}",False,False,`safety`=='med' & `persons`=='2' & `buying`=='med',"['safety', 'persons', 'buying', 'lug_boot']"
17,5,lug_boot,,unacc,4,"{'med': np.int64(60), 'big': np.int64(61), 'small': np.int64(62)}",False,False,`safety`=='med' & `persons`=='2' & `buying`=='high',"['safety', 'persons', 'buying', 'lug_boot']"
18,5,lug_boot,,unacc,4,"{'med': np.int64(63), 'small': np.int64(64), 'big': np.int64(65)}",False,False,`safety`=='med' & `persons`=='2' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'lug_boot']"
19,6,buying,,unacc,4,"{'high': np.int64(66), 'vhigh': np.int64(67), 'med': np.int64(68), 'low': np.int64(69)}",False,False,`safety`=='med' & `persons`=='4' & `lug_boot`=='small',"['safety', 'persons', 'lug_boot', 'buying']"
20,6,maint,,acc,4,"{'high': np.int64(70), 'vhigh': np.int64(71), 'med': np.int64(72), 'low': np.int64(73)}",False,False,`safety`=='med' & `persons`=='4' & `lug_boot`=='big',"['safety', 'persons', 'lug_boot', 'maint']"
21,6,maint,,acc,4,"{'vhigh': np.int64(74), 'high': np.int64(75), 'med': np.int64(76), 'low': np.int64(77)}",False,False,`safety`=='med' & `persons`=='4' & `lug_boot`=='med',"['safety', 'persons', 'lug_boot', 'maint']"
22,7,maint,,unacc,4,"{'low': np.int64(78), 'high': np.int64(79), 'vhigh': np.int64(80), 'med': np.int64(81)}",False,False,`safety`=='med' & `persons`=='more' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'maint']"
23,7,maint,,acc,4,"{'vhigh': np.int64(82), 'high': np.int64(83), 'low': np.int64(84), 'med': np.int64(85)}",False,False,`safety`=='med' & `persons`=='more' & `buying`=='low',"['safety', 'persons', 'buying', 'maint']"
