nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features
1,,safety,,unacc,1,"{'med': np.int64(2), 'low': np.int64(3), 'high': np.int64(4)}",True,False,,['safety']
2,1,persons,,unacc,2,"{'4': np.int64(5), 'more': np.int64(6), '2': np.int64(7)}",False,False,`safety`=='med',"['safety', 'persons']"
3,1,maint,,unacc,2,"{'low': np.int64(8), 'vhigh': np.int64(9), 'high': np.int64(10), 'med': np.int64(11)}",False,False,`safety`=='low',"['safety', 'maint']"
4,1,persons,,unacc,2,"{'2': np.int64(12), 'more': np.int64(13), '4': np.int64(14)}",False,False,`safety`=='high',"['safety', 'persons']"
5,2,buying,,acc,3,"{'high': np.int64(15), 'vhigh': np.int64(16), 'med': np.int64(17), 'low': np.int64(18)}",False,False,`safety`=='med' & `persons`=='4',"['safety', 'persons', 'buying']"
6,2,maint,,unacc,3,"{'high': np.int64(19), 'vhigh': np.int64(20), 'med': np.int64(21), 'low': np.int64(22)}",False,False,`safety`=='med' & `persons`=='more',"['safety', 'persons', 'maint']"
7,2,buying,,unacc,3,"{'vhigh': np.int64(23), 'med': np.int64(24), 'high': np.int64(25), 'low': np.int64(26)}",False,False,`safety`=='med' & `persons`=='2',"['safety', 'persons', 'buying']"
8,3,buying,,unacc,3,"{'med': np.int64(27), 'vhigh': np.int64(28), 'low': np.int64(29), 'high': np.int64(30)}",False,False,`safety`=='low' & `maint`=='low',"['safety', 'maint', 'buying']"
9,3,buying,,unacc,3,"{'high': np.int64(31), 'low': np.int64(32), 'vhigh': np.int64(33), 'med': np.int64(34)}",False,False,`safety`=='low' & `maint`=='vhigh',"['safety', 'maint', 'buying']"
10,3,buying,,unacc,3,"{'vhigh': np.int64(35), 'low': np.int64(36), 'med': np.int64(37), 'high': np.int64(38)}",False,False,`safety`=='low' & `maint`=='high',"['safety', 'maint', 'buying']"
11,3,buying,,unacc,3,"{'high': np.int64(39), 'low': np.int64(40), 'vhigh': np.int64(41), 'med': np.int64(42)}",False,False,`safety`=='low' & `maint`=='med',"['safety', 'maint', 'buying']"
12,4,buying,,unacc,3,"{'med': np.int64(43), 'vhigh': np.int64(44), 'low': np.int64(45), 'high': np.int64(46)}",False,False,`safety`=='high' & `persons`=='2',"['safety', 'persons', 'buying']"
13,4,buying,,acc,3,"{'vhigh': np.int64(47), 'high': np.int64(48), 'low': np.int64(49), 'med': np.int64(50)}",False,False,`safety`=='high' & `persons`=='more',"['safety', 'persons', 'buying']"
14,4,buying,,acc,3,"{'vhigh': np.int64(51), 'high': np.int64(52), 'low': np.int64(53), 'med': np.int64(54)}",False,False,`safety`=='high' & `persons`=='4',"['safety', 'persons', 'buying']"
15,5,lug_boot,,unacc,4,"{'small': np.int64(55), 'med': np.int64(56), 'big': np.int64(57)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='high',"['safety', 'persons', 'buying', 'lug_boot']"
16,5,lug_boot,,unacc,4,"{'big': np.int64(58), 'med': np.int64(59), 'small': np.int64(60)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'lug_boot']"
17,5,maint,,acc,4,"{'vhigh': np.int64(61), 'high': np.int64(62), 'low': np.int64(63), 'med': np.int64(64)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='med',"['safety', 'persons', 'buying', 'maint']"
18,5,maint,,acc,4,"{'vhigh': np.int64(65), 'high': np.int64(66), 'med': np.int64(67), 'low': np.int64(68)}",False,False,`safety`=='med' & `persons`=='4' & `buying`=='low',"['safety', 'persons', 'buying', 'maint']"
19,6,buying,,unacc,4,"{'high': np.int64(69), 'vhigh': np.int64(70), 'med': np.int64(71), 'low': np.int64(72)}",False,False,`safety`=='med' & `persons`=='more' & `maint`=='high',"['safety', 'persons', 'maint', 'buying']"
20,6,lug_boot,,unacc,4,"{'small': np.int64(73), 'big': np.int64(74), 'med': np.int64(75)}",False,False,`safety`=='med' & `persons`=='more' & `maint`=='vhigh',"['safety', 'persons', 'maint', 'lug_boot']"
21,6,buying,,acc,4,"{'high': np.int64(76), 'vhigh': np.int64(77), 'med': np.int64(78), 'low': np.int64(79)}",False,False,`safety`=='med' & `persons`=='more' & `maint`=='med',"['safety', 'persons', 'maint', 'buying']"
22,6,lug_boot,,acc,4,"{'small': np.int64(80), 'med': np.int64(81), 'big': np.int64(82)}",False,False,`safety`=='med' & `persons`=='more' & `maint`=='low',"['safety', 'persons', 'maint', 'lug_boot']"
23,7,lug_boot,,unacc,4,"{'med': np.int64(83), 'big': np.int64(84), 'small': np.int64(85)}",False,False,`safety`=='med' & `persons`=='2' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'lug_boot']"
24,7,lug_boot,,unacc,4,"{'big': np.int64(86), 'small': np.int64(87), 'med': np.int64(88)}",False,False,`safety`=='med' & `persons`=='2' & `buying`=='med',"['safety', 'persons', 'buying', 'lug_boot']"
25,7,lug_boot,,unacc,4,"{'med': np.int64(89), 'small': np.int64(90), 'big': np.int64(91)}",False,False,`safety`=='med' & `persons`=='2' & `buying`=='high',"['safety', 'persons', 'buying', 'lug_boot']"
26,7,lug_boot,,unacc,4,"{'small': np.int64(92), 'big': np.int64(93), 'med': np.int64(94)}",False,False,`safety`=='med' & `persons`=='2' & `buying`=='low',"['safety', 'persons', 'buying', 'lug_boot']"
27,8,lug_boot,,unacc,4,"{'big': np.int64(95), 'med': np.int64(96), 'small': np.int64(97)}",False,False,`safety`=='low' & `maint`=='low' & `buying`=='med',"['safety', 'maint', 'buying', 'lug_boot']"
28,8,lug_boot,,unacc,4,"{'med': np.int64(98), 'small': np.int64(99), 'big': np.int64(100)}",False,False,`safety`=='low' & `maint`=='low' & `buying`=='vhigh',"['safety', 'maint', 'buying', 'lug_boot']"
29,8,lug_boot,,unacc,4,"{'big': np.int64(101), 'med': np.int64(102), 'small': np.int64(103)}",False,False,`safety`=='low' & `maint`=='low' & `buying`=='low',"['safety', 'maint', 'buying', 'lug_boot']"
30,8,lug_boot,,unacc,4,"{'med': np.int64(104), 'small': np.int64(105), 'big': np.int64(106)}",False,False,`safety`=='low' & `maint`=='low' & `buying`=='high',"['safety', 'maint', 'buying', 'lug_boot']"
31,9,lug_boot,,unacc,4,"{'med': np.int64(107), 'small': np.int64(108), 'big': np.int64(109)}",False,False,`safety`=='low' & `maint`=='vhigh' & `buying`=='high',"['safety', 'maint', 'buying', 'lug_boot']"
32,9,lug_boot,,unacc,4,"{'med': np.int64(110), 'big': np.int64(111), 'small': np.int64(112)}",False,False,`safety`=='low' & `maint`=='vhigh' & `buying`=='low',"['safety', 'maint', 'buying', 'lug_boot']"
33,9,lug_boot,,unacc,4,"{'small': np.int64(113), 'big': np.int64(114), 'med': np.int64(115)}",False,False,`safety`=='low' & `maint`=='vhigh' & `buying`=='vhigh',"['safety', 'maint', 'buying', 'lug_boot']"
34,9,lug_boot,,unacc,4,"{'big': np.int64(116), 'small': np.int64(117), 'med': np.int64(118)}",False,False,`safety`=='low' & `maint`=='vhigh' & `buying`=='med',"['safety', 'maint', 'buying', 'lug_boot']"
35,10,lug_boot,,unacc,4,"{'big': np.int64(119), 'small': np.int64(120), 'med': np.int64(121)}",False,False,`safety`=='low' & `maint`=='high' & `buying`=='vhigh',"['safety', 'maint', 'buying', 'lug_boot']"
36,10,lug_boot,,unacc,4,"{'small': np.int64(122), 'med': np.int64(123), 'big': np.int64(124)}",False,False,`safety`=='low' & `maint`=='high' & `buying`=='low',"['safety', 'maint', 'buying', 'lug_boot']"
37,10,lug_boot,,unacc,4,"{'small': np.int64(125), 'big': np.int64(126), 'med': np.int64(127)}",False,False,`safety`=='low' & `maint`=='high' & `buying`=='med',"['safety', 'maint', 'buying', 'lug_boot']"
38,10,lug_boot,,unacc,4,"{'big': np.int64(128), 'small': np.int64(129), 'med': np.int64(130)}",False,False,`safety`=='low' & `maint`=='high' & `buying`=='high',"['safety', 'maint', 'buying', 'lug_boot']"
39,11,lug_boot,,unacc,4,"{'small': np.int64(131), 'big': np.int64(132), 'med': np.int64(133)}",False,False,`safety`=='low' & `maint`=='med' & `buying`=='high',"['safety', 'maint', 'buying', 'lug_boot']"
40,11,lug_boot,,unacc,4,"{'big': np.int64(134), 'small': np.int64(135), 'med': np.int64(136)}",False,False,`safety`=='low' & `maint`=='med' & `buying`=='low',"['safety', 'maint', 'buying', 'lug_boot']"
41,11,lug_boot,,unacc,4,"{'med': np.int64(137), 'small': np.int64(138), 'big': np.int64(139)}",False,False,`safety`=='low' & `maint`=='med' & `buying`=='vhigh',"['safety', 'maint', 'buying', 'lug_boot']"
42,11,lug_boot,,unacc,4,"{'med': np.int64(140), 'small': np.int64(141), 'big': np.int64(142)}",False,False,`safety`=='low' & `maint`=='med' & `buying`=='med',"['safety', 'maint', 'buying', 'lug_boot']"
43,12,lug_boot,,unacc,4,"{'small': np.int64(143), 'big': np.int64(144), 'med': np.int64(145)}",False,False,`safety`=='high' & `persons`=='2' & `buying`=='med',"['safety', 'persons', 'buying', 'lug_boot']"
44,12,lug_boot,,unacc,4,"{'med': np.int64(146), 'small': np.int64(147), 'big': np.int64(148)}",False,False,`safety`=='high' & `persons`=='2' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'lug_boot']"
45,12,lug_boot,,unacc,4,"{'big': np.int64(149), 'med': np.int64(150), 'small': np.int64(151)}",False,False,`safety`=='high' & `persons`=='2' & `buying`=='low',"['safety', 'persons', 'buying', 'lug_boot']"
46,12,lug_boot,,unacc,4,"{'big': np.int64(152), 'small': np.int64(153), 'med': np.int64(154)}",False,False,`safety`=='high' & `persons`=='2' & `buying`=='high',"['safety', 'persons', 'buying', 'lug_boot']"
