nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features
1,,physician-fee-freeze,,democrat,1,"{'y': np.int64(2), '?': np.int64(3), 'n': np.int64(4)}",True,False,,['physician-fee-freeze']
2,1,synfuels-corporation-cutback,,republican,2,"{'n': np.int64(5), 'y': np.int64(6), '?': np.int64(7)}",False,False,`physician-fee-freeze`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback']"
3,1,adoption-of-the-budget-resolution,,democrat,2,"{'?': np.int64(8), 'y': np.int64(9)}",False,False,`physician-fee-freeze`=='?',"['physician-fee-freeze', 'adoption-of-the-budget-resolution']"
4,1,mx-missile,,democrat,2,"{'y': np.int64(10), 'n': np.int64(11), '?': np.int64(12)}",False,False,`physician-fee-freeze`=='n',"['physician-fee-freeze', 'mx-missile']"
5,2,mx-missile,,republican,3,"{'n': np.int64(13), 'y': np.int64(14)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile']"
6,2,mx-missile,,republican,3,"{'n': np.int64(15), 'y': np.int64(16)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile']"
7,2,aid-to-nicaraguan-contras,,republican,3,"{'y': np.int64(17), '?': np.int64(18)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='?',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'aid-to-nicaraguan-contras']"
8,3,mx-missile,,republican,3,"{'?': np.int64(19), 'y': np.int64(20)}",False,False,`physician-fee-freeze`=='?' & `adoption-of-the-budget-resolution`=='?',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile']"
9,3,mx-missile,,democrat,3,"{'n': np.int64(21), 'y': np.int64(22)}",False,False,`physician-fee-freeze`=='?' & `adoption-of-the-budget-resolution`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile']"
10,4,export-administration-act-south-africa,,democrat,3,"{'y': np.int64(23), '?': np.int64(24), 'n': np.int64(25)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa']"
11,4,export-administration-act-south-africa,,democrat,3,"{'n': np.int64(26), '?': np.int64(27), 'y': np.int64(28)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa']"
12,4,export-administration-act-south-africa,,democrat,3,"{'?': np.int64(29), 'y': np.int64(30)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='?',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa']"
13,5,export-administration-act-south-africa,,republican,4,"{'n': np.int64(31), 'y': np.int64(32), '?': np.int64(33)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa']"
14,5,aid-to-nicaraguan-contras,,republican,4,"{'n': np.int64(34), 'y': np.int64(35)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'aid-to-nicaraguan-contras']"
15,6,superfund-right-to-sue,,republican,4,"{'y': np.int64(36), 'n': np.int64(37), '?': np.int64(38)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `mx-missile`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'superfund-right-to-sue']"
16,6,,,democrat,4,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `mx-missile`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile']"
17,7,,,republican,4,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='?' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'aid-to-nicaraguan-contras']"
18,7,,,republican,4,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='?' & `aid-to-nicaraguan-contras`=='?',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'aid-to-nicaraguan-contras']"
19,8,,,republican,4,,False,True,`physician-fee-freeze`=='?' & `adoption-of-the-budget-resolution`=='?' & `mx-missile`=='?',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile']"
20,8,,,republican,4,,False,True,`physician-fee-freeze`=='?' & `adoption-of-the-budget-resolution`=='?' & `mx-missile`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile']"
21,9,aid-to-nicaraguan-contras,,democrat,4,"{'n': np.int64(39), 'y': np.int64(40)}",False,False,`physician-fee-freeze`=='?' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'aid-to-nicaraguan-contras']"
22,9,,,democrat,4,,False,True,`physician-fee-freeze`=='?' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile']"
23,10,aid-to-nicaraguan-contras,,democrat,4,"{'y': np.int64(41), 'n': np.int64(42)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
24,10,aid-to-nicaraguan-contras,,democrat,4,"{'y': np.int64(43), 'n': np.int64(44)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='?',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
25,10,,,democrat,4,,False,True,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa']"
26,11,,,democrat,4,,False,True,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa']"
27,11,aid-to-nicaraguan-contras,,democrat,4,"{'n': np.int64(45), 'y': np.int64(46)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='?',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
28,11,aid-to-nicaraguan-contras,,democrat,4,"{'y': np.int64(47), 'n': np.int64(48)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
29,12,aid-to-nicaraguan-contras,,democrat,4,"{'n': np.int64(49), 'y': np.int64(50)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='?' & `export-administration-act-south-africa`=='?',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
30,12,aid-to-nicaraguan-contras,,democrat,4,"{'y': np.int64(51), 'n': np.int64(52), '?': np.int64(53)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='?' & `export-administration-act-south-africa`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
31,13,religious-groups-in-schools,,republican,5,"{'y': np.int64(54), 'n': np.int64(55)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools']"
32,13,aid-to-nicaraguan-contras,,republican,5,"{'n': np.int64(56), 'y': np.int64(57)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
33,13,aid-to-nicaraguan-contras,,republican,5,"{'n': np.int64(58), '?': np.int64(59)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='?',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
34,14,religious-groups-in-schools,,republican,5,"{'n': np.int64(60), 'y': np.int64(61)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='y' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools']"
35,14,religious-groups-in-schools,,republican,5,"{'y': np.int64(62), 'n': np.int64(63)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='y' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools']"
36,15,education-spending,,republican,5,"{'y': np.int64(64), 'n': np.int64(65), '?': np.int64(66)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `mx-missile`=='n' & `superfund-right-to-sue`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'superfund-right-to-sue', 'education-spending']"
37,15,export-administration-act-south-africa,,republican,5,"{'y': np.int64(67), 'n': np.int64(68)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `mx-missile`=='n' & `superfund-right-to-sue`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'superfund-right-to-sue', 'export-administration-act-south-africa']"
38,15,,,democrat,5,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `mx-missile`=='n' & `superfund-right-to-sue`=='?',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'superfund-right-to-sue']"
39,21,,,democrat,5,,False,True,`physician-fee-freeze`=='?' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='n' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'aid-to-nicaraguan-contras']"
40,21,,,democrat,5,,False,True,`physician-fee-freeze`=='?' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='n' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'aid-to-nicaraguan-contras']"
41,23,religious-groups-in-schools,,democrat,5,"{'y': np.int64(69), 'n': np.int64(70)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools']"
42,23,,,democrat,5,,False,True,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
43,24,religious-groups-in-schools,,democrat,5,"{'y': np.int64(71), 'n': np.int64(72), '?': np.int64(73)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools']"
44,24,,,democrat,5,,False,True,`physician-fee-freeze`=='n' & `mx-missile`=='y' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
45,27,,,democrat,5,,False,True,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
46,27,religious-groups-in-schools,,democrat,5,"{'y': np.int64(74), 'n': np.int64(75)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools']"
47,28,religious-groups-in-schools,,democrat,5,"{'y': np.int64(76), '?': np.int64(77)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools']"
48,28,religious-groups-in-schools,,democrat,5,"{'?': np.int64(78), 'y': np.int64(79)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools']"
49,29,,,democrat,5,,False,True,`physician-fee-freeze`=='n' & `mx-missile`=='?' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
50,29,religious-groups-in-schools,,democrat,5,"{'y': np.int64(80), 'n': np.int64(81)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='?' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools']"
51,30,immigration,,democrat,5,"{'n': np.int64(82), 'y': np.int64(83)}",False,False,`physician-fee-freeze`=='n' & `mx-missile`=='?' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'immigration']"
52,30,,,democrat,5,,False,True,`physician-fee-freeze`=='n' & `mx-missile`=='?' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
53,30,,,democrat,5,,False,True,`physician-fee-freeze`=='n' & `mx-missile`=='?' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='?',"['physician-fee-freeze', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
54,31,immigration,,republican,6,"{'n': np.int64(84), 'y': np.int64(85)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='n' & `religious-groups-in-schools`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools', 'immigration']"
