nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features
1,,Rings,1.0364739188601103e-16,1.0364739188601103e-16,1,"{'<': np.int64(2), '>=': np.int64(3)}",True,False,,['Rings']
2,1,Diameter,-0.5579576762877765,-0.7407192593249265,2,"{'<': np.int64(4), '>=': np.int64(5)}",False,False,`Rings`<1.0364739188601103e-16,"['Rings', 'Diameter']"
3,1,Shell weight,0.5964990510881447,0.7380643515854107,2,"{'<': np.int64(6), '>=': np.int64(7)}",False,False,`Rings`>=1.0364739188601103e-16,"['Rings', 'Shell weight']"
4,2,Shell weight,-1.2101453061875336,-1.045660549616482,3,"{'<': np.int64(8), '>=': np.int64(9)}",False,False,`Rings`<1.0364739188601103e-16 & `Diameter`<-0.5579576762877765,"['Rings', 'Diameter', 'Shell weight']"
5,2,Height,0.042086378836879657,-0.4879389792148212,3,"{'<': np.int64(10), '>=': np.int64(11)}",False,False,`Rings`<1.0364739188601103e-16 & `Diameter`>=-0.5579576762877765,"['Rings', 'Diameter', 'Height']"
6,3,Shucked weight,-0.10156479111075327,0.596630119824034,3,"{'<': np.int64(12), '>=': np.int64(13)}",False,False,`Rings`>=1.0364739188601103e-16 & `Shell weight`<0.5964990510881447,"['Rings', 'Shell weight', 'Shucked weight']"
7,3,Shucked weight,1.1297755584784748,0.9049125468664098,3,"{'<': np.int64(14), '>=': np.int64(15)}",False,False,`Rings`>=1.0364739188601103e-16 & `Shell weight`>=0.5964990510881447,"['Rings', 'Shell weight', 'Shucked weight']"
8,4,Length,-1.9396232480668751,-1.3059000263855554,4,"{'<': np.int64(16), '>=': np.int64(17)}",False,False,`Rings`<1.0364739188601103e-16 & `Diameter`<-0.5579576762877765 & `Shell weight`<-1.2101453061875336,"['Rings', 'Diameter', 'Shell weight', 'Length']"
9,4,Sex,,-0.7908711142457138,4,"{'I': np.int64(18), 'M': np.int64(19), 'F': np.int64(20)}",False,False,`Rings`<1.0364739188601103e-16 & `Diameter`<-0.5579576762877765 & `Shell weight`>=-1.2101453061875336,"['Rings', 'Diameter', 'Shell weight', 'Sex']"
10,5,Shell weight,-0.4283141371713402,-0.5545465553249209,4,"{'<': np.int64(21), '>=': np.int64(22)}",False,False,`Rings`<1.0364739188601103e-16 & `Diameter`>=-0.5579576762877765 & `Height`<0.042086378836879657,"['Rings', 'Diameter', 'Height', 'Shell weight']"
11,5,Viscera weight,0.5263467151430987,-0.3995819904973419,4,"{'<': np.int64(23), '>=': np.int64(24)}",False,False,`Rings`<1.0364739188601103e-16 & `Diameter`>=-0.5579576762877765 & `Height`>=0.042086378836879657,"['Rings', 'Diameter', 'Height', 'Viscera weight']"
12,6,Height,-0.11821549601574824,0.7029232610650946,4,"{'<': np.int64(25), '>=': np.int64(26)}",False,False,`Rings`>=1.0364739188601103e-16 & `Shell weight`<0.5964990510881447 & `Shucked weight`<-0.10156479111075327,"['Rings', 'Shell weight', 'Shucked weight', 'Height']"
13,6,Sex,,0.47579687907358315,4,"{'M': np.int64(27), 'F': np.int64(28), 'I': np.int64(29)}",False,False,`Rings`>=1.0364739188601103e-16 & `Shell weight`<0.5964990510881447 & `Shucked weight`>=-0.10156479111075327,"['Rings', 'Shell weight', 'Shucked weight', 'Sex']"
14,7,Viscera weight,0.780055058880085,1.1170439480766756,4,"{'<': np.int64(30), '>=': np.int64(31)}",False,False,`Rings`>=1.0364739188601103e-16 & `Shell weight`>=0.5964990510881447 & `Shucked weight`<1.1297755584784748,"['Rings', 'Shell weight', 'Shucked weight', 'Viscera weight']"
15,7,Whole weight,1.7804651740789583,0.6461858089741198,4,"{'<': np.int64(32), '>=': np.int64(33)}",False,False,`Rings`>=1.0364739188601103e-16 & `Shell weight`>=0.5964990510881447 & `Shucked weight`>=1.1297755584784748,"['Rings', 'Shell weight', 'Shucked weight', 'Whole weight']"
16,8,Viscera weight,-1.4919350856479523,-1.5553256102250355,5,"{'<': np.int64(34), '>=': np.int64(35)}",False,False,`Rings`<1.0364739188601103e-16 & `Diameter`<-0.5579576762877765 & `Shell weight`<-1.2101453061875336 & `Length`<-1.9396232480668751,"['Rings', 'Diameter', 'Shell weight', 'Length', 'Viscera weight']"
17,8,Sex,,-1.0935178460865917,5,"{'M': np.int64(36), 'I': np.int64(37), 'F': np.int64(38)}",False,False,`Rings`<1.0364739188601103e-16 & `Diameter`<-0.5579576762877765 & `Shell weight`<-1.2101453061875336 & `Length`>=-1.9396232480668751,"['Rings', 'Diameter', 'Shell weight', 'Length', 'Sex']"
18,9,Length,-0.923172995965019,-0.8727827522953973,5,"{'<': np.int64(39), '>=': np.int64(40)}",False,False,`Rings`<1.0364739188601103e-16 & `Diameter`<-0.5579576762877765 & `Shell weight`>=-1.2101453061875336 & `Sex`=='I',"['Rings', 'Diameter', 'Shell weight', 'Sex', 'Length']"
19,9,Height,-0.7834419680111506,-0.596159380955961,5,"{'<': np.int64(41), '>=': np.int64(42)}",False,False,`Rings`<1.0364739188601103e-16 & `Diameter`<-0.5579576762877765 & `Shell weight`>=-1.2101453061875336 & `Sex`=='M',"['Rings', 'Diameter', 'Shell weight', 'Sex', 'Height']"
20,9,Whole weight,-0.9235782933921793,-0.5880428508253758,5,"{'<': np.int64(43), '>=': np.int64(44)}",False,False,`Rings`<1.0364739188601103e-16 & `Diameter`<-0.5579576762877765 & `Shell weight`>=-1.2101453061875336 & `Sex`=='F',"['Rings', 'Diameter', 'Shell weight', 'Sex', 'Whole weight']"
21,10,Length,-0.30200225389497826,-0.6099198558793378,5,"{'<': np.int64(45), '>=': np.int64(46)}",False,False,`Rings`<1.0364739188601103e-16 & `Diameter`>=-0.5579576762877765 & `Height`<0.042086378836879657 & `Shell weight`<-0.4283141371713402,"['Rings', 'Diameter', 'Height', 'Shell weight', 'Length']"
22,10,Sex,,-0.4778367536394441,5,"{'I': np.int64(47), 'F': np.int64(48), 'M': np.int64(49)}",False,False,`Rings`<1.0364739188601103e-16 & `Diameter`>=-0.5579576762877765 & `Height`<0.042086378836879657 & `Shell weight`>=-0.4283141371713402,"['Rings', 'Diameter', 'Height', 'Shell weight', 'Sex']"
