nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features
1,,Mitoses,0.0,2,1,"{'<': np.int64(2), '>=': np.int64(3)}",True,False,,['Mitoses']
2,1,Normal Nucleoli,-0.19676738972926153,2,2,"{'<': np.int64(4), '>=': np.int64(5)}",False,False,`Mitoses`<0.0,"['Mitoses', 'Normal Nucleoli']"
3,1,Bare Nuclei,1.035150631845914,4,2,"{'<': np.int64(6), '>=': np.int64(7)}",False,False,`Mitoses`>=0.0,"['Mitoses', 'Bare Nuclei']"
4,2,Single Epithelial Cell Size,-0.40259247876985177,2,3,"{'<': np.int64(8), '>=': np.int64(9)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`<-0.19676738972926153,"['Mitoses', 'Normal Nucleoli', 'Single Epithelial Cell Size']"
5,2,Bare Nuclei,0.697941481209813,4,3,"{'<': np.int64(10), '>=': np.int64(11)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`>=-0.19676738972926153,"['Mitoses', 'Normal Nucleoli', 'Bare Nuclei']"
6,3,Uniformity of Cell Size,0.9624976263944286,4,3,"{'<': np.int64(12), '>=': np.int64(13)}",False,False,`Mitoses`>=0.0 & `Bare Nuclei`<1.035150631845914,"['Mitoses', 'Bare Nuclei', 'Uniformity of Cell Size']"
7,3,Uniformity of Cell Shape,1.4066922114286677,4,3,"{'<': np.int64(14), '>=': np.int64(15)}",False,False,`Mitoses`>=0.0 & `Bare Nuclei`>=1.035150631845914,"['Mitoses', 'Bare Nuclei', 'Uniformity of Cell Shape']"
8,4,Clump Thickness,-0.5614202827472645,2,4,"{'<': np.int64(16), '>=': np.int64(17)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`<-0.19676738972926153 & `Single Epithelial Cell Size`<-0.40259247876985177,"['Mitoses', 'Normal Nucleoli', 'Single Epithelial Cell Size', 'Clump Thickness']"
9,4,Bland Chromatin,0.13447644435370001,4,4,"{'<': np.int64(18), '>=': np.int64(19)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`<-0.19676738972926153 & `Single Epithelial Cell Size`>=-0.40259247876985177,"['Mitoses', 'Normal Nucleoli', 'Single Epithelial Cell Size', 'Bland Chromatin']"
10,5,Uniformity of Cell Size,0.7877625157287279,4,4,"{'<': np.int64(20), '>=': np.int64(21)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`>=-0.19676738972926153 & `Bare Nuclei`<0.697941481209813,"['Mitoses', 'Normal Nucleoli', 'Bare Nuclei', 'Uniformity of Cell Size']"
11,5,Bland Chromatin,1.3136720090617429,4,4,"{'<': np.int64(22), '>=': np.int64(23)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`>=-0.19676738972926153 & `Bare Nuclei`>=0.697941481209813,"['Mitoses', 'Normal Nucleoli', 'Bare Nuclei', 'Bland Chromatin']"
12,6,Marginal Adhesion,-0.12576840612652096,2,4,"{'<': np.int64(24), '>=': np.int64(25)}",False,False,`Mitoses`>=0.0 & `Bare Nuclei`<1.035150631845914 & `Uniformity of Cell Size`<0.9624976263944286,"['Mitoses', 'Bare Nuclei', 'Uniformity of Cell Size', 'Marginal Adhesion']"
13,6,Bland Chromatin,1.5253808652738048,4,4,"{'<': np.int64(26), '>=': np.int64(27)}",False,False,`Mitoses`>=0.0 & `Bare Nuclei`<1.035150631845914 & `Uniformity of Cell Size`>=0.9624976263944286,"['Mitoses', 'Bare Nuclei', 'Uniformity of Cell Size', 'Bland Chromatin']"
14,7,Uniformity of Cell Size,0.8299399562342419,4,4,"{'<': np.int64(28), '>=': np.int64(29)}",False,False,`Mitoses`>=0.0 & `Bare Nuclei`>=1.035150631845914 & `Uniformity of Cell Shape`<1.4066922114286677,"['Mitoses', 'Bare Nuclei', 'Uniformity of Cell Shape', 'Uniformity of Cell Size']"
15,7,Uniformity of Cell Size,1.8609440574801388,4,4,"{'<': np.int64(30), '>=': np.int64(31)}",False,False,`Mitoses`>=0.0 & `Bare Nuclei`>=1.035150631845914 & `Uniformity of Cell Shape`>=1.4066922114286677,"['Mitoses', 'Bare Nuclei', 'Uniformity of Cell Shape', 'Uniformity of Cell Size']"
16,8,Bland Chromatin,-0.6152309030925974,2,5,"{'<': np.int64(32), '>=': np.int64(33)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`<-0.19676738972926153 & `Single Epithelial Cell Size`<-0.40259247876985177 & `Clump Thickness`<-0.5614202827472645,"['Mitoses', 'Normal Nucleoli', 'Single Epithelial Cell Size', 'Clump Thickness', 'Bland Chromatin']"
17,8,Bland Chromatin,-0.5443203683226959,2,5,"{'<': np.int64(34), '>=': np.int64(35)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`<-0.19676738972926153 & `Single Epithelial Cell Size`<-0.40259247876985177 & `Clump Thickness`>=-0.5614202827472645,"['Mitoses', 'Normal Nucleoli', 'Single Epithelial Cell Size', 'Clump Thickness', 'Bland Chromatin']"
