nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features
1,,Mitoses,0.0,2,1,"{'<': np.int64(2), '>=': np.int64(3)}",True,False,,['Mitoses']
2,1,Normal Nucleoli,-0.25670729758728383,2,2,"{'<': np.int64(4), '>=': np.int64(5)}",False,False,`Mitoses`<0.0,"['Mitoses', 'Normal Nucleoli']"
3,1,Clump Thickness,0.9280123962949371,4,2,"{'<': np.int64(6), '>=': np.int64(7)}",False,False,`Mitoses`>=0.0,"['Mitoses', 'Clump Thickness']"
4,2,Single Epithelial Cell Size,-0.4274599422412554,2,3,"{'<': np.int64(8), '>=': np.int64(9)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`<-0.25670729758728383,"['Mitoses', 'Normal Nucleoli', 'Single Epithelial Cell Size']"
5,2,Bland Chromatin,0.9278218183865408,4,3,"{'<': np.int64(10), '>=': np.int64(11)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`>=-0.25670729758728383,"['Mitoses', 'Normal Nucleoli', 'Bland Chromatin']"
6,3,Single Epithelial Cell Size,0.9951604094655409,4,3,"{'<': np.int64(12), '>=': np.int64(13)}",False,False,`Mitoses`>=0.0 & `Clump Thickness`<0.9280123962949371,"['Mitoses', 'Clump Thickness', 'Single Epithelial Cell Size']"
7,3,Uniformity of Cell Size,1.0823692807114997,4,3,"{'<': np.int64(14), '>=': np.int64(15)}",False,False,`Mitoses`>=0.0 & `Clump Thickness`>=0.9280123962949371,"['Mitoses', 'Clump Thickness', 'Uniformity of Cell Size']"
8,4,Clump Thickness,-0.5240821561938238,2,4,"{'<': np.int64(16), '>=': np.int64(17)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`<-0.25670729758728383 & `Single Epithelial Cell Size`<-0.4274599422412554,"['Mitoses', 'Normal Nucleoli', 'Single Epithelial Cell Size', 'Clump Thickness']"
9,4,Uniformity of Cell Size,0.15050697098651036,2,4,"{'<': np.int64(18), '>=': np.int64(19)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`<-0.25670729758728383 & `Single Epithelial Cell Size`>=-0.4274599422412554,"['Mitoses', 'Normal Nucleoli', 'Single Epithelial Cell Size', 'Uniformity of Cell Size']"
10,5,Clump Thickness,0.4136407378511598,4,4,"{'<': np.int64(20), '>=': np.int64(21)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`>=-0.25670729758728383 & `Bland Chromatin`<0.9278218183865408,"['Mitoses', 'Normal Nucleoli', 'Bland Chromatin', 'Clump Thickness']"
11,5,Bare Nuclei,1.082769275513212,4,4,"{'<': np.int64(22), '>=': np.int64(23)}",False,False,`Mitoses`<0.0 & `Normal Nucleoli`>=-0.25670729758728383 & `Bland Chromatin`>=0.9278218183865408,"['Mitoses', 'Normal Nucleoli', 'Bland Chromatin', 'Bare Nuclei']"
12,6,Uniformity of Cell Shape,-0.029470672646220424,2,4,"{'<': np.int64(24), '>=': np.int64(25)}",False,False,`Mitoses`>=0.0 & `Clump Thickness`<0.9280123962949371 & `Single Epithelial Cell Size`<0.9951604094655409,"['Mitoses', 'Clump Thickness', 'Single Epithelial Cell Size', 'Uniformity of Cell Shape']"
13,6,Bare Nuclei,1.2527378749291584,4,4,"{'<': np.int64(26), '>=': np.int64(27)}",False,False,`Mitoses`>=0.0 & `Clump Thickness`<0.9280123962949371 & `Single Epithelial Cell Size`>=0.9951604094655409,"['Mitoses', 'Clump Thickness', 'Single Epithelial Cell Size', 'Bare Nuclei']"
