nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features
1,,safety,,unacc,1,"{'low': np.int64(2), 'med': np.int64(3), 'high': np.int64(4)}",True,False,,['safety']
2,1,maint,,unacc,2,"{'low': np.int64(5), 'med': np.int64(6), 'high': np.int64(7), 'vhigh': np.int64(8)}",False,False,`safety`=='low',"['safety', 'maint']"
3,1,persons,,unacc,2,"{'more': np.int64(9), '2': np.int64(10), '4': np.int64(11)}",False,False,`safety`=='med',"['safety', 'persons']"
4,1,persons,,unacc,2,"{'2': np.int64(12), 'more': np.int64(13), '4': np.int64(14)}",False,False,`safety`=='high',"['safety', 'persons']"
5,2,buying,,unacc,3,"{'med': np.int64(15), 'low': np.int64(16), 'high': np.int64(17), 'vhigh': np.int64(18)}",False,False,`safety`=='low' & `maint`=='low',"['safety', 'maint', 'buying']"
6,2,buying,,unacc,3,"{'med': np.int64(19), 'vhigh': np.int64(20), 'low': np.int64(21), 'high': np.int64(22)}",False,False,`safety`=='low' & `maint`=='med',"['safety', 'maint', 'buying']"
7,2,buying,,unacc,3,"{'high': np.int64(23), 'vhigh': np.int64(24), 'med': np.int64(25), 'low': np.int64(26)}",False,False,`safety`=='low' & `maint`=='high',"['safety', 'maint', 'buying']"
8,2,buying,,unacc,3,"{'vhigh': np.int64(27), 'low': np.int64(28), 'high': np.int64(29), 'med': np.int64(30)}",False,False,`safety`=='low' & `maint`=='vhigh',"['safety', 'maint', 'buying']"
9,3,lug_boot,,unacc,3,"{'med': np.int64(31), 'big': np.int64(32), 'small': np.int64(33)}",False,False,`safety`=='med' & `persons`=='more',"['safety', 'persons', 'lug_boot']"
10,3,buying,,unacc,3,"{'med': np.int64(34), 'high': np.int64(35), 'vhigh': np.int64(36), 'low': np.int64(37)}",False,False,`safety`=='med' & `persons`=='2',"['safety', 'persons', 'buying']"
11,3,buying,,acc,3,"{'vhigh': np.int64(38), 'high': np.int64(39), 'med': np.int64(40), 'low': np.int64(41)}",False,False,`safety`=='med' & `persons`=='4',"['safety', 'persons', 'buying']"
12,4,buying,,unacc,3,"{'low': np.int64(42), 'vhigh': np.int64(43), 'high': np.int64(44), 'med': np.int64(45)}",False,False,`safety`=='high' & `persons`=='2',"['safety', 'persons', 'buying']"
13,4,buying,,acc,3,"{'high': np.int64(46), 'low': np.int64(47), 'vhigh': np.int64(48), 'med': np.int64(49)}",False,False,`safety`=='high' & `persons`=='more',"['safety', 'persons', 'buying']"
14,4,buying,,acc,3,"{'high': np.int64(50), 'vhigh': np.int64(51), 'med': np.int64(52), 'low': np.int64(53)}",False,False,`safety`=='high' & `persons`=='4',"['safety', 'persons', 'buying']"
15,5,lug_boot,,unacc,4,"{'med': np.int64(54), 'big': np.int64(55), 'small': np.int64(56)}",False,False,`safety`=='low' & `maint`=='low' & `buying`=='med',"['safety', 'maint', 'buying', 'lug_boot']"
16,5,lug_boot,,unacc,4,"{'med': np.int64(57), 'big': np.int64(58), 'small': np.int64(59)}",False,False,`safety`=='low' & `maint`=='low' & `buying`=='low',"['safety', 'maint', 'buying', 'lug_boot']"
17,5,lug_boot,,unacc,4,"{'med': np.int64(60), 'small': np.int64(61), 'big': np.int64(62)}",False,False,`safety`=='low' & `maint`=='low' & `buying`=='high',"['safety', 'maint', 'buying', 'lug_boot']"
18,5,lug_boot,,unacc,4,"{'med': np.int64(63), 'small': np.int64(64), 'big': np.int64(65)}",False,False,`safety`=='low' & `maint`=='low' & `buying`=='vhigh',"['safety', 'maint', 'buying', 'lug_boot']"
19,6,lug_boot,,unacc,4,"{'med': np.int64(66), 'small': np.int64(67), 'big': np.int64(68)}",False,False,`safety`=='low' & `maint`=='med' & `buying`=='med',"['safety', 'maint', 'buying', 'lug_boot']"
20,6,lug_boot,,unacc,4,"{'big': np.int64(69), 'small': np.int64(70), 'med': np.int64(71)}",False,False,`safety`=='low' & `maint`=='med' & `buying`=='vhigh',"['safety', 'maint', 'buying', 'lug_boot']"
21,6,lug_boot,,unacc,4,"{'big': np.int64(72), 'small': np.int64(73), 'med': np.int64(74)}",False,False,`safety`=='low' & `maint`=='med' & `buying`=='low',"['safety', 'maint', 'buying', 'lug_boot']"
22,6,lug_boot,,unacc,4,"{'small': np.int64(75), 'med': np.int64(76), 'big': np.int64(77)}",False,False,`safety`=='low' & `maint`=='med' & `buying`=='high',"['safety', 'maint', 'buying', 'lug_boot']"
23,7,lug_boot,,unacc,4,"{'med': np.int64(78), 'small': np.int64(79), 'big': np.int64(80)}",False,False,`safety`=='low' & `maint`=='high' & `buying`=='high',"['safety', 'maint', 'buying', 'lug_boot']"
24,7,lug_boot,,unacc,4,"{'med': np.int64(81), 'small': np.int64(82), 'big': np.int64(83)}",False,False,`safety`=='low' & `maint`=='high' & `buying`=='vhigh',"['safety', 'maint', 'buying', 'lug_boot']"
25,7,lug_boot,,unacc,4,"{'med': np.int64(84), 'small': np.int64(85), 'big': np.int64(86)}",False,False,`safety`=='low' & `maint`=='high' & `buying`=='med',"['safety', 'maint', 'buying', 'lug_boot']"
26,7,lug_boot,,unacc,4,"{'big': np.int64(87), 'small': np.int64(88), 'med': np.int64(89)}",False,False,`safety`=='low' & `maint`=='high' & `buying`=='low',"['safety', 'maint', 'buying', 'lug_boot']"
27,8,lug_boot,,unacc,4,"{'big': np.int64(90), 'small': np.int64(91), 'med': np.int64(92)}",False,False,`safety`=='low' & `maint`=='vhigh' & `buying`=='vhigh',"['safety', 'maint', 'buying', 'lug_boot']"
28,8,lug_boot,,unacc,4,"{'med': np.int64(93), 'small': np.int64(94), 'big': np.int64(95)}",False,False,`safety`=='low' & `maint`=='vhigh' & `buying`=='low',"['safety', 'maint', 'buying', 'lug_boot']"
29,8,lug_boot,,unacc,4,"{'big': np.int64(96), 'med': np.int64(97), 'small': np.int64(98)}",False,False,`safety`=='low' & `maint`=='vhigh' & `buying`=='high',"['safety', 'maint', 'buying', 'lug_boot']"
30,8,lug_boot,,unacc,4,"{'small': np.int64(99), 'med': np.int64(100), 'big': np.int64(101)}",False,False,`safety`=='low' & `maint`=='vhigh' & `buying`=='med',"['safety', 'maint', 'buying', 'lug_boot']"
31,9,buying,,acc,4,"{'vhigh': np.int64(102), 'high': np.int64(103), 'med': np.int64(104), 'low': np.int64(105)}",False,False,`safety`=='med' & `persons`=='more' & `lug_boot`=='med',"['safety', 'persons', 'lug_boot', 'buying']"
32,9,buying,,acc,4,"{'vhigh': np.int64(106), 'med': np.int64(107), 'high': np.int64(108), 'low': np.int64(109)}",False,False,`safety`=='med' & `persons`=='more' & `lug_boot`=='big',"['safety', 'persons', 'lug_boot', 'buying']"
