nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features
1,,MMAX,-4.7580986769649563e-17,105.28571428571429,1,"{'<': np.int64(2), '>=': np.int64(3)}",True,False,,['MMAX']
2,1,CACH,-0.47223349056724173,37.345454545454544,2,"{'<': np.int64(4), '>=': np.int64(5)}",False,False,`MMAX`<-4.7580986769649563e-17,"['MMAX', 'CACH']"
3,1,CACH,0.8956152407309756,234.13793103448276,2,"{'<': np.int64(6), '>=': np.int64(7)}",False,False,`MMAX`>=-4.7580986769649563e-17,"['MMAX', 'CACH']"
4,2,MMIN,-0.4273992219131297,29.714285714285715,3,"{'<': np.int64(8), '>=': np.int64(9)}",False,False,`MMAX`<-4.7580986769649563e-17 & `CACH`<-0.47223349056724173,"['MMAX', 'CACH', 'MMIN']"
5,2,MYCT,-0.3121228442619936,62.0,3,"{'<': np.int64(10), '>=': np.int64(11)}",False,False,`MMAX`<-4.7580986769649563e-17 & `CACH`>=-0.47223349056724173,"['MMAX', 'CACH', 'MYCT']"
6,3,CHMIN,0.08082903586249054,123.25,3,"{'<': np.int64(12), '>=': np.int64(13)}",False,False,`MMAX`>=-4.7580986769649563e-17 & `CACH`<0.8956152407309756,"['MMAX', 'CACH', 'CHMIN']"
7,3,MMIN,1.3568604375403668,370.61538461538464,3,"{'<': np.int64(14), '>=': np.int64(15)}",False,False,`MMAX`>=-4.7580986769649563e-17 & `CACH`>=0.8956152407309756,"['MMAX', 'CACH', 'MMIN']"
8,4,MYCT,0.7281474993698822,25.233333333333334,4,"{'<': np.int64(16), '>=': np.int64(17)}",False,False,`MMAX`<-4.7580986769649563e-17 & `CACH`<-0.47223349056724173 & `MMIN`<-0.4273992219131297,"['MMAX', 'CACH', 'MMIN', 'MYCT']"
9,4,MYCT,-0.22185576587457068,40.916666666666664,4,"{'<': np.int64(18), '>=': np.int64(19)}",False,False,`MMAX`<-4.7580986769649563e-17 & `CACH`<-0.47223349056724173 & `MMIN`>=-0.4273992219131297,"['MMAX', 'CACH', 'MMIN', 'MYCT']"
10,5,CHMAX,-0.11122319488629732,80.0,4,"{'<': np.int64(20), '>=': np.int64(21)}",False,False,`MMAX`<-4.7580986769649563e-17 & `CACH`>=-0.47223349056724173 & `MYCT`<-0.3121228442619936,"['MMAX', 'CACH', 'MYCT', 'CHMAX']"
11,5,CHMAX,-0.3027742527460315,46.57142857142857,4,"{'<': np.int64(22), '>=': np.int64(23)}",False,False,`MMAX`<-4.7580986769649563e-17 & `CACH`>=-0.47223349056724173 & `MYCT`>=-0.3121228442619936,"['MMAX', 'CACH', 'MYCT', 'CHMAX']"
12,6,CHMAX,-0.10257250195069641,94.9,4,"{'<': np.int64(24), '>=': np.int64(25)}",False,False,`MMAX`>=-4.7580986769649563e-17 & `CACH`<0.8956152407309756 & `CHMIN`<0.08082903586249054,"['MMAX', 'CACH', 'CHMIN', 'CHMAX']"
