learningRate,hiddenLayerSize1,hiddenLayerSize2,max_iterations,check_increment,iterationsToTrain,networkLoss,hit_rate,null_model
0.001,2,2,334200,3342,6684,0.9994152291968635,,0.9994015559545173
0.001,2,4,334200,3342,6684,0.9998497684833677,,0.9994015559545173
0.001,2,9,334200,3342,6684,1.0022856351289087,,0.9994015559545173
0.001,2,18,334200,3342,6684,1.0017150835446587,,0.9994015559545173
0.001,4,2,334200,3342,6684,0.9994508517956123,,0.9994015559545173
0.001,4,4,334200,3342,6684,0.999910551525888,,0.9994015559545173
0.001,4,9,334200,3342,6684,0.9996995892822045,,0.9994015559545173
0.001,4,18,334200,3342,6684,1.002194458606551,,0.9994015559545173
0.001,9,2,334200,3342,6684,0.9994586452731513,,0.9994015559545173
0.001,9,4,334200,3342,6684,1.0002382929984441,,0.9994015559545173
0.001,9,9,334200,3342,6684,1.0007828657795583,,0.9994015559545173
0.001,9,18,334200,3342,6684,1.0050478857997558,,0.9994015559545173
0.001,18,2,334200,3342,6684,0.9994733004538796,,0.9994015559545173
0.001,18,4,334200,3342,6684,0.9999204504160524,,0.9994015559545173
0.001,18,9,334200,3342,6684,1.0000693864565335,,0.9994015559545173
0.001,18,18,334200,3342,6684,0.9996168824046058,,0.9994015559545173
