learningRate,hiddenLayerSize1,hiddenLayerSize2,max_iterations,check_increment,iterationsToTrain,networkLoss,hit_rate,null_model
0.01,2,2,56200,562,1124,-153.07649928596788,0.6559139784946236,0.6559139784946236
0.01,2,4,56200,562,1686,-153.5349722527311,0.6559139784946236,0.6559139784946236
0.01,2,9,56200,562,1124,-149.95750223108342,0.6559139784946236,0.6559139784946236
0.01,2,18,56200,562,1686,-150.2119845687088,0.6559139784946236,0.6559139784946236
0.01,2,36,56200,562,1686,-155.1544812208482,0.6559139784946236,0.6559139784946236
0.01,4,2,56200,562,1124,-152.08678073292853,0.6559139784946236,0.6559139784946236
0.01,4,4,56200,562,1124,-149.6511949892201,0.6559139784946236,0.6559139784946236
0.01,4,9,56200,562,1124,-150.6814636830091,0.6559139784946236,0.6559139784946236
0.01,4,18,56200,562,1686,-153.19702273293407,0.6559139784946236,0.6559139784946236
0.01,4,36,56200,562,2248,-142.1694003929239,0.6559139784946236,0.6559139784946236
0.01,9,2,56200,562,1686,-153.47776289902507,0.6559139784946236,0.6559139784946236
0.01,9,4,56200,562,1124,-152.08377033132862,0.6559139784946236,0.6559139784946236
0.01,9,9,56200,562,1686,-154.04432085819312,0.6559139784946236,0.6559139784946236
0.01,9,18,56200,562,1124,-151.98114426951486,0.6559139784946236,0.6559139784946236
0.01,9,36,56200,562,1124,-158.12891523810484,0.6559139784946236,0.6559139784946236
0.01,18,2,56200,562,1124,-153.2597426130981,0.6559139784946236,0.6559139784946236
0.01,18,4,56200,562,1124,-151.9706022817137,0.6559139784946236,0.6559139784946236
0.01,18,9,56200,562,1686,-153.33437947436872,0.6559139784946236,0.6559139784946236
0.01,18,18,56200,562,1686,-149.60894051950243,0.6559139784946236,0.6559139784946236
0.01,18,36,56200,562,1124,-144.052291373998,0.6559139784946236,0.6559139784946236
0.01,36,2,56200,562,1686,-151.33654188373066,0.6559139784946236,0.6559139784946236
0.01,36,4,56200,562,1686,-149.6404193739266,0.6559139784946236,0.6559139784946236
0.01,36,9,56200,562,1686,-152.58736322055032,0.6559139784946236,0.6559139784946236
0.01,36,18,56200,562,1124,-154.58956020525974,0.6559139784946236,0.6559139784946236
0.01,36,36,56200,562,1686,-148.42717637601967,0.6559139784946236,0.6559139784946236
0.1,2,2,56200,562,3372,-258.92617770519456,0.9498207885304659,0.6559139784946236
0.1,2,4,56200,562,2810,-258.5241399374877,0.946236559139785,0.6559139784946236
0.1,2,9,56200,562,2810,-259.0702321302265,0.942652329749104,0.6559139784946236
0.1,2,18,56200,562,2810,-259.3718745455417,0.942652329749104,0.6559139784946236
0.1,2,36,56200,562,2810,-256.31501231068165,0.931899641577061,0.6559139784946236
0.1,4,2,56200,562,2810,-259.84094980187825,0.946236559139785,0.6559139784946236
0.1,4,4,56200,562,2810,-259.17211872451145,0.946236559139785,0.6559139784946236
0.1,4,9,56200,562,2810,-260.2815828895592,0.946236559139785,0.6559139784946236
0.1,4,18,56200,562,2810,-259.39760378550494,0.942652329749104,0.6559139784946236
0.1,4,36,56200,562,2248,-258.9149840714527,0.9498207885304659,0.6559139784946236
0.1,9,2,56200,562,2810,-259.7729141613774,0.942652329749104,0.6559139784946236
0.1,9,4,56200,562,2810,-259.6872515557896,0.942652329749104,0.6559139784946236
0.1,9,9,56200,562,2810,-258.9666164967589,0.946236559139785,0.6559139784946236
0.1,9,18,56200,562,2248,-261.3513682021338,0.9498207885304659,0.6559139784946236
0.1,9,36,56200,562,2248,-259.7436802155896,0.946236559139785,0.6559139784946236
0.1,18,2,56200,562,2810,-260.6636420550887,0.953405017921147,0.6559139784946236
0.1,18,4,56200,562,2248,-259.31877295300797,0.953405017921147,0.6559139784946236
0.1,18,9,56200,562,2810,-260.17848092233737,0.946236559139785,0.6559139784946236
0.1,18,18,56200,562,2248,-259.6393924974623,0.946236559139785,0.6559139784946236
0.1,18,36,56200,562,2248,-260.45447200122095,0.9498207885304659,0.6559139784946236
0.1,36,2,56200,562,2810,-260.6970335306719,0.946236559139785,0.6559139784946236
0.1,36,4,56200,562,2810,-259.38276818853734,0.942652329749104,0.6559139784946236
0.1,36,9,56200,562,2810,-260.9075179746351,0.9498207885304659,0.6559139784946236
0.1,36,18,56200,562,2248,-259.8120547912293,0.946236559139785,0.6559139784946236
0.1,36,36,56200,562,2248,-259.7770860947083,0.942652329749104,0.6559139784946236
