learningRate,hiddenLayerSize1,hiddenLayerSize2,max_iterations,check_increment,iterationsToTrain,networkLoss,hit_rate,null_model
0.1,8,8,35000,350,1750,-154.98273646583783,0.9137931034482759,0.6149425287356322
0.1,8,16,35000,350,2100,-162.26669589965573,0.9425287356321839,0.6149425287356322
0.1,8,32,35000,350,2100,-160.52144667332337,0.9425287356321839,0.6149425287356322
0.1,8,64,35000,350,1750,-157.64295915020926,0.9252873563218391,0.6149425287356322
0.1,16,8,35000,350,2100,-160.8329252729474,0.9597701149425287,0.6149425287356322
0.1,16,16,35000,350,1750,-156.45845196454565,0.9137931034482759,0.6149425287356322
0.1,16,32,35000,350,2100,-163.0911113325804,0.9597701149425287,0.6149425287356322
0.1,16,64,35000,350,1750,-156.90954607901568,0.9137931034482759,0.6149425287356322
0.1,32,8,35000,350,2450,-159.37396982966936,0.9367816091954023,0.6149425287356322
0.1,32,16,35000,350,1750,-157.225224948685,0.9252873563218391,0.6149425287356322
0.1,32,32,35000,350,1750,-158.630293300794,0.9367816091954023,0.6149425287356322
0.1,32,64,35000,350,1750,-150.23804093043069,0.8793103448275862,0.6149425287356322
0.1,64,8,35000,350,2100,-156.32823559724545,0.9137931034482759,0.6149425287356322
0.1,64,16,35000,350,1750,-151.14574402331283,0.8908045977011494,0.6149425287356322
0.1,64,32,35000,350,1400,-151.43272745781906,0.8908045977011494,0.6149425287356322
0.1,64,64,35000,350,1750,-158.398141893688,0.9137931034482759,0.6149425287356322
