learningRate,hiddenLayerSize1,hiddenLayerSize2,max_iterations,check_increment,iterationsToTrain,networkLoss,hit_rate,null_model
0.1,8,8,35000,350,2100,-165.49575427400984,0.9770114942528736,0.6149425287356322
0.1,8,16,35000,350,700,-90.11001792368889,0.6436781609195402,0.6149425287356322
0.1,8,32,35000,350,700,-97.94746507303053,0.6149425287356322,0.6149425287356322
0.1,8,64,35000,350,2100,-164.7299688043195,0.9655172413793104,0.6149425287356322
0.1,16,8,35000,350,2100,-161.81987764794343,0.9597701149425287,0.6149425287356322
0.1,16,16,35000,350,1750,-154.28935724373486,0.9195402298850575,0.6149425287356322
0.1,16,32,35000,350,1750,-164.7264775845615,0.9770114942528736,0.6149425287356322
0.1,16,64,35000,350,2100,-164.10732264819984,0.9655172413793104,0.6149425287356322
0.1,32,8,35000,350,2100,-164.4685219680006,0.9770114942528736,0.6149425287356322
0.1,32,16,35000,350,2100,-164.55034455563558,0.9770114942528736,0.6149425287356322
0.1,32,32,35000,350,2100,-165.93141768870194,0.9712643678160919,0.6149425287356322
0.1,32,64,35000,350,2100,-164.31688621492424,0.9655172413793104,0.6149425287356322
0.1,64,8,35000,350,2450,-164.96223914891846,0.9655172413793104,0.6149425287356322
0.1,64,16,35000,350,2100,-163.3304111258647,0.9540229885057471,0.6149425287356322
0.1,64,32,35000,350,2100,-164.7528215226001,0.9655172413793104,0.6149425287356322
0.1,64,64,35000,350,1750,-162.5746410233472,0.9655172413793104,0.6149425287356322
