learningRate,hiddenLayerSize1,hiddenLayerSize2,max_iterations,check_increment,iterationsToTrain,networkLoss,hit_rate,null_model
0.01,3,3,138400,1384,2768,-369.0388142239087,0.6994219653179191,0.6994219653179191
0.01,3,7,138400,1384,2768,-375.63598564888883,0.6994219653179191,0.6994219653179191
0.01,3,15,138400,1384,2768,-375.85075494750333,0.6994219653179191,0.6994219653179191
0.01,3,30,138400,1384,2768,-374.77804027900197,0.6994219653179191,0.6994219653179191
0.01,3,60,138400,1384,4152,-338.8118301652815,0.6994219653179191,0.6994219653179191
0.01,7,3,138400,1384,2768,-372.1426286938869,0.6994219653179191,0.6994219653179191
0.01,7,7,138400,1384,2768,-359.8120326727482,0.6994219653179191,0.6994219653179191
0.01,7,15,138400,1384,2768,-377.8044692754402,0.6994219653179191,0.6994219653179191
0.01,7,30,138400,1384,4152,-351.4089475786385,0.6994219653179191,0.6994219653179191
0.01,7,60,138400,1384,2768,-342.1060129066619,0.6994219653179191,0.6994219653179191
0.01,15,3,138400,1384,5536,-385.21665730704933,0.6994219653179191,0.6994219653179191
0.01,15,7,138400,1384,2768,-379.1575538743598,0.6994219653179191,0.6994219653179191
0.01,15,15,138400,1384,4152,-377.8735971823771,0.6994219653179191,0.6994219653179191
0.01,15,30,138400,1384,4152,-369.3064069034392,0.6994219653179191,0.6994219653179191
0.01,15,60,138400,1384,4152,-346.15642815375185,0.6994219653179191,0.6994219653179191
0.01,30,3,138400,1384,2768,-376.32174199195293,0.6994219653179191,0.6994219653179191
0.01,30,7,138400,1384,2768,-363.0983842438971,0.6994219653179191,0.6994219653179191
0.01,30,15,138400,1384,4152,-397.4504216403268,0.6994219653179191,0.6994219653179191
0.01,30,30,138400,1384,2768,-400.1806849099091,0.6994219653179191,0.6994219653179191
0.01,30,60,138400,1384,5536,-344.4777808746718,0.6994219653179191,0.6994219653179191
0.01,60,3,138400,1384,4152,-363.01866842831885,0.6994219653179191,0.6994219653179191
0.01,60,7,138400,1384,2768,-368.25718481098846,0.6994219653179191,0.6994219653179191
0.01,60,15,138400,1384,4152,-384.80664089713395,0.6994219653179191,0.6994219653179191
0.01,60,30,138400,1384,2768,-344.3954136698662,0.6994219653179191,0.6994219653179191
0.01,60,60,138400,1384,2768,-345.0850485260381,0.6994219653179191,0.6994219653179191
0.1,3,3,138400,1384,2768,-349.43735218933807,0.6994219653179191,0.6994219653179191
0.1,3,7,138400,1384,5536,-540.9748198558607,0.8627167630057804,0.6994219653179191
0.1,3,15,138400,1384,5536,-544.8424477425017,0.8554913294797688,0.6994219653179191
0.1,3,30,138400,1384,6920,-560.1411152839389,0.8670520231213873,0.6994219653179191
0.1,3,60,138400,1384,9688,-569.4895265715796,0.8583815028901735,0.6994219653179191
0.1,7,3,138400,1384,8304,-556.2039039980409,0.8482658959537572,0.6994219653179191
0.1,7,7,138400,1384,5536,-540.9589776012433,0.8641618497109826,0.6994219653179191
0.1,7,15,138400,1384,6920,-549.6121198782448,0.8627167630057804,0.6994219653179191
0.1,7,30,138400,1384,4152,-532.5231022222456,0.8482658959537572,0.6994219653179191
0.1,7,60,138400,1384,6920,-561.0442936468547,0.8742774566473989,0.6994219653179191
0.1,15,3,138400,1384,2768,-353.8112711645126,0.6994219653179191,0.6994219653179191
0.1,15,7,138400,1384,9688,-565.0563783612723,0.869942196531792,0.6994219653179191
0.1,15,15,138400,1384,6920,-560.4018295145852,0.8627167630057804,0.6994219653179191
0.1,15,30,138400,1384,6920,-565.5515030656176,0.8583815028901735,0.6994219653179191
0.1,15,60,138400,1384,4152,-524.4210608947733,0.8569364161849711,0.6994219653179191
0.1,30,3,138400,1384,2768,-377.98837241625614,0.6994219653179191,0.6994219653179191
0.1,30,7,138400,1384,8304,-550.3427009964308,0.8583815028901735,0.6994219653179191
0.1,30,15,138400,1384,8304,-564.0864412303495,0.8569364161849711,0.6994219653179191
0.1,30,30,138400,1384,11072,-575.6981952374485,0.8901734104046243,0.6994219653179191
0.1,30,60,138400,1384,5536,-543.99571141186,0.8410404624277457,0.6994219653179191
0.1,60,3,138400,1384,8304,-545.1307223668078,0.8569364161849711,0.6994219653179191
0.1,60,7,138400,1384,8304,-547.6814047079278,0.8511560693641619,0.6994219653179191
0.1,60,15,138400,1384,6920,-545.1685200895304,0.8598265895953757,0.6994219653179191
0.1,60,30,138400,1384,5536,-532.1105788243837,0.846820809248555,0.6994219653179191
0.1,60,60,138400,1384,8304,-569.4156986114183,0.8453757225433526,0.6994219653179191
