learningRate,hiddenLayerSize1,hiddenLayerSize2,max_iterations,check_increment,iterationsToTrain,networkLoss,hit_rate,null_model
0.01,2,2,55800,558,1116,-151.9475470404849,0.6548042704626335,0.6548042704626335
0.01,2,4,55800,558,1674,-154.84549200269367,0.6548042704626335,0.6548042704626335
0.01,2,9,55800,558,1674,-151.46888712111115,0.6548042704626335,0.6548042704626335
0.01,2,18,55800,558,1116,-154.74780209567237,0.6548042704626335,0.6548042704626335
0.01,2,36,55800,558,2232,-159.70169819758223,0.6548042704626335,0.6548042704626335
0.01,4,2,55800,558,1674,-153.5144573066116,0.6548042704626335,0.6548042704626335
0.01,4,4,55800,558,1674,-153.3390095082254,0.6548042704626335,0.6548042704626335
0.01,4,9,55800,558,1116,-151.61894100666137,0.6548042704626335,0.6548042704626335
0.01,4,18,55800,558,1116,-149.86769144472638,0.6548042704626335,0.6548042704626335
0.01,4,36,55800,558,1116,-151.58803836620262,0.6548042704626335,0.6548042704626335
0.01,9,2,55800,558,1116,-152.0643725265499,0.6548042704626335,0.6548042704626335
0.01,9,4,55800,558,1674,-150.90860956287986,0.6548042704626335,0.6548042704626335
0.01,9,9,55800,558,1674,-152.93079617207974,0.6548042704626335,0.6548042704626335
0.01,9,18,55800,558,1674,-151.67063259252907,0.6548042704626335,0.6548042704626335
0.01,9,36,55800,558,1674,-156.84390450124306,0.6548042704626335,0.6548042704626335
0.01,18,2,55800,558,1674,-153.30320091712554,0.6548042704626335,0.6548042704626335
0.01,18,4,55800,558,1116,-152.53901115339033,0.6548042704626335,0.6548042704626335
0.01,18,9,55800,558,1674,-156.47265220476237,0.6548042704626335,0.6548042704626335
0.01,18,18,55800,558,1116,-152.04128834074515,0.6548042704626335,0.6548042704626335
0.01,18,36,55800,558,1116,-139.38368799698102,0.34519572953736655,0.6548042704626335
0.01,36,2,55800,558,1674,-156.6006149919038,0.6548042704626335,0.6548042704626335
0.01,36,4,55800,558,1674,-151.59898464971084,0.6548042704626335,0.6548042704626335
0.01,36,9,55800,558,1116,-153.7478641709804,0.6548042704626335,0.6548042704626335
0.01,36,18,55800,558,1674,-156.7853925993663,0.6548042704626335,0.6548042704626335
0.01,36,36,55800,558,1116,-154.52886812185503,0.6548042704626335,0.6548042704626335
0.1,2,2,55800,558,1116,-145.70295351267364,0.6548042704626335,0.6548042704626335
0.1,2,4,55800,558,3348,-264.10442693904514,0.9644128113879004,0.6548042704626335
0.1,2,9,55800,558,2790,-265.106909006102,0.9644128113879004,0.6548042704626335
0.1,2,18,55800,558,2232,-260.98299349120197,0.9715302491103203,0.6548042704626335
0.1,2,36,55800,558,2232,-256.22494131723255,0.9608540925266904,0.6548042704626335
0.1,4,2,55800,558,2232,-259.81927290765003,0.9608540925266904,0.6548042704626335
0.1,4,4,55800,558,2232,-261.2738189594989,0.9608540925266904,0.6548042704626335
0.1,4,9,55800,558,2232,-263.5397751331276,0.9644128113879004,0.6548042704626335
0.1,4,18,55800,558,2790,-266.90066158628946,0.9644128113879004,0.6548042704626335
0.1,4,36,55800,558,2232,-265.21496244633187,0.9608540925266904,0.6548042704626335
0.1,9,2,55800,558,2790,-262.71064565245365,0.9608540925266904,0.6548042704626335
0.1,9,4,55800,558,2232,-263.6209759776371,0.9644128113879004,0.6548042704626335
0.1,9,9,55800,558,2232,-263.5740465310885,0.9644128113879004,0.6548042704626335
0.1,9,18,55800,558,2790,-266.80950004790805,0.9679715302491103,0.6548042704626335
0.1,9,36,55800,558,2790,-256.6359781375167,0.9288256227758007,0.6548042704626335
0.1,18,2,55800,558,2790,-265.0678148161571,0.9644128113879004,0.6548042704626335
0.1,18,4,55800,558,2790,-266.3717876941969,0.9644128113879004,0.6548042704626335
0.1,18,9,55800,558,2232,-265.68880475761193,0.9679715302491103,0.6548042704626335
0.1,18,18,55800,558,2232,-265.0928581835027,0.9644128113879004,0.6548042704626335
0.1,18,36,55800,558,2232,-265.57772214586413,0.9644128113879004,0.6548042704626335
0.1,36,2,55800,558,3348,-266.40462304188526,0.9644128113879004,0.6548042704626335
0.1,36,4,55800,558,2232,-261.64895202353944,0.9644128113879004,0.6548042704626335
0.1,36,9,55800,558,2790,-266.12417951259755,0.9679715302491103,0.6548042704626335
0.1,36,18,55800,558,2232,-265.0699030562855,0.9644128113879004,0.6548042704626335
0.1,36,36,55800,558,2232,-262.6317532115048,0.9608540925266904,0.6548042704626335
