learningRate,hiddenLayerSize1,hiddenLayerSize2,max_iterations,check_increment,iterationsToTrain,networkLoss,hit_rate,null_model
0.01,3,3,138400,1384,4152,-372.70324250512766,0.6994219653179191,0.6994219653179191
0.01,3,7,138400,1384,4152,-386.47518643634083,0.6994219653179191,0.6994219653179191
0.01,3,15,138400,1384,2768,-361.24133736873176,0.6994219653179191,0.6994219653179191
0.01,3,30,138400,1384,2768,-349.3686846290016,0.6994219653179191,0.6994219653179191
0.01,3,60,138400,1384,2768,-383.0538703979391,0.6994219653179191,0.6994219653179191
0.01,7,3,138400,1384,2768,-362.0123733695255,0.6994219653179191,0.6994219653179191
0.01,7,7,138400,1384,4152,-385.0810717464551,0.6994219653179191,0.6994219653179191
0.01,7,15,138400,1384,2768,-377.84574440362667,0.6994219653179191,0.6994219653179191
0.01,7,30,138400,1384,4152,-376.7824481799367,0.6994219653179191,0.6994219653179191
0.01,7,60,138400,1384,4152,-331.17649764781567,0.6994219653179191,0.6994219653179191
0.01,15,3,138400,1384,4152,-364.00281897060796,0.6994219653179191,0.6994219653179191
0.01,15,7,138400,1384,2768,-370.11408185082195,0.6994219653179191,0.6994219653179191
0.01,15,15,138400,1384,5536,-328.3540963483739,0.6994219653179191,0.6994219653179191
0.01,15,30,138400,1384,2768,-389.11552478896783,0.6994219653179191,0.6994219653179191
0.01,15,60,138400,1384,5536,-375.0975080894922,0.6994219653179191,0.6994219653179191
0.01,30,3,138400,1384,2768,-374.59667882535484,0.6994219653179191,0.6994219653179191
0.01,30,7,138400,1384,4152,-362.7376243369091,0.6994219653179191,0.6994219653179191
0.01,30,15,138400,1384,2768,-369.1443519293449,0.6994219653179191,0.6994219653179191
0.01,30,30,138400,1384,2768,-360.4500062929415,0.6994219653179191,0.6994219653179191
0.01,30,60,138400,1384,2768,-340.8794967561606,0.6994219653179191,0.6994219653179191
0.01,60,3,138400,1384,4152,-365.06350891874473,0.6994219653179191,0.6994219653179191
0.01,60,7,138400,1384,4152,-368.1692837681507,0.6994219653179191,0.6994219653179191
0.01,60,15,138400,1384,2768,-376.7902585130978,0.6994219653179191,0.6994219653179191
0.01,60,30,138400,1384,4152,-372.84975207908406,0.6994219653179191,0.6994219653179191
0.01,60,60,138400,1384,4152,-356.03560464188087,0.6994219653179191,0.6994219653179191
0.1,3,3,138400,1384,2768,-379.52035306378144,0.6994219653179191,0.6994219653179191
0.1,3,7,138400,1384,5536,-550.6161832887323,0.8569364161849711,0.6994219653179191
0.1,3,15,138400,1384,5536,-539.7648019868595,0.8627167630057804,0.6994219653179191
0.1,3,30,138400,1384,4152,-506.36651141447356,0.819364161849711,0.6994219653179191
0.1,3,60,138400,1384,5536,-544.8604756508632,0.8627167630057804,0.6994219653179191
0.1,7,3,138400,1384,2768,-370.49299142587114,0.6994219653179191,0.6994219653179191
0.1,7,7,138400,1384,6920,-550.1082554892342,0.8554913294797688,0.6994219653179191
0.1,7,15,138400,1384,8304,-569.807199692199,0.8482658959537572,0.6994219653179191
0.1,7,30,138400,1384,4152,-520.3182694906403,0.8309248554913294,0.6994219653179191
0.1,7,60,138400,1384,8304,-557.8195868848122,0.8858381502890174,0.6994219653179191
0.1,15,3,138400,1384,9688,-553.9121592894757,0.8641618497109826,0.6994219653179191
0.1,15,7,138400,1384,5536,-547.8189482363831,0.8641618497109826,0.6994219653179191
0.1,15,15,138400,1384,6920,-558.8030683752708,0.8670520231213873,0.6994219653179191
0.1,15,30,138400,1384,8304,-576.1326968649906,0.8627167630057804,0.6994219653179191
0.1,15,60,138400,1384,6920,-563.9067198561347,0.8670520231213873,0.6994219653179191
0.1,30,3,138400,1384,2768,-368.7581336620427,0.6994219653179191,0.6994219653179191
0.1,30,7,138400,1384,8304,-556.9303099803221,0.861271676300578,0.6994219653179191
0.1,30,15,138400,1384,8304,-574.7468151209279,0.8627167630057804,0.6994219653179191
0.1,30,30,138400,1384,6920,-550.2636582001575,0.8540462427745664,0.6994219653179191
0.1,30,60,138400,1384,5536,-551.5220012319527,0.8670520231213873,0.6994219653179191
0.1,60,3,138400,1384,4152,-323.2070260663689,0.6994219653179191,0.6994219653179191
0.1,60,7,138400,1384,5536,-530.6331193032787,0.861271676300578,0.6994219653179191
0.1,60,15,138400,1384,8304,-564.1171199156827,0.8554913294797688,0.6994219653179191
