learningRate,hiddenLayerSize1,hiddenLayerSize2,max_iterations,check_increment,iterationsToTrain,networkLoss,hit_rate,null_model
0.1,8,8,34800,348,696,-95.50808941742557,0.6114285714285714,0.6114285714285714
0.1,8,16,34800,348,2436,-164.07541034074563,0.9542857142857143,0.6114285714285714
0.1,8,32,34800,348,696,-102.80502178218816,0.6114285714285714,0.6114285714285714
0.1,8,64,34800,348,1740,-159.51742053334567,0.9485714285714286,0.6114285714285714
0.1,16,8,34800,348,2436,-163.74881305229752,0.9485714285714286,0.6114285714285714
0.1,16,16,34800,348,2088,-165.1008834271846,0.9542857142857143,0.6114285714285714
0.1,16,32,34800,348,2088,-165.23803287683867,0.9542857142857143,0.6114285714285714
0.1,16,64,34800,348,2088,-166.21541357508173,0.9714285714285714,0.6114285714285714
0.1,32,8,34800,348,2436,-161.37330420957778,0.9542857142857143,0.6114285714285714
0.1,32,16,34800,348,2088,-163.6440927687938,0.9657142857142857,0.6114285714285714
0.1,32,32,34800,348,1740,-158.82934412906914,0.9428571428571428,0.6114285714285714
0.1,32,64,34800,348,1740,-160.3028639518214,0.9371428571428572,0.6114285714285714
0.1,64,8,34800,348,2436,-166.2433467037306,0.9657142857142857,0.6114285714285714
0.1,64,16,34800,348,2436,-163.54093525938956,0.96,0.6114285714285714
0.1,64,32,34800,348,2436,-164.80786013637496,0.9542857142857143,0.6114285714285714
0.1,64,64,34800,348,2088,-165.19916750513428,0.96,0.6114285714285714
