learningRate,hiddenLayerSize1,hiddenLayerSize2,max_iterations,check_increment,iterationsToTrain,networkLoss,hit_rate,null_model
0.001,2,2,334200,3342,6684,0.9996734820706287,,0.9994015559545295
0.001,2,4,334200,3342,6684,0.9994209201361848,,0.9994015559545295
0.001,2,9,334200,3342,6684,1.0022567200946126,,0.9994015559545295
0.001,2,18,334200,3342,6684,1.000135690581172,,0.9994015559545295
0.001,4,2,334200,3342,6684,0.9998355673789401,,0.9994015559545295
0.001,4,4,334200,3342,6684,0.9996494608424502,,0.9994015559545295
0.001,4,9,334200,3342,6684,1.0006813272144541,,0.9994015559545295
0.001,4,18,334200,3342,6684,1.0050149135373114,,0.9994015559545295
0.001,9,2,334200,3342,6684,0.9994241094585777,,0.9994015559545295
0.001,9,4,334200,3342,6684,1.0000646010011587,,0.9994015559545295
0.001,9,9,334200,3342,6684,0.999463387127601,,0.9994015559545295
0.001,9,18,334200,3342,6684,1.0040921090079398,,0.9994015559545295
0.001,18,2,334200,3342,6684,0.9995689827013075,,0.9994015559545295
0.001,18,4,334200,3342,6684,0.9995158962124807,,0.9994015559545295
0.001,18,9,334200,3342,6684,0.9998409760732425,,0.9994015559545295
0.001,18,18,334200,3342,6684,1.0059717435097129,,0.9994015559545295
