learningRate,hiddenLayerSize1,hiddenLayerSize2,max_iterations,check_increment,iterationsToTrain,networkLoss,hit_rate,null_model
0.001,6,6,41400,414,1656,1.8317849403699198,,1.8290841339448138
0.001,6,13,41400,414,1242,1.8304187218188779,,1.8290841339448138
0.001,6,27,41400,414,828,1.834664327330772,,1.8290841339448138
0.001,6,54,41400,414,1242,1.8427146617339283,,1.8290841339448138
0.001,13,6,41400,414,1656,1.8308385623771264,,1.8290841339448138
0.001,13,13,41400,414,1242,1.8308444136079725,,1.8290841339448138
0.001,13,27,41400,414,828,1.8294799626416463,,1.8290841339448138
0.001,13,54,41400,414,828,1.8528292982680765,,1.8290841339448138
0.001,27,6,41400,414,1656,1.8308911673617076,,1.8290841339448138
0.001,27,13,41400,414,1242,1.8326643130813522,,1.8290841339448138
0.001,27,27,41400,414,828,1.8315385070745984,,1.8290841339448138
0.001,27,54,41400,414,828,1.8310201667943544,,1.8290841339448138
0.001,54,6,41400,414,1656,1.8312980595905233,,1.8290841339448138
0.001,54,13,41400,414,1656,1.8296941958538808,,1.8290841339448138
0.001,54,27,41400,414,1242,1.833494043295915,,1.8290841339448138
0.001,54,54,41400,414,1242,1.8539479753312467,,1.8290841339448138
