learningRate,hiddenLayerSize1,hiddenLayerSize2,max_iterations,check_increment,iterationsToTrain,networkLoss,hit_rate,null_model
0.01,2,2,55800,558,1674,-154.0801942041341,0.6548042704626335,0.6548042704626335
0.01,2,4,55800,558,1674,-152.6337150866993,0.6548042704626335,0.6548042704626335
0.01,2,9,55800,558,1116,-150.08760011885664,0.6548042704626335,0.6548042704626335
0.01,2,18,55800,558,2232,-150.13030976453237,0.6548042704626335,0.6548042704626335
0.01,2,36,55800,558,1674,-157.86930151599734,0.6548042704626335,0.6548042704626335
0.01,4,2,55800,558,1116,-153.9829780757022,0.6548042704626335,0.6548042704626335
0.01,4,4,55800,558,1674,-154.71646926791564,0.6548042704626335,0.6548042704626335
0.01,4,9,55800,558,1116,-150.07224115924546,0.6548042704626335,0.6548042704626335
0.01,4,18,55800,558,1116,-149.7390202424985,0.6548042704626335,0.6548042704626335
0.01,4,36,55800,558,1116,-149.85120302426245,0.6548042704626335,0.6548042704626335
0.01,9,2,55800,558,1116,-153.06722423778695,0.6548042704626335,0.6548042704626335
0.01,9,4,55800,558,1674,-155.18546099434616,0.6548042704626335,0.6548042704626335
0.01,9,9,55800,558,1116,-152.7925036342974,0.6548042704626335,0.6548042704626335
0.01,9,18,55800,558,1116,-147.52166588983218,0.6548042704626335,0.6548042704626335
0.01,9,36,55800,558,1674,-152.85331092209356,0.6548042704626335,0.6548042704626335
0.01,18,2,55800,558,1674,-156.34678300893495,0.6548042704626335,0.6548042704626335
0.01,18,4,55800,558,1674,-154.78266225273424,0.6548042704626335,0.6548042704626335
0.01,18,9,55800,558,1674,-152.01715452990004,0.6548042704626335,0.6548042704626335
0.01,18,18,55800,558,1116,-154.0835329821871,0.6548042704626335,0.6548042704626335
0.01,18,36,55800,558,1116,-152.92429710456082,0.6548042704626335,0.6548042704626335
0.01,36,2,55800,558,1674,-155.55841362751352,0.6548042704626335,0.6548042704626335
0.01,36,4,55800,558,1116,-153.43666648171364,0.6548042704626335,0.6548042704626335
0.01,36,9,55800,558,1116,-150.82047634454017,0.6548042704626335,0.6548042704626335
0.01,36,18,55800,558,1674,-153.8067149464753,0.6548042704626335,0.6548042704626335
0.01,36,36,55800,558,1116,-155.44995353151918,0.6548042704626335,0.6548042704626335
0.1,2,2,55800,558,3348,-262.6713867401179,0.9608540925266904,0.6548042704626335
0.1,2,4,55800,558,2790,-262.8807764517751,0.9608540925266904,0.6548042704626335
0.1,2,9,55800,558,2790,-262.23208390777984,0.9608540925266904,0.6548042704626335
0.1,2,18,55800,558,2790,-262.5036677850334,0.9608540925266904,0.6548042704626335
0.1,2,36,55800,558,2790,-263.9659306811725,0.9572953736654805,0.6548042704626335
0.1,4,2,55800,558,2790,-262.06640457188564,0.9644128113879004,0.6548042704626335
0.1,4,4,55800,558,2790,-263.34763208935544,0.9644128113879004,0.6548042704626335
0.1,4,9,55800,558,2232,-262.42704360437995,0.9644128113879004,0.6548042704626335
0.1,4,18,55800,558,2232,-263.6280221845752,0.9644128113879004,0.6548042704626335
0.1,4,36,55800,558,2232,-263.9770952112392,0.9644128113879004,0.6548042704626335
0.1,9,2,55800,558,2790,-263.54387284949604,0.9679715302491103,0.6548042704626335
0.1,9,4,55800,558,2232,-263.0392533379671,0.9644128113879004,0.6548042704626335
0.1,9,9,55800,558,2232,-263.50547416786594,0.9679715302491103,0.6548042704626335
0.1,9,18,55800,558,2232,-263.87789964464974,0.9715302491103203,0.6548042704626335
0.1,9,36,55800,558,2232,-264.61737227526413,0.9644128113879004,0.6548042704626335
0.1,18,2,55800,558,2790,-261.94177719329247,0.9537366548042705,0.6548042704626335
0.1,18,4,55800,558,2232,-262.71503101151154,0.9715302491103203,0.6548042704626335
0.1,18,9,55800,558,2232,-263.3440950730654,0.9679715302491103,0.6548042704626335
0.1,18,18,55800,558,2232,-263.8852024130459,0.9644128113879004,0.6548042704626335
0.1,18,36,55800,558,2232,-265.2627349726845,0.9644128113879004,0.6548042704626335
0.1,36,2,55800,558,2790,-262.4527945547732,0.9572953736654805,0.6548042704626335
0.1,36,4,55800,558,2232,-262.44646775916567,0.9644128113879004,0.6548042704626335
0.1,36,9,55800,558,2232,-263.87788304522394,0.9679715302491103,0.6548042704626335
0.1,36,18,55800,558,2232,-263.59425985910866,0.9644128113879004,0.6548042704626335
0.1,36,36,55800,558,1674,-263.96769299054347,0.9715302491103203,0.6548042704626335
